mag,err,mjd,filter
19.051033995131075,0.048869128395497514,58325.194243799895,ZTF_g
18.849233065234152,0.0483200196324017,58326.188883099705,ZTF_g
18.847551723057087,0.053672119327292794,58327.19070024975,ZTF_g
18.85712749070919,0.03340044946355966,58328.18225114979,ZTF_g
18.85405219757764,0.019566976848002453,58330.1808063332,ZTF_g
18.825740855072368,0.02225241303020173,58331.259386549704,ZTF_g
18.849726978181756,0.01697406988425523,58332.20228396682,ZTF_g
18.9551204012776,0.03095919356423574,58334.186400500126,ZTF_g
19.26152765315211,0.034294683175175804,58337.17960650008,ZTF_g
19.98938999945335,0.0789795647192617,58343.17887730012,ZTF_g
20.033869097370115,0.09280599547782878,58346.155509300064,ZTF_g
20.367372311362516,0.07353082232413478,58349.16884258017,ZTF_g
20.422546545293276,0.09259481955796256,58350.27880790038,ZTF_g
20.510902956622914,0.11933906366217445,58351.26401619986,ZTF_g
20.40282492271898,0.10079728163166383,58352.173736079596,ZTF_g
20.522636627695544,0.18618735079193666,58360.14467590023,ZTF_g
20.737571979518645,0.09040180474325969,58361.184780099895,ZTF_g
20.904638398033686,0.08722601783111843,58362.21222222503,ZTF_g
21.06998798266595,0.14467071978802412,58363.17903546663,ZTF_g
20.924108715821973,0.095868011618805,58364.21689043334,ZTF_g
18.551364626057545,0.01674127544889681,58307.25082560023,ZTF_r
18.25357631010902,0.01645300357079543,58308.28886285005,ZTF_r
18.43083369343497,0.018299033176928003,58311.19249999989,ZTF_r
18.492679591099343,0.016151888861665395,58312.225011566654,ZTF_r
18.66782498953843,0.034907578584711545,58313.2209954001,ZTF_r
18.83027404053798,0.01912341107043103,58314.20374420006,ZTF_r
18.887687794083373,0.030264257480306315,58315.33253474999,ZTF_r
18.906328970744074,0.03667713218893887,58316.24130789982,ZTF_r
18.841549695527323,0.024644379956277374,58319.262241499964,ZTF_r
18.751088274198775,0.027181824859624837,58320.27208334999,ZTF_r
18.67375683154826,0.0225504815389362,58321.2460455331,ZTF_r
18.651138818578133,0.0185049830882863,58322.25892072497,ZTF_r
18.50359814740999,0.027680500136728632,58323.248472199775,ZTF_r
18.34740710063338,0.0333586636936398,58324.21854550019,ZTF_r
18.4893019679825,0.022872440786246086,58325.24195889989,ZTF_r
18.473897647583577,0.03806601051981303,58326.288026600145,ZTF_r
18.36268462910108,0.033314677899477604,58327.306790099945,ZTF_r
18.247991306278962,0.03553312113790929,58328.302893499844,ZTF_r
18.329056953021876,0.03038534686862231,58329.31921875011,ZTF_r
18.295289234355653,0.021244030143519624,58330.322484566364,ZTF_r
18.28531309129631,0.011751941409774131,58331.19812209997,ZTF_r
18.265162193081114,0.016430811819771,58332.28927466646,ZTF_r
18.23711175171774,0.022848383140734466,58334.16504629981,ZTF_r
18.464180045401825,0.02388322601422679,58337.19450230012,ZTF_r
18.627606631523324,0.03649972520035902,58340.18000000017,ZTF_r
18.742892652055765,0.03198142527377044,58343.15863429988,ZTF_r
18.975410614880335,0.04072165983600106,58346.17877310002,ZTF_r
19.164088718442112,0.03053084627713348,58349.257835649885,ZTF_r
19.100686939087115,0.02930123815430198,58350.18162423326,ZTF_r
19.156940931431098,0.031134151341555276,58351.179174399935,ZTF_r
19.184993532478522,0.03584294315158406,58352.2392158499,ZTF_r
19.21766287549266,0.027124611663118067,58353.219922833145,ZTF_r
19.233913994762194,0.04425040260137826,58354.20457755029,ZTF_r
19.324831886518307,0.06283328868308123,58355.24792820029,ZTF_r
19.326766998800448,0.05327817649850474,58356.23891492514,ZTF_r
19.428908837960225,0.05473359005634498,58357.24085935019,ZTF_r
19.429945685977156,0.05725236754914667,58358.218973800074,ZTF_r
19.436609144744384,0.06831720919043809,58359.23726852471,ZTF_r
19.399483232122755,0.046288548408474794,58360.2466821,ZTF_r
19.495189182670252,0.06208150304269138,58361.25384835014,ZTF_r
19.544509712169067,0.03218578131409644,58362.15745662479,ZTF_r
19.481323265435968,0.05350540902343548,58363.24088349985,ZTF_r
19.60514101846242,0.040868442455097936,58364.15747300023,ZTF_r
