field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,mag,mag_err_lower,mag_err_upper
679,14,3,ZTF_r,1687185755515,0,1.4743,147.443,8.70073,26.1423,3.4593e-06,0.0219587,0.0984287,6.3662e-06,798,30.0,0.064274,0.078128,20.2254,26.1423,1,2459441.6857523,679120255,614.696286578244,34.8596702441474,19.6151717902458,1.20923381891222,523.331422395469,67.2374840471755,7.83574961349642,1.04292961719204,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,19.17064852618374,19.234035906698303,19.11075857532493
679,14,3,ZTF_g,1687243505515,33554432,2.6606,76.2489,7.77047,26.0481,3.41187e-05,0.0653335,5.61121e-05,7.16912e-05,706,30.0,0.119276,0.091473,19.7761,26.0481,1,2459441.7435069,679120155,418.534596320007,44.2383890036668,10.5241459122729,1.07289371061314,367.188838427074,67.9860802764696,5.43731709309911,1.0845703397153,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,19.49377159286337,19.61506143374968,19.38468000301341
679,14,3,ZTF_g,1689182825515,0,1.559,73.5944,11.0002,25.9942,9.0497e-06,0.0339697,-0.0210609,1.90578e-05,725,30.0,0.063323,0.074367,19.7521,25.9942,1,2459443.6828241,679120155,447.692642098276,41.6143711307889,11.9671689348038,1.04236586017297,466.984432808518,79.4107358800203,5.92022721640179,1.05212541104069,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,19.366750108146682,19.47267562188801,19.270246398650148
679,14,3,ZTF_i,1689222375515,0,1.2769,381.454,10.0744,25.3537,3.2783e-06,0.0318035,0.192379,1.74819e-05,799,30.0,0.073683,0.108671,19.3475,25.3537,2,2459443.7223727,679120355,390.395906514364,33.6397817118045,12.9094246606657,1.13484768804984,377.080539418188,68.4706690294604,5.54427470809622,1.02851097609061,2.50569037666586,21.9959999656677,0.324999988079071,0.908999979496002,-0.580999970436096,2458227.895289,2458268.838495,0,18.87493686191106,18.97277140541331,18.785193975573332
679,14,3,ZTF_r,1689238265515,0,1.3366,123.965,13.2832,25.9585,9.3213e-06,0.0359872,0.103616,1.7306e-05,791,30.0,0.067641,0.090592,19.6277,25.9585,1,2459443.7382639,679120255,611.964709684551,46.3649419248311,14.6822109383863,1.19779755563091,405.637867996953,94.6265841295423,4.31559340467366,1.04564033594423,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.991684054240555,19.077226943840714,18.91239145888106
679,14,3,ZTF_g,1690197755515,0,1.8896,63.9663,13.3717,25.8542,1.56915e-05,0.0406284,-0.0235811,3.76855e-05,610,30.0,0.059389,0.06972,19.2891,25.8542,2,2459444.6977546,679120155,370.086118247063,58.1863799996339,7.07515986708375,0.986056083961227,419.35005315558,107.338448785221,3.93311441211154,1.06108172746964,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,19.43344301194316,19.619162474278546,19.274899532915793
679,14,3,ZTF_r,1693196675515,0,1.8244,151.044,11.8052,26.1648,5.6607e-06,0.0280795,0.0978308,1.04656e-05,793,30.0,0.063452,0.068733,19.7447,26.1648,1,2459447.6966782,679120255,805.279881434826,51.9443114406562,17.2450181761516,1.04246711006825,844.060842760186,95.3861060600837,8.90848443445091,1.05789668656156,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.899932877225417,18.972328815364225,18.832063951623184
679,14,3,ZTF_r,1693197615515,0,1.8578,150.318,12.0481,26.1561,5.7641e-06,0.0283618,0.10228,1.06987e-05,793,30.0,0.066481,0.070151,19.6897,26.1561,3,2459447.6976157,679120255,844.853632910914,52.0451030464507,18.05744930337,1.02455576627185,756.322214158738,93.9813971186117,8.1017745120884,1.0567787979696,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.839146310244413,18.90817921475694,18.77424147014206
679,14,3,ZTF_i,1693268865515,0,2.0272,407.541,11.012,25.4374,3.0989e-06,0.0307046,0.190304,1.609e-05,791,30.0,0.077987,0.085339,19.0219,25.4374,2,2459447.7688657,679120355,421.331759121783,48.3574958537919,9.69203992376954,1.07993865378655,395.328991111923,87.5244562058768,4.54720396863838,1.05765491666759,2.50569037666586,21.9959999656677,0.324999988079071,0.908999979496002,-0.580999970436096,2458227.895289,2458268.838495,0,18.8758395085353,19.008202838080997,18.75787343751395
679,14,3,ZTF_r,1694225625515,0,1.755,151.029,13.4803,26.1642,5.6583e-06,0.0280921,0.101519,1.03968e-05,796,30.0,0.06343,0.067699,19.6149,26.1642,3,2459448.725625,679120255,971.888356574857,59.4052427891922,18.1989530723976,0.957739533361797,997.435374198795,110.890807659994,9.05533271892329,1.0489293153247,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.695159051954477,18.76363790939122,18.630744194134223
679,14,3,ZTF_r,1695162675515,0,1.6564,155.873,10.3738,26.1975,4.0757e-06,0.0238292,0.1047,7.54488e-06,796,30.0,0.059989,0.068251,19.9877,26.1975,3,2459449.6626736,679120255,1015.41359663933,44.5275271300955,25.3670052380951,1.26616562708156,976.844499342893,81.9492807450883,12.0003933446063,1.05012795283589,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.680892563954746,18.729579325555616,18.634295644225325
679,14,3,ZTF_g,1695208295515,0,1.7028,86.0772,14.3937,26.1936,1.26061e-05,0.0395745,-0.0287345,2.7188e-05,694,30.0,0.058332,0.07523,19.631,26.1936,3,2459449.7082986,679120155,789.234182090632,59.500455721315,14.7550401472325,0.968189281328391,584.003124727835,111.019953797327,5.29577250992875,1.06014339253684,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.95058528380347,19.03568895334323,18.871670183542612
679,14,3,ZTF_r,1696162535515,0,1.7012,127.388,8.93837,25.9793,4.258e-06,0.024201,0.107624,7.90583e-06,790,30.0,0.058073,0.068214,19.9122,25.9793,1,2459450.6625347,679120255,932.314106175406,42.7766164693,24.2443545462879,1.04868889415411,862.351246866017,77.6780480289829,11.1763780650749,1.05503966787217,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.55539436182858,18.606389359452134,18.50668743893054
679,14,3,ZTF_r,1696163475515,0,1.6364,127.49,9.30638,25.978,5.2564e-06,0.027042,0.108712,9.73722e-06,793,30.0,0.059521,0.069191,19.9007,25.978,3,2459450.6634722,679120255,921.006884495981,42.7356065360505,23.9732991895473,1.12715325001088,803.304444123708,78.4093697712784,10.3140064526978,1.05749369990097,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.56734280863535,18.618928299289195,18.518097481797493
679,14,3,ZTF_g,1696197195515,0,1.6581,72.6879,11.8871,25.9809,1.2083e-05,0.0380809,-0.0265368,2.67701e-05,693,30.0,0.06312,0.068502,19.6323,25.9809,3,2459450.6971991,679120155,741.900427768104,48.5744801785358,16.9899562642021,1.07589191785637,674.114872716447,90.3956771696255,7.50760541232351,1.0627994435369,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.80503594627902,18.87855636527511,18.736179778318263
679,14,3,ZTF_g,1696198135515,0,1.8267,71.6189,12.1387,25.9584,1.39891e-05,0.0404309,-0.0120344,3.17018e-05,671,30.0,0.063448,0.067702,19.5365,25.9584,1,2459450.6981366,679120155,533.204879905247,54.4874682053135,10.8855978981613,1.03138810700754,404.956346046381,98.6773051472703,4.13148443532872,1.07173453861775,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,19.141164711413346,19.258201940655468,19.035524909656893
679,14,3,ZTF_g,1697197465515,0,1.6678,86.6936,9.61209,26.1775,7.4483e-06,0.0316368,-0.0253529,1.46746e-05,767,30.0,0.05844,0.067749,20.058,26.1775,3,2459451.6974653,679120155,901.736190234801,43.0452071946249,23.3028746197312,1.04199465468362,912.022749143912,77.3653611688361,11.8679116979601,1.05774212627868,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.78980125005587,18.842907743814266,18.739171666220493
679,14,3,ZTF_r,1698206305515,0,1.5161,148.183,8.7201,26.1294,6.3862e-06,0.0299478,0.103109,1.18042e-05,800,30.0,0.062037,0.070887,20.1775,26.1294,1,2459452.7063079,679120255,1212.26651439941,39.7180301800757,33.9519880003971,1.34431591852034,1072.23244391423,72.1120358962798,14.9691237766105,1.04478887200028,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.42040472722127,18.45657297602351,18.38540258085965
679,14,3,ZTF_r,1698207255515,33554432,1.4981,103.162,10.2591,25.7621,3.38779e-05,0.0690703,0.0970344,6.20892e-05,802,30.0,0.060626,0.079076,19.6384,25.7621,3,2459452.7072569,679120255,772.82634310287,39.8897382208055,21.5514022123904,1.22119855075235,730.824909180216,76.2763230020017,9.64581180679332,1.04595105836887,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.5418952066819,18.599433969742872,18.487252866795366
679,14,3,ZTF_g,1698279075515,0,2.1596,84.4402,12.0667,26.1425,2.12382e-05,0.0509893,-0.00533469,4.71727e-05,694,30.0,0.091494,0.089142,19.5825,26.1425,3,2459452.7790741,679120155,771.67106571941,60.0331844076932,14.2986697896499,1.003997833172,772.2689358086,101.959410314325,7.62529136964281,1.06839583306882,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.92391945895779,19.011852354931605,18.842577698010803
679,14,3,ZTF_g,1698280025515,0,2.1358,84.0367,12.2566,26.1365,1.41562e-05,0.0415649,-0.00693341,3.10251e-05,694,30.0,0.084182,0.082965,19.5695,26.1365,1,2459452.7800231,679120155,935.34311597259,60.8519887470464,17.0982230811812,0.937953545227545,977.900713440332,104.14869593437,9.45270530923557,1.06631501916537,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.70907261442674,18.782111481519678,18.640638991779298
679,14,3,ZTF_g,1699185765515,0,1.5552,97.4938,5.83016,26.3129,4.8647e-06,0.0260603,-0.0532621,9.0504e-06,791,30.0,0.061292,0.072103,20.6996,26.3129,3,2459453.6857639,679120155,1031.53741602464,29.5196883934732,38.8712062317961,1.43535095077674,978.616820960584,48.7823277642917,20.1959993855715,1.04782508499989,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.77918753658449,18.8107114872291,18.748553106065888
679,14,3,ZTF_r,1699255715515,0,1.4572,157.938,10.0754,26.2086,4.5063e-06,0.0251924,0.105788,8.37999e-06,799,30.0,0.068654,0.076792,20.132,26.2086,3,2459453.7557176,679120255,1287.52161171223,44.3772763904718,32.2736945516796,1.36372420227524,1108.08151692714,81.0760492595299,13.7592361725234,1.05157780764082,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.434213680923545,18.472296111632662,18.397421859096397
679,14,3,ZTF_i,1700163665515,0,1.6535,469.331,5.97827,25.5815,1.401e-06,0.0206858,0.185318,7.31039e-06,790,30.0,0.071817,0.07788,19.8955,25.5815,2,2459454.663669,679120355,728.608149818156,28.7131719271244,28.2271905114536,1.27241200667476,672.057998842327,49.4933342567295,13.6702115202378,1.04089802432388,2.50569037666586,21.9959999656677,0.324999988079071,0.908999979496002,-0.580999970436096,2458227.895289,2458268.838495,0,18.425264938207192,18.468917806908124,18.38329953951787
679,14,3,ZTF_g,1700177905515,0,1.9522,99.4089,5.8417,26.3269,4.9532e-06,0.0263609,-0.0355499,9.19977e-06,794,30.0,0.064787,0.06664,20.6249,26.3269,3,2459454.6779051,679120155,1126.47755923937,31.5277359298455,39.7451885198348,1.46107742083254,1088.99440617738,48.725812666976,22.4999602090007,1.06690830096188,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.69759363877977,18.728414455390908,18.667623636803164
679,14,3,ZTF_g,1700182175515,0,1.8307,98.9879,5.98461,26.3253,4.7315e-06,0.0256741,-0.0424431,8.83215e-06,791,30.0,0.063491,0.068114,20.6415,26.3253,1,2459454.6821759,679120155,1069.14858038676,30.3874663242234,39.1379770434315,1.32224723758691,1062.97264108773,48.4716051504568,22.0774991804332,1.0572692714384,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.752704840911278,18.78401079129224,18.722276320871536
679,14,3,ZTF_r,1700282025515,0,1.7611,150.783,10.7449,26.1568,4.3907e-06,0.0250219,0.106149,8.07009e-06,802,30.0,0.085942,0.084008,19.8586,26.1568,1,2459454.7820255,679120255,1276.8054323549,46.0155829501605,30.865590825781,1.2442305175599,1245.00525998881,82.2982166461062,15.229861510072,1.05040882126311,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.39148819555053,18.431340235330396,18.353047285456988
679,14,3,ZTF_r,1700282965515,0,1.8115,150.997,11.0056,26.1606,5.118e-06,0.0269929,0.105733,9.42699e-06,803,30.0,0.083638,0.07809,19.8219,26.1606,3,2459454.782963,679120255,1328.27273848838,45.6615734070109,32.3587091173757,1.35576653389836,1249.28043762109,81.2203586534926,15.4849650271967,1.04763807032392,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.352381851842186,18.39036245971348,18.315685076239408
679,14,3,ZTF_r,1701186565515,0,1.6453,160.676,6.78375,26.2327,3.4507e-06,0.0218701,0.0998968,6.33673e-06,794,30.0,0.061339,0.080553,20.5345,26.2327,3,2459455.6865625,679120255,1460.7944102647,32.1405276875076,50.5581177067599,1.99812669651027,1345.40068603969,51.511814362875,26.2942017053828,1.04579566905988,3.11568112611726,21.5409997940063,0.131999999284744,1.94500005245209,0.293999999761581,2458158.965289,2458218.966042,0,18.32122725409016,18.345382435534553,18.29759779599894
679,14,3,ZTF_g,1701208295515,0,1.8982,93.3164,5.55647,26.2578,5.5142e-06,0.0278014,-0.0324689,1.03961e-05,794,30.0,0.06788,0.069926,20.6224,26.2578,3,2459455.7082986,679120155,1022.46643729305,28.1528389361502,40.4000280343294,1.38928579859406,1059.42321288735,43.4802497024889,24.5297231841544,1.06253939465619,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.733677347268923,18.763991552697775,18.704186588112748
679,14,3,ZTF_g,1703223125515,0,1.7991,86.7502,6.09501,26.1789,5.168e-06,0.0266593,-0.0342924,9.84718e-06,777,30.0,0.067613,0.073499,20.4841,26.1789,3,2459457.723125,679120155,933.350782768085,29.2880101810923,35.4494768400745,1.34078339070916,902.931014962404,47.2431012785214,19.2411650102976,1.05791393748315,2.78947773508587,21.6670000076294,0.162000000476837,1.49199998378754,0.46399998664856,2458203.915127,2458228.964259,0,18.753787759901503,18.7884035343158,18.72024160216843
