JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2458242.8989005,ZTF_g,19.894902131304644,0.10069514416247927,0.09214378594004913,,ztf,21.042013899888843,-0.6979406692789034,0.10069514416247927,0.10069514416247927
2458242.8998495,ZTF_g,19.99613185586742,0.1263837732493549,0.11319421115542383,,ztf,21.042962899897248,-0.5967109447161256,0.1263837732493549,0.1263837732493549
2458242.900787,ZTF_g,19.71540423231748,0.10234721850420314,0.09352508384264979,,ztf,21.0439003999345,-0.8774385682660686,0.10234721850420314,0.10234721850420314
2458242.9198264,ZTF_g,19.77779544381641,0.10417939600693416,0.09505246254200017,,ztf,21.062939799856395,-0.8150473567671384,0.10417939600693416,0.10417939600693416
2458243.7338426,ZTF_g,19.76034232284029,0.08001867591766754,0.07452395065008233,,ztf,21.876955999992788,-0.8325004777432561,0.08001867591766754,0.08001867591766754
2458243.7557523,ZTF_g,19.86643129906303,0.07140913194907483,0.0670009712705415,,ztf,21.898865699768066,-0.7264115015205164,0.07140913194907483,0.07140913194907483
2458243.7907755,ZTF_r,19.552245298266783,0.06727845974427993,0.06335164453960829,,ztf,21.933888899628073,-1.0405975023167642,0.06727845974427993,0.06727845974427993
2458243.791713,ZTF_r,19.71993931061729,0.07980726443409836,0.07434055438580955,,ztf,21.934826399665326,-0.8729034899662587,0.07980726443409836,0.07980726443409836
2458243.8122106,ZTF_r,19.637859615173088,0.08279999448043185,0.076930507572051,,ztf,21.955323999747634,-0.9549831854104589,0.08279999448043185,0.08279999448043185
2458243.8184606,ZTF_r,19.48336610716352,0.0955746186969435,0.08783788175087892,,ztf,21.961573999840766,-1.109476693420028,0.0955746186969435,0.0955746186969435
2458244.7323032,ZTF_g,19.646925882581836,0.06557800928338509,0.06184172423258971,,ztf,22.87541659967974,-0.9459169180017106,0.06557800928338509,0.06557800928338509
2458244.7688079,ZTF_g,19.745876514317185,0.1826390920162524,0.1562946125591438,,ztf,22.911921299993992,-0.8469662862663618,0.1826390920162524,0.1826390920162524
2458244.7903704,ZTF_g,19.77097043375719,0.07424102226585205,0.06948781598963194,,ztf,22.933483799919486,-0.8218723668263586,0.07424102226585205,0.07424102226585205
2458244.7913194,ZTF_g,19.7386092572696,0.06783388128646095,0.0638438666867529,,ztf,22.93443279992789,-0.8542335433139456,0.06783388128646095,0.06783388128646095
2458244.8316551,ZTF_r,19.53952564694275,0.10097310687398675,0.09237646046741688,,ztf,22.974768499843776,-1.0533171536407977,0.10097310687398675,0.10097310687398675
2458244.8325926,ZTF_r,19.487947518136053,0.08244407806913401,0.07662318924497313,,ztf,22.97570599988103,-1.1048952824474938,0.08244407806913401,0.08244407806913401
