field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,mag,mag_err_lower,mag_err_upper
678,6,3,ZTF_r,475393562315,0,1.9367,161.774,5.26184,26.3075,4.9325e-06,0.0229678,0.111192,8.64982e-06,607,30.0,0.060351,0.046373,20.6809,26.275,3,2458229.8935648,678120223,671.650454307419,25.7045479083664,29.0661924038469,1.20109771578881,683.268187392579,42.53231102336,16.1728817784823,1.03997295531741,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.20714171788848,19.249509624269415,19.166365198751784
678,6,3,ZTF_r,475394592315,0,2.0996,161.756,5.25455,26.3089,5.1573e-06,0.0236171,0.1094,9.10798e-06,607,30.0,0.060226,0.048878,20.5995,26.275,1,2458229.8945949,678120223,701.903373898403,28.201470393459,27.6860104528296,1.20343765106947,670.038297389189,45.6900248228881,14.7636392514014,1.04265040493745,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.15930667505674,19.20383056393044,19.116536924945677
678,6,3,ZTF_r,475395542315,0,2.5914,161.73,5.27316,26.3112,6.1886e-06,0.0258765,0.111132,1.09129e-05,609,30.0,0.068293,0.05882,20.4336,26.275,2,2458229.895544,678120223,698.08917744856,32.0242446397544,24.248607924103,1.00280221482136,706.491148266775,48.408894386278,14.6925356551805,1.06394108521074,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.16522273713845,19.216208576526398,19.116524169011335
678,6,3,ZTF_g,475468762315,0,2.7522,186.914,4.58212,26.3231,9.6281e-06,0.0322666,-0.10138,1.70475e-05,609,30.0,0.069067,0.056837,20.5296,26.325,2,2458229.9687616,678120123,918.966103094477,28.9168498160992,35.351131091562,1.34338906654352,925.20150861396,40.3761015749415,23.0689134828195,1.06021903194611,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,18.91675126916944,18.9514648995811,18.883113217950775
678,6,3,ZTF_r,476288042315,33556512,1.8453,8.61993,12.4041,23.1501,0.00976117,0.366371,-0.0068326,0.0175222,92,30.0,0.063945,0.058854,16.6273,23.1501,2,2458230.788044,678120223,91.3919666467658,53.0610830388302,1.91596121704913,1.02153407720559,73.7268951600839,102.641963708454,0.723129676782909,1.06355776114896,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,18.24782994267611,19.19122792305982,17.75078321229877
678,6,3,ZTF_g,476357122315,0,2.0942,186.917,4.57235,26.3093,7.1976e-06,0.0280018,-0.0749581,1.25835e-05,611,30.0,0.053652,0.051433,20.8098,26.325,2,2458230.8571296,678120123,762.683018457271,25.6413693510246,33.0870207098475,1.2535924388073,702.618227410301,39.6997612853929,17.817497604381,1.0394080932946,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.119139808252697,19.156269925311843,19.083237594455607
678,6,3,ZTF_g,476377892315,0,1.6732,186.968,10.0116,25.5373,2.96707e-05,0.0563595,-0.0530034,5.32562e-05,599,30.0,0.047137,0.048584,20.1527,26.325,2,2458230.8778935,678120123,802.255843375286,43.8284628930335,20.3615788453231,1.22686680678414,723.214057758527,78.002849222278,9.33408142531851,1.03397152470589,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.064217777396664,19.125214991595513,19.006465901140885
678,6,3,ZTF_g,476416602315,0,2.0143,186.91,4.6047,26.2942,5.786e-06,0.025136,-0.0563505,1.01249e-05,614,30.0,0.049708,0.044776,20.843,26.325,3,2458230.9166088,678120123,778.591477707037,24.3398995830548,35.583254321862,1.34244964390472,744.948948772251,37.0381939424873,20.2484555258646,1.04225588816786,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.09672588571194,19.131209431189294,19.063303925526046
678,6,3,ZTF_r,476440342315,0,2.2643,121.261,7.23166,25.9703,6.0148e-06,0.02547,0.121363,1.06763e-05,607,30.0,0.052334,0.051493,19.9454,25.9703,2,2458230.9403472,678120223,523.776888036219,39.5475685515838,14.7326660468054,0.962240673277619,517.348149110775,66.4612170234031,7.83663829805002,1.06156363561454,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.17243417246972,19.257672295264996,19.093403483927585
678,6,3,ZTF_r,477308422315,0,2.1671,163.867,7.31407,26.2831,5.178e-06,0.023583,0.128651,9.03736e-06,610,30.0,0.049963,0.050775,20.2905,26.2831,2,2458231.8084259,678120223,565.525463662492,36.2655832708493,17.3465175096513,1.06217455809784,564.710301549796,60.3804700638221,9.41552222631543,1.06224048070244,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.40196958878647,19.47392756421367,19.33448569426639
678,6,3,ZTF_r,477330422315,0,2.849,161.752,6.57717,26.2973,6.6268e-06,0.0265961,0.125602,1.1636e-05,607,30.0,0.059972,0.062715,20.1631,26.275,2,2458231.8304282,678120223,599.946479606503,38.9726366550786,17.1240907939229,1.00929124985663,672.608229724803,59.2335895921393,11.4316604736093,1.08412970771344,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.329718726742136,19.402643471310125,19.261385294293532
678,6,3,ZTF_r,477352932315,0,3.2235,165.655,6.46831,26.3016,8.2294e-06,0.0297227,0.133766,1.43688e-05,609,30.0,0.059654,0.066882,20.1034,26.3016,2,2458231.8529398,678120223,557.518166450098,37.5292492495513,16.5250943442563,1.19926474920821,660.859582580962,53.5209093042014,12.4308521387531,1.1057745431566,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.4359524419529,19.511614781537713,19.365221066534716
678,6,3,ZTF_r,477356052315,0,3.4643,161.712,6.21731,26.3047,7.8912e-06,0.0291405,0.127931,1.38913e-05,607,30.0,0.067266,0.067133,20.0815,26.275,3,2458231.8560532,678120223,520.710476724368,38.6236406742476,14.9967761430793,1.05142512898209,575.288391679222,55.0190841077818,10.5265836661652,1.10664886400607,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.483509210516893,19.567186818195857,19.40582172359939
678,6,3,ZTF_r,477357002315,0,3.4866,161.703,6.15337,26.303,7.6597e-06,0.0286222,0.137117,1.34527e-05,607,30.0,0.06218,0.067574,20.0941,26.275,2,2458231.8570023,678120223,506.692501892331,41.6912458665573,13.5193062228419,0.997361378497869,491.759934292542,59.733545141726,8.28800575235805,1.09995714485953,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.513138806033137,19.606364685063685,19.42728856178155
678,6,3,ZTF_g,477378902315,0,2.1352,186.87,4.69167,26.3127,5.9391e-06,0.0256257,-0.0451565,1.04997e-05,614,30.0,0.049113,0.049146,20.7803,26.325,2,2458231.8789005,678120123,566.639932142721,25.5951037006134,24.6266356126977,1.10582451454153,597.968954670957,40.1949675812732,14.9769074640385,1.05675846910274,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.441732058045183,19.491916874486474,19.39376475974545
678,6,3,ZTF_g,477416772315,0,2.8428,186.851,4.15602,26.3103,9.5776e-06,0.0324623,-0.0337528,1.69378e-05,615,30.0,0.06279,0.057234,20.6599,26.325,2,2458231.9167708,678120123,574.031237503222,27.5249654313896,23.1986944723583,0.966086795921372,649.392590488422,39.3445829862431,16.6164243544453,1.09165027953155,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.427661184047977,19.48101212357867,19.37680947657055
678,6,3,ZTF_g,478288432315,0,2.3871,186.99,8.06202,26.2919,9.638e-06,0.0319479,-0.0630927,1.80456e-05,586,30.0,0.048308,0.051518,20.0732,26.325,2,2458232.7884375,678120123,408.377219831919,41.9685778666019,10.8241064874264,0.994303026307538,359.455400302872,69.6791237561679,5.19346876937602,1.05241337806449,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.797346229496757,19.915085729475607,19.691134713558796
678,6,3,ZTF_i,478330022315,0,1.6694,243.305,6.57119,25.7548,1.6938e-06,0.0196515,0.189524,9.07537e-06,607,30.0,0.054841,0.048419,19.9894,25.7548,2,2458232.8300231,678120323,235.539156449483,29.2513959355239,8.95718037980907,0.99621407277351,180.623942095112,54.2132600505279,3.35416934100303,1.04127172611573,1.94645703398112,19.0369998550415,0.0640000030398369,3.4539999961853,0.202000007033348,2458173.98794,2458340.655162,0,19.824642211609934,19.96861634716524,19.69754378599866
678,6,3,ZTF_r,478379122315,0,9.18,143.692,7.97043,26.1509,1.0473e-05,0.0327462,0.1312,1.83204e-05,583,30.0,0.066484,0.063919,19.5956,26.1509,2,2458232.8791204,678120223,491.787944773553,52.1642465396149,10.4872045994541,1.05148211462694,453.793152451125,72.0032325730018,6.34484673974388,1.13308292017992,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.421455303381688,19.54319726164715,19.311998173370807
678,6,3,ZTF_r,478380062315,0,7.4547,139.99,8.12287,26.1235,1.62733e-05,0.040763,0.12476,2.86883e-05,577,30.0,0.063838,0.062962,19.5571,26.1235,3,2458232.8800694,678120223,454.605685802639,50.8127896488896,9.95214341381477,1.02707993744963,452.775206625115,70.698153063305,6.44747640414252,1.12919328425159,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.479412842022178,19.608103314449032,19.36437221648746
678,6,3,ZTF_r,478381092315,0,14.2034,151.149,7.58969,26.2061,1.19781e-05,0.0348749,0.132716,2.11444e-05,575,30.0,0.064039,0.066001,19.6941,26.2061,1,2458232.8810995,678120223,439.514144418363,50.5951793044342,9.66314547712039,1.00977405400019,449.605422604175,69.5654243760776,6.50658779203931,1.14327079969206,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,19.598667859814547,19.73145219636441,19.480367588735536
678,6,3,ZTF_g,478454612315,0,2.2657,184.755,4.19207,26.2887,6.3527e-06,0.0262237,-0.0286661,1.14452e-05,605,30.0,0.055338,0.045877,20.8656,26.2887,1,2458232.9546181,678120123,404.912959947237,26.4043099307325,17.058532083159,0.939906939448136,403.115214931006,40.9781498867367,9.90357593543083,1.09439176874732,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.770295806637275,19.843510477916304,19.70170788105206
678,6,3,ZTF_g,478455562315,0,2.2796,186.069,4.19564,26.287,6.3644e-06,0.0262822,-0.0290182,1.14273e-05,606,30.0,0.058534,0.046005,20.8616,26.287,2,2458232.9555671,678120123,394.884583717744,23.7309329422884,18.5101598052116,1.14032712769613,338.78016570073,36.121807831777,9.44199335749667,1.0912385366053,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.79582455194,19.863115658108043,19.73246169468196
678,6,3,ZTF_g,478466262315,0,2.156,183.927,4.25044,26.2825,7.1818e-06,0.0279874,-0.0273865,1.28865e-05,606,30.0,0.056234,0.045948,20.8569,26.2825,3,2458232.9662616,678120123,415.608331444765,25.3325210301416,18.2499060995618,0.994241295385261,410.034553288016,39.3370576038317,10.4938240107593,1.09268447382059,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.735789387482647,19.804070914450016,19.671549156526197
678,6,3,ZTF_g,478467192315,0,2.1552,184.334,4.23513,26.2857,6.1555e-06,0.0258384,-0.0260176,1.11259e-05,605,30.0,0.054136,0.048016,20.872,26.2857,2,2458232.9671991,678120123,397.28172744673,24.7847010934358,17.8307539060896,1.05249886763774,380.23374372539,38.2867106886024,9.99810725396289,1.09260898249757,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.787953523502726,19.85789297469533,19.72224797639903
678,6,3,ZTF_g,479310822315,0,1.7583,186.935,8.8944,26.2948,8.5435e-06,0.0302909,-0.038052,1.57482e-05,594,30.0,0.047153,0.04473,20.2534,26.325,2,2458233.8108218,678120123,322.899669145125,39.2998913979605,9.13968127255343,0.935228812855678,278.879999897362,72.0904482935324,3.89452804619603,1.04728566642046,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,20.052330999941766,20.193235284597055,19.927630202378403
678,6,3,ZTF_g,480316492315,0,2.5877,128.327,13.1667,25.8937,2.13507e-05,0.0400458,-0.0218702,5.02254e-05,416,30.0,0.046453,0.050974,19.2147,25.8937,2,2458234.8164931,678120123,100.808903878669,68.767177391459,1.63069408147374,0.940934845521992,-69.913294540045,115.584795883344,-0.608939645247666,1.08134734713691,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,20.88495276857054,22.129410227750135,20.32028851264168
