###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58932.649682  20.136  0.526    32   17 c  0   1.00 245.29379  36.06122  2840.42  3882.42 2.53 2.28 -53.4 -0.399 18.81 19.90 02a58932o0914c
58933.389283 -20.493  0.857   -23   20 o  0   1.04 245.29379  36.06122  3711.07  8324.14 3.29 3.16  87.5 -0.410 18.82 20.46 01a58933o0347o
58933.392471 -21.148  1.288   -13   16 o  0   1.10 245.29379  36.06122  3692.27  8283.78 2.79 2.61 -70.2 -0.393 19.04 20.51 01a58933o0353o
58933.398102 -21.081  1.210   -13   16 o  0   1.27 245.29379  36.06122  3750.72  8361.27 3.12 2.97 -84.4 -0.384 18.98 20.61 01a58933o0363o
58933.408645  21.312  1.220    11   13 o  0   0.92 245.29379  36.06122  3770.00  8243.51 2.46 2.29 -77.7 -0.406 19.27 20.66 01a58933o0383o
58946.452933  20.814  1.213    17   21 o  0   1.59 245.29379  36.06122  5554.17  2118.35 1.98 1.91 -32.5 -0.407 18.64 18.78 01a58946o0468o
58946.456287 -20.147  0.712   -32   23 o  0   0.97 245.29379  36.06122  5533.76  2079.74 1.95 1.91 -53.0 -0.411 18.65 18.77 01a58946o0475o
58946.463174  20.864  1.533    16   25 o  0   1.02 245.29379  36.06122  5592.10  2156.70 1.96 1.90 -33.3 -0.413 18.64 18.78 01a58946o0489o
58946.475255  26.593 249.000     0   21 o  0   1.63 245.29379  36.06122  5610.30  2041.11 1.95 1.91 -44.9 -0.418 18.66 18.84 01a58946o0514o
58950.487265  22.743  4.606     3   13 o  0   1.05 245.29379  36.06122  5550.02  2124.53 2.08 1.85  -5.8 -0.413 19.16 19.71 01a58950o0561o
58950.490645  21.799  2.101     7   14 o  0   1.67 245.29379  36.06122  5530.29  2085.66 2.08 1.86  -8.5 -0.416 19.24 19.86 01a58950o0568o
58950.496995  23.834 19.000     1   20 o  0   0.69 245.29379  36.06122  5587.70  2162.79 2.62 2.07  -8.0 -0.390 19.11 19.88 01a58950o0581o
58950.506778  24.732 32.200     0   15 o  0   1.24 245.29379  36.06122  5604.20  2041.26 2.15 1.92 -13.4 -0.416 19.21 19.87 01a58950o0602o
58954.604370 -20.071  1.650   -34   56 o  0   1.02 245.29379  36.06122  8797.30  3993.87 2.25 2.04 -80.6 -0.404 17.57 18.18 01a58954o0306o
58954.607733  21.627  2.902     8   24 o  0   0.96 245.29379  36.06122  8817.70  4032.27 2.18 1.98 -81.7 -0.415 18.88 19.72 01a58954o0313o
58954.616372 -22.209  3.294    -5   16 o  0   1.08 245.29379  36.06122  8763.93  3956.70 2.34 2.05  -4.4 -0.379 19.09 20.11 01a58954o0330o
58954.623564 -22.195  2.512    -5   12 o  0   1.35 245.29379  36.06122  8745.54  4074.44 2.18 1.98 -79.7 -0.412 19.34 20.46 01a58954o0344o
58954.632694 -21.156  0.901   -12   11 o  0   1.68 245.29379  36.06122  8788.32  4014.80 2.11 2.01 -21.1 -0.398 19.32 20.17 01a58954o0363o
58958.599527  23.404  6.824     2   11 o  0   1.26 245.29379  36.06122  8802.75  3994.37 2.17 1.97 -10.9 -0.393 19.57 20.71 01a58958o0465o
58958.602767  20.404  0.405    25   10 o  0   1.22 245.29379  36.06122  8823.07  4032.46 2.24 2.01  -5.4 -0.386 19.54 20.74 01a58958o0472o
58958.608008  21.151  1.000    13   13 o  0   0.78 245.29379  36.06122  8765.39  3957.32 2.30 2.04  -6.2 -0.382 19.52 20.73 01a58958o0483o
58958.619237 -21.042  0.748   -14   10 o  0   1.10 245.29379  36.06122  8748.60  4075.10 2.37 2.03  -6.8 -0.378 19.47 20.67 01a58958o0507o
58958.627662  22.167  2.792     5   14 o  0   1.16 245.29379  36.06122  8788.88  4016.15 2.27 2.09 -22.8 -0.394 19.32 20.26 01a58958o0525o
58960.544388 -22.110  1.500    -5    8 c  0   1.30 245.29379  36.06122  1047.00  3926.89 2.39 2.33 -44.0 -0.429 19.80 21.86 02a58960o0613c
58960.547593 -22.933  3.500    -2    8 c  0   1.13 245.29379  36.06122  1069.06  3967.30 2.37 2.31 -66.7 -0.428 19.83 21.89 02a58960o0620c
58960.552828 -21.445  0.958   -10    9 c  0   0.83 245.29379  36.06122  9576.58  6691.78 2.53 2.45 -81.7 -0.409 19.87 21.91 02a58960o0631c
58960.563963  21.592  1.000     8    8 c  0   0.89 245.29379  36.06122  9594.64  6576.77 2.58 2.50 -84.0 -0.404 19.84 21.89 02a58960o0654c
58960.633143  25.236 128.500     0   38 c  0   0.83 245.29379  36.06122  9553.06  6630.16 2.57 2.49  37.9 -0.424 18.60 19.51 02a58960o0799c
58961.532006 -20.851  0.611   -17   10 o  0   0.80 245.29379  36.06122  9409.60   364.64 2.31 2.09 -55.7 -0.397 19.74 21.08 01a58961o0623o
58961.534889  22.634  3.571     3   12 o  0   1.02 245.29379  36.06122  9429.50   403.00 2.40 2.22 -56.9 -0.388 19.67 21.09 01a58961o0629o
58961.545286 -22.983  3.571    -2    8 o  0   1.06 245.29379  36.06122  9377.47   326.19 2.37 2.16 -41.7 -0.388 19.68 21.11 01a58961o0649o
58961.553040 -20.959  0.842   -15   13 o  0   0.83 245.29379  36.06122  9358.28   442.83 2.50 2.31 -56.9 -0.390 19.62 21.13 01a58961o0664o
58961.631978 -20.472  1.145   -24   27 o  0   0.98 245.29379  36.06122  9418.12   385.68 2.25 2.02 -51.8 -0.387 18.65 18.82 01a58961o0819o
58964.499556  24.421 14.750     1    9 c  0   1.18 245.29379  36.06122  3051.67  8521.35 2.72 2.64 -35.2 -0.394 19.67 21.75 02a58964o0575c
58964.501386 -23.855 10.571    -1   11 c  0   0.68 245.29379  36.06122  3071.85  8560.48 2.66 2.59 -50.8 -0.392 19.68 21.75 02a58964o0579c
58964.504143 -21.832  1.789    -7   12 c  0   0.98 245.29379  36.06122  3012.42  8482.80 2.81 2.73  56.3 -0.376 19.53 21.61 02a58964o0585c
58964.509193  22.450  2.909     4   11 c  0   1.27 245.29379  36.06122  2991.79  8599.51 2.78 2.66 -51.1 -0.387 19.51 21.60 02a58964o0596c
58965.428827  22.525  4.211     4   15 o  0   1.34 245.29379  36.06122  1085.54 10157.05 3.06 2.78 -65.1 -0.393 19.24 20.65 01a58965o0396o
58965.430675  20.705  0.748    19   14 o  0   1.04 245.29379  36.06122  1066.69 10118.29 2.50 2.34 -57.5 -0.431 19.26 20.65 01a58965o0400o
58965.438346 -21.286  1.085   -11   12 o  0   1.10 245.29379  36.06122  1124.13 10196.95 2.23 2.05 -65.8 -0.437 19.41 20.68 01a58965o0415o
58965.463535 -23.899 12.250    -1   12 o  0   0.95 245.29379  36.06122  1143.30 10079.97 2.43 2.26 -60.5 -0.431 19.46 20.91 01a58965o0463o
58968.460858  21.913  1.360     6    8 c  0   1.25 245.29379  36.06122  3048.30  8519.76 2.47 2.36  44.6 -0.390 19.75 21.69 02a58968o0483c
58968.463603 -21.395  0.900   -10    9 c  0   1.07 245.29379  36.06122  3067.15  8559.18 2.52 2.35  46.0 -0.387 19.77 21.68 02a58968o0489c
58968.466348 -21.496  1.254    -9   12 c  0   0.68 245.29379  36.06122  3007.92  8480.77 2.56 2.36  44.1 -0.388 19.74 21.66 02a58968o0495c
58968.471836 -22.287  2.441    -4   11 c  0   0.89 245.29379  36.06122  2987.32  8596.99 2.56 2.39  45.8 -0.387 19.74 21.67 02a58968o0507c
58969.484097 -21.411  0.912   -10    9 o  0   1.28 245.29379  36.06122  7504.72  6195.21 2.18 1.85   2.6 -0.394 19.63 20.82 01a58969o0547o
58969.485939 -22.671  3.500    -3   11 o  0   0.56 245.29379  36.06122  7484.77  6156.08 2.16 1.83   3.7 -0.398 19.64 20.81 01a58969o0551o
58969.493382  20.882  0.500    16    8 o  0   1.54 245.29379  36.06122  7541.88  6233.81 2.18 1.89   2.6 -0.394 19.63 20.82 01a58969o0566o
58969.508242 -21.071  0.662   -14    9 o  0   0.99 245.29379  36.06122  7559.24  6116.88 2.24 1.97  -1.9 -0.392 19.59 20.80 01a58969o0594o
58970.475307 -22.336  2.293    -4   10 o  0   1.31 245.29379  36.06122  7505.47  6189.48 2.38 2.03   6.8 -0.379 19.53 20.76 01a58970o0526o
58970.477230  20.795  0.523    18    9 o  0   1.46 245.29379  36.06122  7486.27  6150.43 2.44 1.98   5.8 -0.364 19.54 20.80 01a58970o0530o
58970.480456  22.888  4.615     2   12 o  0   0.65 245.29379  36.06122  7543.53  6228.15 2.35 1.96   4.7 -0.377 19.59 20.85 01a58970o0537o
58970.485536 -20.883  0.610   -16   10 o  0   0.88 245.29379  36.06122  7561.56  6112.14 2.40 2.05   8.1 -0.380 19.57 20.93 01a58970o0548o
58971.517737  22.422  2.704     4   10 c  0   1.08 245.29379  36.06122  7515.38  8160.61 2.77 2.45  43.6 -0.393 19.61 21.20 02a58971o0584c
58971.521720 -21.854  1.489    -7   10 c  0   1.29 245.29379  36.06122  7496.16  8121.12 2.70 2.43  42.5 -0.396 19.70 21.37 02a58971o0592c
58971.556214 -20.873  0.527   -16    9 c  0   1.01 245.29379  36.06122  7547.83  8198.28 2.80 2.48  45.7 -0.389 19.75 21.64 02a58971o0665c
58971.562167 -21.170  0.663   -12    8 c  0   1.12 245.29379  36.06122  7567.18  8082.13 2.63 2.44  41.1 -0.397 19.81 21.63 02a58971o0678c
58972.524874  22.464  4.138     4   16 o  0   1.12 245.29379  36.06122  7510.66  8158.32 2.76 2.04  34.7 -0.402 19.34 20.23 02a58972o0625o
58972.536730 -20.566  0.621   -22   13 o  0   1.01 245.29379  36.06122  7488.77  8118.02 2.37 2.09  36.9 -0.426 19.41 20.35 02a58972o0650o
58972.544897  20.686  0.693    19   13 o  0   1.02 245.29379  36.06122  7548.29  8200.60 2.39 2.04  36.3 -0.425 19.47 20.43 02a58972o0667o
58972.548251  21.043  0.992    14   14 o  0   0.85 245.29379  36.06122  7565.41  8079.21 2.38 2.05  41.5 -0.437 19.47 20.50 02a58972o0674o
58972.625815 -21.644  4.654    -8   37 c  0   1.37 245.29379  36.06122  7522.27  8136.81 2.69 2.57  25.1 -0.404 18.62 19.57 02a58972o0834c
58973.431610 -21.327  1.013   -11   11 o  0   1.34 245.29379  36.06122  7505.18  6195.23 1.78 1.75  39.3 -0.419 19.40 19.86 01a58973o0369o
58973.434939  22.250  2.810     5   13 o  0   0.82 245.29379  36.06122  7486.59  6156.67 1.85 1.77   6.7 -0.407 19.38 19.88 01a58973o0376o
58973.438718  21.386  0.936    10   10 o  0   1.54 245.29379  36.06122  7544.36  6233.92 1.81 1.77  42.8 -0.421 19.38 19.89 01a58973o0384o
58973.454626  22.547  3.383     4   12 o  0   1.39 245.29379  36.06122  7561.86  6119.42 1.85 1.79  29.7 -0.420 19.35 19.91 01a58973o0416o
58974.390642  20.793  1.046    18   18 o  0   1.11 245.29379  36.06122  7514.70  6197.87 2.71 2.12   2.2 -0.304 18.85 19.36 01a58974o0357o
58974.412008 -20.093  0.481   -33   16 o  0   0.96 245.29379  36.06122  7492.45  6151.81 2.19 1.90  -0.4 -0.369 19.02 19.43 01a58974o0403o
58974.436778 -20.052  0.446   -35   15 o  0   0.81 245.29379  36.06122  7547.81  6229.29 1.99 1.89   7.7 -0.399 19.08 19.50 01a58974o0456o
58974.441979 -20.900  1.166   -16   18 o  0   0.73 245.29379  36.06122  7567.42  6113.34 2.09 1.88   0.4 -0.384 19.07 19.52 01a58974o0467o
58975.402167 -20.651  1.095   -20   22 o  0   0.82 245.29379  36.06122  3053.34  2411.36 2.04 1.99 -82.2 -0.448 18.78 19.10 02a58975o0366o
58975.417123 -21.968  3.542    -6   21 o  0   1.18 245.29379  36.06122  3074.16  2453.24 2.09 1.98 -64.8 -0.444 18.79 19.16 02a58975o0392o
58975.419455 -20.706  1.115   -19   21 o  0   0.91 245.29379  36.06122  3016.64  2374.57 2.06 1.97 -68.1 -0.447 18.82 19.17 02a58975o0397o
58975.424567 -20.244  0.752   -29   22 o  0   1.07 245.29379  36.06122  2996.60  2491.81 2.05 1.98  72.0 -0.445 18.82 19.18 02a58975o0408o
58978.481886  20.853  0.974    17   16 o  0   0.91 245.29379  36.06122  5771.58  6782.59 1.87 1.72 -76.2 -0.419 19.13 19.44 01a58978o0410o
58978.486542 -23.591 13.158    -1   18 o  0   0.58 245.29379  36.06122  5792.45  6820.38 1.83 1.71 -72.8 -0.423 19.14 19.44 01a58978o0420o
58978.512969  21.554  1.521     9   13 o  0   1.78 245.29379  36.06122  5741.85  6737.98 1.88 1.78 -69.1 -0.416 19.12 19.41 01a58978o0476o
58978.519120 -20.512  0.624   -23   14 o  0   1.67 245.29379  36.06122  5726.18  6855.83 1.80 1.72 -30.3 -0.414 19.16 19.40 01a58978o0489o
58980.496566 -20.747  0.887   -18   16 o  0   1.44 245.29379  36.06122  1401.84  1881.98 2.10 1.94 -60.7 -0.452 19.20 19.89 02a58980o0569o
58980.499389 -21.875  3.056    -6   20 o  0   0.95 245.29379  36.06122  1386.62  1844.24 2.08 1.94 -58.4 -0.457 18.78 19.42 02a58980o0575o
58980.530380  22.178 147.000     5  718 o  0   0.85 245.29379  36.06122  1442.06  1918.70 2.06 2.00 -58.3 -0.452 13.47 13.46 02a58980o0642o
58980.558790 -14.668  0.701 -4927 3453 o  0   1.18 245.29379  36.06122  1458.49  1800.06 5.86 3.20   0.0 -0.179 12.47 13.11 02a58980o0703o
58982.396256  21.742  1.000     7    7 o  0   0.94 245.29379  36.06122  4778.49  3774.44 1.80 1.78 -49.9 -0.411 19.84 21.16 01a58982o0343o
58982.401400  22.524  2.630     4    9 o  0   0.89 245.29379  36.06122  4757.37  3731.35 1.85 1.80 -79.2 -0.413 19.77 21.10 01a58982o0354o
58982.404655  20.817  0.459    17    8 o  0   1.02 245.29379  36.06122  4817.17  3813.55 1.84 1.81 -89.9 -0.408 19.81 21.15 01a58982o0361o
58982.414800  23.561  4.842     1    7 o  0   1.69 245.29379  36.06122  4832.15  3693.53 1.80 1.78 -74.6 -0.411 19.80 21.11 01a58982o0383o
58984.445145 -21.624  1.235    -8   10 c  0   0.71 245.29379  36.06122  9178.11  8692.60 2.79 2.68  70.4 -0.383 19.79 21.84 02a58984o0378c
58984.460380  24.165 11.167     1    9 c  0   0.97 245.29379  36.06122  1386.83  1846.59 2.61 2.30 -59.0 -0.411 19.82 21.82 02a58984o0411c
58984.463599 -21.433  0.795   -10    8 c  0   1.04 245.29379  36.06122  1447.28  1925.07 2.53 2.25 -60.8 -0.416 19.84 21.83 02a58984o0418c
58984.470511  23.501  6.250     1    9 c  0   0.79 245.29379  36.06122  1465.61  1803.88 2.43 2.26 -64.3 -0.414 19.83 21.83 02a58984o0432c
58985.461075  20.571  0.687    22   15 o  0   1.27 245.29379  36.06122  7344.47    43.09 2.13 1.99 -68.6 -0.401 19.80 21.36 01a58985o0474o
58985.465787  20.570  0.512    22   11 o  0   1.58 245.29379  36.06122  7365.26    81.51 2.18 2.06 -68.0 -0.400 19.78 21.37 01a58985o0484o
58985.505426  21.298  1.010    11   11 o  0   1.01 245.29379  36.06122  7298.57   121.06 2.25 2.13 -72.4 -0.408 19.67 21.19 01a58985o0565o
58986.483495 -22.062  1.262    -5    7 o  0   1.97 245.29379  36.06122 10462.58 10164.69 2.03 1.88  37.9 -0.414 19.86 21.41 01a58986o0452o
58986.483955  21.847  1.690     7   11 o  0   1.00 245.29379  36.06122   118.21 10282.43 1.97 1.60 -66.9 -0.501 19.85 21.42 01a58986o0453o
58986.488583  20.851  0.534    17    9 o  0   1.41 245.29379  36.06122   140.58 10321.27 1.96 1.62 -65.2 -0.483 19.85 21.43 01a58986o0463o
58986.489045  23.958  9.273     1    9 o  0   1.30 245.29379  36.06122 10486.10 10202.29 2.03 1.93  52.6 -0.411 19.85 21.40 01a58986o0464o
58986.492268  20.849  0.460    17    8 o  0   1.62 245.29379  36.06122 10423.06 10125.66 2.01 1.86  71.4 -0.410 19.88 21.40 01a58986o0471o
58986.495507 -20.821  1.031   -17   18 o  0   0.93 245.29379  36.06122    82.76 10241.64 2.14 1.78 -73.9 -0.460 19.81 21.40 01a58986o0478o
58986.503343  21.396  0.760    10    8 o  0   1.38 245.29379  36.06122 10408.74 10244.96 2.02 1.83  32.9 -0.427 19.85 21.34 01a58986o0495o
58986.507492 -20.185  0.624   -31   19 o  0   1.07 245.29379  36.06122    66.46 10358.73 1.87 1.52 -72.1 -0.514 19.85 21.33 01a58986o0504o
58986.619856 -19.414  0.379   -62   24 o  0   1.62 245.29379  36.06122 10452.30 10197.63 2.42 2.14  18.0 -0.443 18.50 18.81 01a58986o0745o
58986.620315 -19.076  0.461   -85   39 o  0   1.13 245.29379  36.06122   120.80 10287.98 2.19 1.88 -62.1 -0.502 18.63 18.81 01a58986o0746o
58987.467144 -22.742  3.409    -3   10 c  0   0.99 245.29379  36.06122  1799.73  8480.15 2.54 2.35 -52.0 -0.417 19.80 21.84 02a58987o0506c
58987.470463  22.463  2.621     4   10 c  0   1.09 245.29379  36.06122  1779.30  8440.91 2.54 2.31 -49.5 -0.416 19.78 21.83 02a58987o0513c
58987.475806  23.645  6.800     1    9 c  0   1.19 245.29379  36.06122  1835.69  8513.99 2.51 2.28 -48.4 -0.420 19.79 21.85 02a58987o0524c
58987.488422  22.276  2.031     4    9 c  0   0.74 245.29379  36.06122  1854.86  8396.83 2.64 2.42 -48.2 -0.407 19.72 21.85 02a58987o0550c
58989.415191  21.598  1.504     8   12 o  0   1.26 245.29379  36.06122  3147.42 10501.05 1.81 1.72 -51.2 -0.427 19.81 21.29 01a58989o0384o
58989.417030  21.357  1.071    10   11 o  0   0.72 245.29379  36.06122  3128.53 10460.97 1.77 1.69 -38.4 -0.432 19.84 21.29 01a58989o0388o
58989.441714 -22.307  2.414    -4   10 o  0   0.64 245.29379  36.06122  3204.18 10419.72 1.89 1.78 -48.8 -0.421 19.75 21.19 01a58989o0436o
58990.427060 -20.533  0.554   -22   12 o  0   1.00 245.29379  36.06122 10446.14   306.52 2.28 1.97 -15.1 -0.404 19.73 21.14 01a58990o0425o
58990.430282 -21.298  0.989   -11   11 o  0   0.92 245.29379  36.06122 10425.16   266.44 2.61 2.01  -5.0 -0.416 19.53 21.16 01a58990o0432o
58990.433045 -21.371  1.412   -10   14 o  0   1.29 245.29379  36.06122 10484.89   346.10 2.49 1.93  -5.0 -0.416 19.58 21.15 01a58990o0438o
58990.439044 -20.469  0.764   -24   18 o  0   1.03 245.29379  36.06122 10505.10   227.19 2.27 1.92 -16.8 -0.416 19.72 21.11 01a58990o0451o
58990.458105  23.340  7.111     2   12 o  0   0.82 245.29379  36.06122 10459.54 10161.90 2.21 1.87  19.0 -0.426 19.67 21.03 01a58990o0492o
58990.484996 -21.947  1.935    -6   12 o  0   1.39 245.29379  36.06122 10489.15 10198.32 2.21 1.92  14.5 -0.448 19.63 20.96 01a58990o0549o
58990.510190 -20.386  0.411   -26   10 o  0   0.89 245.29379  36.06122 10433.75 10121.79 2.23 1.87  24.6 -0.431 19.58 20.85 01a58990o0602o
58990.535176 -21.339  1.120   -11   12 o  0   1.05 245.29379  36.06122 10420.61 10244.01 2.24 1.95  19.3 -0.469 19.49 20.74 01a58990o0655o
58994.453909  22.547  3.075     4   11 o  0   0.70 245.29379  36.06122  7002.04  8302.14 2.20 1.83   0.3 -0.394 19.59 20.78 01a58994o0488o
58994.457132  22.461  3.000     4   11 o  0   0.75 245.29379  36.06122  7023.80  8340.71 2.27 1.87  -0.4 -0.393 19.62 20.91 01a58994o0495o
58994.463574 -22.228  2.149    -5   10 o  0   1.39 245.29379  36.06122  6965.89  8263.83 2.46 1.93  -2.1 -0.370 19.55 20.81 01a58994o0509o
58994.498886 -21.745  1.206    -7    9 o  0   1.61 245.29379  36.06122  6955.57  8379.46 2.50 2.03   4.7 -0.373 19.49 20.81 01a58994o0585o
58998.389007  21.897  2.744     6   17 o  0   1.22 245.29379  36.06122  3555.71  2235.41 2.36 1.96  -7.8 -0.394 18.92 20.11 01a58998o0336o
58998.391308 -20.493  1.116   -23   26 o  0   0.81 245.29379  36.06122  3534.51  2195.14 2.31 1.91  -7.9 -0.387 19.05 20.16 01a58998o0341o
58998.394072 -21.498  3.209    -9   29 o  0   0.91 245.29379  36.06122  3593.75  2271.56 2.19 1.85  -9.0 -0.404 19.10 20.10 01a58998o0347o
58998.399222 -22.195  2.650    -5   13 o  0   0.71 245.29379  36.06122  3611.20  2154.68 2.22 1.86  -5.1 -0.406 19.22 20.33 01a58998o0358o
58999.375428  21.651  1.282     8   10 o  0   1.88 245.29379  36.06122  1775.78  6462.62 2.07 2.01  43.6 -0.437 19.48 20.64 02a58999o0286o
58999.377277 -22.617  3.677    -3   12 o  0   0.79 245.29379  36.06122  1794.68  6500.85 2.14 2.04  43.9 -0.428 19.50 20.65 02a58999o0290o
58999.405632 -21.931  1.754    -6   11 o  0   1.17 245.29379  36.06122  1736.66  6423.74 2.08 1.97  44.1 -0.444 19.58 20.72 02a58999o0346o
58999.410257  23.391  7.600     2   12 o  0   0.89 245.29379  36.06122  1718.68  6543.59 2.17 2.02  37.0 -0.439 19.51 20.74 02a58999o0356o
59000.467388  20.933  0.711    15   11 o  0   0.92 245.29379  36.06122  8799.44  4109.48 2.01 1.91  38.7 -0.431 19.47 20.28 02a59000o0480o
59000.470244 -21.034  0.725   -14   10 o  0   1.19 245.29379  36.06122  8778.41  4070.24 2.01 1.93  42.0 -0.432 19.45 20.31 02a59000o0486o
59000.475907 -21.153  0.809   -12   10 o  0   1.67 245.29379  36.06122  8838.51  4150.54 1.96 1.95 -72.3 -0.430 19.51 20.40 02a59000o0498o
59000.479228 -21.261  0.984   -11   11 o  0   1.35 245.29379  36.06122  8858.02  4033.17 1.98 1.91  39.0 -0.438 19.54 20.43 02a59000o0505o
59001.455442  21.253  0.986    11   11 o  0   0.99 245.29379  36.06122   854.14  2008.66 1.96 1.80  -3.7 -0.414 19.46 20.39 01a59001o0398o
59001.462591 -21.903  2.136    -6   13 o  0   0.59 245.29379  36.06122   875.26  2048.13 1.92 1.67  -8.2 -0.410 19.50 20.48 01a59001o0413o
59001.466171 -21.180  0.876   -12   11 o  0   1.01 245.29379  36.06122   817.22  1968.27 1.85 1.73  -4.8 -0.423 19.50 20.39 01a59001o0420o
59001.498524 -20.402  0.410   -25   10 o  0   1.04 245.29379  36.06122   809.64  2082.56 1.83 1.74   9.1 -0.427 19.53 20.40 01a59001o0488o
59003.424260  21.545  2.000     9   18 o  0   0.78 245.29379  36.06122   851.75  4037.71 2.07 2.00 -60.8 -0.439 19.10 19.66 02a59003o0400o
59003.427935 -22.078  2.830    -5   15 o  0   1.59 245.29379  36.06122   833.67  4000.82 2.11 1.95 -56.8 -0.439 19.10 19.67 02a59003o0408o
59003.433424  21.746  2.186     7   16 o  0   1.31 245.29379  36.06122   893.58  4077.40 2.13 1.98 -49.4 -0.443 19.08 19.68 02a59003o0420o
59003.443692 -21.224  1.434   -12   17 o  0   0.87 245.29379  36.06122   912.85  3960.78 2.13 2.00 -52.6 -0.434 19.10 19.67 02a59003o0441o
59004.467117  21.363  2.097    10   22 o  0   0.85 245.29379  36.06122   841.12  4031.41 2.10 1.96  29.4 -0.436 18.89 19.32 02a59004o0346o
59004.469887 -21.688  2.474    -8   19 o  0   0.92 245.29379  36.06122   821.67  3992.25 2.04 1.99 -36.0 -0.428 18.89 19.31 02a59004o0352o
59004.476824  21.212  1.661    12   20 o  0   1.15 245.29379  36.06122   885.86  4070.06 2.13 1.98 -52.7 -0.440 18.85 19.29 02a59004o0367o
59004.489724  23.486 15.545     2   23 o  0   0.98 245.29379  36.06122   906.78  3951.72 2.36 2.32 -42.1 -0.437 18.76 19.26 02a59004o0395o
59004.617403  19.083  0.576    84   49 o  0   1.24 245.29379  36.06122   869.56  4005.78 2.57 2.40  30.3 -0.393 17.71 17.91 02a59004o0670o
59005.440848  20.972  1.640    15   24 o  0   0.85 245.29379  36.06122   852.03  2007.43 2.13 1.95  -6.8 -0.402 18.79 19.11 01a59005o0426o
59005.444405 -22.034  3.319    -6   18 o  0   1.06 245.29379  36.06122   873.47  2046.48 2.04 1.82  -0.8 -0.404 18.84 19.10 01a59005o0432o
59005.473144 -20.372  0.896   -26   23 o  0   0.90 245.29379  36.06122   821.91  1964.15 2.04 1.82  -4.2 -0.403 18.85 19.07 01a59005o0488o
59005.501444  21.142  1.922    13   24 o  0   0.92 245.29379  36.06122   814.87  2078.80 2.20 1.90  -1.2 -0.386 18.74 18.97 01a59005o0546o
59008.419772 -20.451  1.850   -24   44 o  0   0.71 245.29379  36.06122   845.53  4034.51 1.95 1.89 -25.2 -0.468 18.04 18.09 02a59008o0381o
59008.422983  20.105  2.180    33   72 o  0   1.41 245.29379  36.06122   826.26  3996.07 2.09 2.00 -20.3 -0.455 17.47 17.66 02a59008o0388o
59008.429394  19.866  2.647    41  109 o  0   0.95 245.29379  36.06122   885.06  4071.67 2.01 1.94 -33.4 -0.443 17.50 17.56 02a59008o0402o
59008.439468  19.804  0.842    44   37 o  0   0.99 245.29379  36.06122   905.02  3954.90 2.02 1.87  22.6 -0.458 18.15 18.24 02a59008o0424o
59010.408184 -21.536  1.071    -9   10 o  0   0.99 245.29379  36.06122  3703.70  6401.72 2.07 1.75  -6.7 -0.394 19.58 20.73 01a59010o0371o
59010.441808  20.648  0.502    20   10 o  0   1.00 245.29379  36.06122  3734.33  6435.35 2.29 1.87  -7.5 -0.375 19.48 20.62 01a59010o0443o
59010.444596 -22.992  3.615    -2    8 o  0   1.49 245.29379  36.06122  3675.61  6357.70 2.30 1.83  -5.5 -0.374 19.46 20.61 01a59010o0449o
59010.451966  21.082  0.725    13   10 o  0   1.14 245.29379  36.06122  3658.10  6474.18 2.25 1.82  -5.9 -0.385 19.48 20.57 01a59010o0465o
59011.440334 -20.628  0.498   -20   10 o  0   1.05 245.29379  36.06122  9515.06  1981.98 2.11 1.89 -54.9 -0.461 19.53 20.75 02a59011o0419o
59011.443542 -21.909  1.750    -6   11 o  0   0.83 245.29379  36.06122  9495.23  1942.48 2.11 1.95 -43.9 -0.451 19.49 20.66 02a59011o0426o
59011.450509  20.564  0.533    22   12 o  0   1.14 245.29379  36.06122  9554.45  2021.28 2.21 1.80 -56.8 -0.457 19.51 20.63 02a59011o0441o
59011.463504  21.597  1.506     8   13 o  0   0.77 245.29379  36.06122  9575.08  1906.54 2.18 1.78 -55.3 -0.462 19.51 20.58 02a59011o0469o
59014.389938  22.345  2.036     4    8 o  0   1.17 245.29379  36.06122  3703.48  6402.88 2.03 1.72  -6.6 -0.401 19.70 21.09 01a59014o0329o
59014.393191  23.068  3.111     2    7 o  0   1.72 245.29379  36.06122  3724.86  6441.60 2.07 1.76  -6.3 -0.401 19.74 21.11 01a59014o0336o
59014.399677 -21.013  0.535   -14    8 o  0   1.08 245.29379  36.06122  3667.38  6363.86 2.12 1.81  -5.8 -0.396 19.67 21.12 01a59014o0350o
59014.433560  22.722  2.824     3    8 o  0   0.98 245.29379  36.06122  3661.29  6475.06 2.19 1.82  -4.4 -0.398 19.66 21.10 01a59014o0422o
59015.419065  22.689  2.833     3    9 c  0   0.97 245.29379  36.06122  9519.10  1984.04 2.52 2.32 -54.7 -0.411 19.84 21.98 02a59015o0384c
59015.422746  21.236  0.640    12    7 c  0   1.19 245.29379  36.06122  9501.96  1944.28 2.61 2.38 -55.9 -0.410 19.80 21.98 02a59015o0392c
59015.431953  20.855  0.500    16    8 c  0   1.25 245.29379  36.06122  9564.56  2023.89 2.61 2.34 -57.5 -0.411 19.83 21.97 02a59015o0412c
59015.465540  21.583  1.000     8    8 c  0   0.89 245.29379  36.06122  9580.12  1908.53 2.56 2.30 -57.4 -0.412 19.85 21.95 02a59015o0483c
