index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
271,2458757.8362269,ZTF_i,,,22.257909286379615,,ztf
272,2458760.7958449,ZTF_r,,,,,ztf
273,2458760.8519444,ZTF_g,,,22.59466540692719,,ztf
274,2458761.8143519,ZTF_i,,,22.02714692788872,,ztf
275,2458764.8560417,ZTF_g,22.460108121050283,,21.606076833358017,,ztf
276,2458764.8997569,ZTF_r,,,,,ztf
277,2458765.8144097,ZTF_i,,,22.626480435488684,,ztf
278,2458770.7927083,ZTF_r,20.897844630965803,,20.121355696703016,,ztf
279,2458771.7475,ZTF_i,,,22.569593346665755,,ztf
280,2458771.8261574,ZTF_r,,,,,ztf
281,2458771.8266088,ZTF_r,,,,,ztf
282,2458772.780625,ZTF_g,20.549941737178212,23.54551634272903,19.832315811712643,,ztf
283,2458772.7810764,ZTF_g,,,20.939024219535415,,ztf
284,2458773.7721528,ZTF_r,19.067912288677302,19.931982121319848,18.592926106190586,,ztf
285,2458773.7726042,ZTF_r,,,20.23190580501905,,ztf
286,2458774.7356944,ZTF_r,21.583177939264814,23.09226528664646,20.97502150005167,,ztf
287,2458774.7429861,ZTF_r,23.176558120314986,,21.42946918131292,,ztf
288,2458776.7076389,ZTF_r,22.047273088381495,25.31829945280906,21.32171754654415,,ztf
289,2458779.7303241,ZTF_r,21.685533167497717,22.622857133730363,21.19010390899792,,ztf
290,2458782.8153935,ZTF_r,,,,,ztf
291,2458785.7113657,ZTF_g,21.724630262103194,22.494975023034513,21.278542903721654,,ztf
292,2458786.7739468,ZTF_g,,,,,ztf
293,2458786.7743981,ZTF_g,,,,,ztf
294,2458788.6887847,ZTF_g,,,,,ztf
295,2458788.7102315,ZTF_r,,,22.455202851205634,,ztf
296,2458791.8422338,ZTF_r,21.142000678154293,21.755637420303326,20.752338511965352,,ztf
297,2458797.6887037,ZTF_g,,,21.506867633764898,,ztf
298,2458797.8165162,ZTF_r,,,21.049890380388465,,ztf
299,2458800.6899537,ZTF_g,,,22.861321392976972,,ztf
300,2458800.7529398,ZTF_r,23.11938832793696,,21.133686737754264,,ztf
301,2458803.7067477,ZTF_g,,,,,ztf
302,2458806.7313194,ZTF_r,22.107358623113782,24.65024519737408,21.408263683508082,,ztf
303,2458812.6425347,ZTF_g,,,23.432144141612703,,ztf
304,2458812.671412,ZTF_r,,,23.747341722389564,,ztf
305,2458820.6266319,ZTF_g,,,,,ztf
306,2458828.5912731,ZTF_g,21.43127002541848,,20.637290961310455,,ztf
307,2458828.6872917,ZTF_r,,,,,ztf
308,2458831.5721065,ZTF_r,23.08728389049768,,21.52897023185982,,ztf
309,2458835.5731597,ZTF_r,21.893061741470696,,20.745262842457223,,ztf
310,2458835.6267361,ZTF_g,22.503348510289324,,21.083997406919195,,ztf
311,2458838.5907176,ZTF_r,23.083843334554665,,21.58857155306268,,ztf
312,2458852.6065856,ZTF_g,22.35346520237854,,21.349520519341734,,ztf
313,2458852.6498958,ZTF_r,23.666070552926676,,21.587528922072458,,ztf
314,2458856.6052662,ZTF_g,,,23.867071158565075,,ztf
315,2458856.6276273,ZTF_r,,,22.044921444344574,,ztf
316,2458860.6445255,ZTF_r,21.097964049403537,23.27690171879342,20.420922338928555,,ztf
317,2458863.587037,ZTF_r,,,22.790764336061763,,ztf
318,2458863.6068981,ZTF_g,23.72511453391061,,22.055504545584192,,ztf
319,2458873.5903704,ZTF_r,,,21.63777945933708,,ztf
320,2458873.6075694,ZTF_g,22.657397834474242,,21.617213171418218,,ztf
321,2458886.6045718,ZTF_r,24.67143232028394,,21.048346084273646,,ztf
322,2458886.6094676,ZTF_r,21.519503161683357,,20.615361999706863,,ztf
323,2458886.6143403,ZTF_r,21.849908943582346,,20.654569833948237,,ztf
324,2459046.9391088,ZTF_r,,,,,ztf
325,2459049.9181597,ZTF_r,,,22.679337545279218,,ztf
326,2459052.9603241,ZTF_g,24.105818173822435,,22.668975550782402,,ztf
327,2459055.9183796,ZTF_g,,,,,ztf
328,2459055.9595602,ZTF_r,,,23.689885773152554,,ztf
329,2459061.8741088,ZTF_r,24.19314966284435,,22.227498009413814,,ztf
330,2459061.9019444,ZTF_r,,,23.04209334537827,,ztf
331,2459062.896875,ZTF_g,22.840677864840682,,21.286099640064563,,ztf
332,2459062.9799653,ZTF_r,20.178347779299127,20.312612147744204,20.05887448493516,,ztf
333,2459064.9102546,ZTF_r,,,23.089245749219337,,ztf
334,2459073.918125,ZTF_g,22.89634377145291,,21.943752765012142,,ztf
335,2459073.9579861,ZTF_r,,,23.188196949500565,,ztf
336,2459075.9305903,ZTF_g,22.524226644535435,26.074607484759063,21.79248223929593,,ztf
337,2459075.9310532,ZTF_g,,,,,ztf
338,2459075.9315162,ZTF_g,,,,,ztf
339,2459076.8972222,ZTF_r,19.596242092663015,19.707884064500938,19.495017014330497,,ztf
340,2459076.9596412,ZTF_g,,,24.31113802406688,,ztf
341,2459080.8554051,ZTF_r,23.36395909054455,,22.110925189107288,,ztf
342,2459080.8970486,ZTF_g,,,,,ztf
343,2459082.894375,ZTF_g,24.54561630410796,,22.425456275024167,,ztf
344,2459082.894838,ZTF_g,,,24.386552159193247,,ztf
345,2459082.9128009,ZTF_g,,,,,ztf
346,2459084.8888889,ZTF_g,23.22967442500394,,22.270243796378555,,ztf
347,2459084.8893519,ZTF_g,,,23.947057966809076,,ztf
348,2459084.8912153,ZTF_g,,,23.151076590785404,,ztf
349,2459085.9279861,ZTF_g,22.207963729477875,23.382925842542498,21.65694551195404,,ztf
350,2459085.9284491,ZTF_g,22.780676302095188,,22.01806091501741,,ztf
