JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2459720.80122,c,17.277,,,0.028,atlas,,0.028,14.980807999614626,0.0259999999999998
2459720.8067,c,17.258,,,0.029,atlas,,0.029,14.986287999898195,0.006999999999997897
2459720.810357,c,17.291,,,0.029,atlas,,0.029,14.989945000037551,0.03999999999999915
2459720.820412,c,17.251,,,0.028,atlas,,0.028,15.0,0.0
2459722.742616,o,17.1,,,0.048,atlas,,0.048,16.92220399994403,-0.1509999999999998
2459722.743076,o,17.013,,,0.039,atlas,,0.039,16.922663999721408,-0.23799999999999955
2459722.74584,o,17.013,,,0.036,atlas,,0.036,16.92542799981311,-0.23799999999999955
2459722.7463,o,17.011,,,0.033,atlas,,0.033,16.925888000056148,-0.240000000000002
2459722.751823,o,21.207,,,6.938,atlas,,6.938,16.931410999968648,3.9559999999999995
2459722.752284,o,17.057,,,0.031,atlas,,0.031,16.93187199998647,-0.19400000000000261
2459722.764839,o,17.065,,,0.029,atlas,,0.029,16.94442699989304,-0.18599999999999994
2459722.7653,o,17.014,,,0.026,atlas,,0.026,16.94488799991086,-0.23700000000000188
2459724.746252,c,17.081,,,0.048,atlas,,0.048,18.925839999690652,-0.1700000000000017
2459724.749447,c,17.167,,,0.038,atlas,,0.038,18.929035000037402,-0.08399999999999963
2459724.75493,c,17.126,,,0.036,atlas,,0.036,18.934517999645323,-0.125
2459724.765002,c,17.156,,,0.031,atlas,,0.031,18.94458999997005,-0.09500000000000242
2459725.270137,o,16.942,,,0.021,atlas,,0.021,19.449724999722093,-0.30900000000000105
2459725.275249,o,16.985,,,0.023,atlas,,0.023,19.454836999997497,-0.2660000000000018
2459725.279114,o,16.915,,,0.022,atlas,,0.022,19.45870199985802,-0.3360000000000021
2459725.28958,o,16.871,,,0.024,atlas,,0.024,19.46916799992323,-0.38000000000000256
2459727.276539,o,16.893,,,0.024,atlas,,0.024,21.456127000041306,-0.35800000000000054
2459727.279624,o,16.858,,,0.023,atlas,,0.023,21.459212000016123,-0.3930000000000007
2459727.504531,o,16.92,,,0.034,atlas,,0.034,21.684118999633938,-0.3309999999999995
2459727.508173,o,16.957,,,0.051,atlas,,0.051,21.687760999891907,-0.2940000000000005
2459727.514273,o,16.817,,,0.073,atlas,,0.073,21.693860999774188,-0.43400000000000105
2459727.526461,o,16.977,,,0.052,atlas,,0.052,21.706048999913037,-0.2740000000000009
2459728.239099,o,16.887,,,0.029,atlas,,0.029,22.418686999939382,-0.36400000000000077
2459728.242301,o,16.916,,,0.058,atlas,,0.058,22.42188899964094,-0.33500000000000085
2459728.248465,o,15.394,,,0.217,atlas,,0.217,22.42805300001055,-1.857000000000001
2459729.234309,o,16.864,,,0.028,atlas,,0.028,23.41389699978754,-0.38700000000000045
