HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460075.408,2023-05-10.9047204,bo,1.6,17.229,>17.229,99.99,-0.106,0.093,g
2460075.701,2023-05-11.1974587,bG,1.45,17.524,>17.524,99.99,-0.001,0.071,g
2460076.791,2023-05-12.2878777,bs,1.42,18.58,>18.580,99.99,0.001,0.027,g
2460077.69,2023-05-13.1871280,bk,1.52,18.326,>18.326,99.99,0.036,0.034,g
2460078.684,2023-05-14.1804891,bG,1.5,18.378,>18.378,99.99,0.012,0.032,g
2460079.686,2023-05-15.1826578,bk,1.4,18.062,>18.062,99.99,-0.01,0.043,g
2460081.771,2023-05-17.2683575,bs,1.42,18.467,>18.467,99.99,-0.051,0.03,g
2460084.772,2023-05-20.2692332,bs,1.47,18.445,>18.445,99.99,-0.021,0.03,g
2460086.759,2023-05-22.2562613,bs,1.43,18.234,>18.234,99.99,0.082,0.037,g
2460087.766,2023-05-23.2632410,bs,1.46,18.385,>18.385,99.99,-0.121,0.032,g
2460088.752,2023-05-24.2499199,bs,1.46,18.362,>18.362,99.99,0.082,0.033,g
2460089.722,2023-05-25.2199005,bs,1.47,18.424,>18.424,99.99,-0.038,0.031,g
2460090.744,2023-05-26.2420392,bs,1.48,17.615,>17.615,99.99,-0.025,0.065,g
2460091.649,2023-05-27.1469153,bG,1.48,17.758,>17.758,99.99,-0.176,0.057,g
2460096.706,2023-06-01.2043537,bs,1.55,16.594,>16.594,99.99,0.55,0.167,g
2460097.714,2023-06-02.2122077,bs,1.62,16.489,>16.489,99.99,-0.167,0.184,g
2460098.722,2023-06-03.2206282,bs,1.57,16.642,>16.642,99.99,0.776,0.16,g
2460101.712,2023-06-06.2104765,bs,1.43,17.395,>17.395,99.99,0.073,0.08,g
2460103.693,2023-06-08.1922770,bs,1.46,18.276,>18.276,99.99,-0.047,0.036,g
2460104.69,2023-06-09.1889224,bs,1.47,18.045,>18.045,99.99,-0.01,0.044,g
2460107.596,2023-06-12.0950901,bk,1.48,18.24,>18.240,99.99,-0.067,0.037,g
2460107.698,2023-06-12.1978229,bs,1.51,18.185,>18.185,99.99,0.19,0.039,g
2460108.591,2023-06-13.0907081,bk,1.59,18.404,>18.404,99.99,0.089,0.032,g
2460109.546,2023-06-14.0452239,bk,1.5,18.847,>18.847,99.99,-0.02,0.021,g
2460110.673,2023-06-15.1724784,bs,1.47,18.416,>18.416,99.99,0.136,0.031,g
2460111.678,2023-06-16.1776162,bs,1.49,18.258,>18.258,99.99,0.07,0.036,g
2460112.56,2023-06-17.0601684,bk,1.48,18.019,>18.019,99.99,0.135,0.045,g
2460112.582,2023-06-17.0823438,bG,1.47,17.565,>17.565,99.99,-0.074,0.068,g
2460116.691,2023-06-21.1914467,bs,1.47,17.927,>17.927,99.99,0.039,0.049,g
2460117.764,2023-06-22.2646684,bC,1.5,18.549,>18.549,99.99,0.009,0.028,g
2460123.749,2023-06-28.2499775,bC,1.62,17.262,>17.262,99.99,0.128,0.09,g
2460124.512,2023-06-29.0129575,bk,1.42,17.706,>17.706,99.99,0.023,0.06,g
2460126.314,2023-06-30.8152248,bo,1.54,16.191,>16.191,99.99,0.234,0.243,g
2460126.505,2023-07-01.0057982,bk,1.53,17.254,>17.254,99.99,0.136,0.091,g
2460128.531,2023-07-03.0328148,bk,1.56,16.259,>16.259,99.99,-0.586,0.228,g
2460129.523,2023-07-04.0246725,bk,1.65,16.11,>16.110,99.99,-0.473,0.261,g
2460130.535,2023-07-05.0370275,bG,1.48,17.01,>17.010,99.99,0.032,0.114,g
2460139.509,2023-07-14.0112769,bG,1.48,18.159,>18.159,99.99,0.069,0.04,g
2460140.481,2023-07-14.9831518,bk,1.41,18.344,>18.344,99.99,-0.007,0.033,g
2460141.5,2023-07-16.0025474,bk,1.43,18.311,>18.311,99.99,-0.059,0.034,g
2460142.491,2023-07-16.9933701,bk,1.45,18.252,>18.252,99.99,-0.102,0.036,g
2460145.206,2023-07-19.7091215,bo,1.67,17.529,>17.529,99.99,0.236,0.071,g
2460153.462,2023-07-27.9655775,bG,1.49,17.403,>17.403,99.99,-0.194,0.079,g
2460155.458,2023-07-29.9618546,bk,1.64,16.725,>16.725,99.99,0.108,0.148,g
