HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459354.952,2021-05-20.4486623,bA,1.67,18.785,>18.785,99.99,-0.053,0.022,g
2459359.849,2021-05-25.3451657,bA,1.69,17.386,>17.386,99.99,-0.227,0.081,g
2459364.797,2021-05-30.2933763,bA,1.78,18.846,>18.846,99.99,0.027,0.021,g
2459368.847,2021-06-03.3440371,bA,1.76,18.841,>18.841,99.99,-0.013,0.021,g
2459369.825,2021-06-04.3222966,bq,1.49,18.641,>18.641,99.99,0.021,0.025,g
2459371.829,2021-06-06.3256866,bA,2.07,18.859,>18.859,99.99,-0.011,0.021,g
2459373.872,2021-06-08.3693391,bq,1.43,18.103,>18.103,99.99,-0.051,0.042,g
2459375.876,2021-06-10.3730473,bA,2.1,19.114,>19.114,99.99,-0.026,0.016,g
2459377.914,2021-06-12.4112325,bA,1.67,19.198,>19.198,99.99,0.019,0.015,g
2459381.894,2021-06-16.3913077,bA,1.75,18.686,>18.686,99.99,0.04,0.024,g
2459384.801,2021-06-19.2987390,bA,1.72,17.427,>17.427,99.99,-0.344,0.078,g
2459387.826,2021-06-22.3237243,bA,1.57,17.292,>17.292,99.99,-0.148,0.088,g
2459392.773,2021-06-27.2707940,bA,2,18.569,>18.569,99.99,0.01,0.027,g
2459394.852,2021-06-29.3498646,bA,1.65,18.59,>18.590,99.99,-0.1,0.027,g
2459396.914,2021-07-01.4120971,bA,2.14,18.964,>18.964,99.99,-0.001,0.019,g
2459401.809,2021-07-06.3076475,bA,1.75,19.182,>19.182,99.99,0.023,0.015,g
2459403.671,2021-07-08.1697475,bq,1.53,18.268,>18.268,99.99,0.015,0.036,g
2459405.855,2021-07-10.3538925,bA,1.76,18.896,>18.896,99.99,-0.015,0.02,g
2459408.636,2021-07-13.1349192,bq,1.7,17.917,>17.917,99.99,0.014,0.049,g
2459410.875,2021-07-15.3733880,bA,2.12,19,>19.000,99.99,-0.03,0.018,g
2459412.796,2021-07-17.2946497,bA,2.25,18.481,>18.481,99.99,-0.018,0.029,g
2459415.861,2021-07-20.3598618,bA,2,17.541,>17.541,99.99,-0.042,0.07,g
2459426.779,2021-07-31.2788890,bA,1.73,18.777,>18.777,99.99,-0.048,0.022,g
2459427.723,2021-08-01.2224873,bq,1.47,17.795,>17.795,99.99,-0.064,0.055,g
2459431.819,2021-08-05.3194511,bA,1.75,18.826,>18.826,99.99,0.037,0.021,g
2459434.768,2021-08-08.2679354,bA,1.77,18.951,>18.951,99.99,0.013,0.019,g
2459436.639,2021-08-10.1388790,bq,1.77,18.34,>18.340,99.99,-0.041,0.033,g
2459438.762,2021-08-12.2622019,bA,1.83,18.838,>18.838,99.99,-0.022,0.021,g
2459440.745,2021-08-14.2456034,bA,2.05,18.129,>18.129,99.99,0.047,0.041,g
2459443.787,2021-08-17.2873587,bA,1.7,17.691,>17.691,99.99,0.046,0.061,g
2459452.753,2021-08-26.2539619,bA,2.04,18.772,>18.772,99.99,-0.017,0.023,g
2459454.747,2021-08-28.2485392,bA,2.01,18.528,>18.528,99.99,-0.051,0.028,g
2459455.691,2021-08-29.1920270,bq,1.48,18.178,>18.178,99.99,-0.016,0.039,g
2459460.779,2021-09-03.2811327,bA,2.03,18.676,>18.676,99.99,-0.038,0.025,g
2459462.738,2021-09-05.2394047,bA,1.8,18.829,>18.829,99.99,-0.032,0.021,g
2459464.665,2021-09-07.1666993,bq,1.6,17.81,>17.810,99.99,-0.135,0.055,g
2459466.6,2021-09-09.1021856,bq,1.58,17.937,>17.937,99.99,-0.057,0.049,g
2459468.718,2021-09-11.2200620,bA,2.08,17.135,>17.135,99.99,-0.191,0.102,g
2459471.618,2021-09-14.1200170,bq,1.47,17.653,>17.653,99.99,-0.119,0.063,g
2459475.618,2021-09-18.1202376,bq,1.54,17.165,>17.165,99.99,-0.388,0.099,g
2459476.626,2021-09-19.1280670,bq,1.51,16.866,>16.866,99.99,0.399,0.13,g
2459480.602,2021-09-23.1043033,bq,1.51,17.192,>17.192,99.99,0.049,0.096,g
2459485.574,2021-09-28.0772070,bq,1.52,18.007,>18.007,99.99,0.038,0.046,g
2459487.58,2021-09-30.0830109,bq,1.5,18.17,>18.170,99.99,0.008,0.039,g
2459492.564,2021-10-05.0673569,bq,1.63,17.634,>17.634,99.99,0.062,0.064,g
2459586.112,2022-01-06.6138094,bA,1.7,18.721,>18.721,99.99,-0.028,0.024,g
2459589.122,2022-01-09.6235072,bA,1.69,18.774,>18.774,99.99,0.011,0.022,g
2459595.08,2022-01-15.5809773,bA,1.7,17.166,>17.166,99.99,-0.122,0.099,g
2459596.959,2022-01-17.4599479,bq,1.61,16.978,>16.978,99.99,0.203,0.117,g
2459600.068,2022-01-20.5682873,bA,1.72,17.195,>17.195,99.99,-0.146,0.096,g
2459603.065,2022-01-23.5654194,bA,1.72,17.507,>17.507,99.99,-0.234,0.072,g
2459606.089,2022-01-26.5891857,bA,1.66,18.173,>18.173,99.99,-0.102,0.039,g
2459608.04,2022-01-28.5402553,bA,1.83,18.565,>18.565,99.99,0.066,0.027,g
2459610.035,2022-01-30.5353459,bA,1.78,18.229,>18.229,99.99,0.026,0.037,g
2459618.016,2022-02-07.5157822,bA,1.75,18.667,>18.667,99.99,-0.068,0.025,g
2459620.019,2022-02-09.5186081,bA,1.69,18.708,>18.708,99.99,-0.004,0.024,g
2459622.009,2022-02-11.5080297,bA,1.64,17.111,>17.111,99.99,-0.24,0.104,g
2459623.997,2022-02-13.4966611,bA,1.99,16.652,>16.652,99.99,-0.62,0.159,g
2459626.012,2022-02-15.5115369,bA,1.79,16.993,>16.993,99.99,0.129,0.116,g
2459627.925,2022-02-17.4237027,bq,1.65,16.995,>16.995,99.99,0.293,0.116,g
2459631.117,2022-02-20.6155130,bA,2.09,17.56,>17.560,99.99,-0.215,0.069,g
2459632.991,2022-02-22.4895761,bA,1.76,17.449,>17.449,99.99,-0.121,0.076,g
2459635.038,2022-02-24.5368069,bA,1.78,18.347,>18.347,99.99,-0.059,0.033,g
2459635.929,2022-02-25.4271806,bq,1.53,18.589,>18.589,99.99,-0.017,0.027,g
2459637.983,2022-02-27.4815454,bA,2,18.573,>18.573,99.99,0.095,0.027,g
2459640.948,2022-03-02.4461431,bA,1.7,19.008,>19.008,99.99,0.008,0.018,g
2459642.958,2022-03-04.4562621,bq,1.46,18.35,>18.350,99.99,-0.054,0.033,g
2459644.94,2022-03-06.4384776,bA,1.75,18.427,>18.427,99.99,-0.012,0.031,g
2459645.864,2022-03-07.3624528,bq,1.54,18.26,>18.260,99.99,-0.052,0.036,g
2459646.95,2022-03-08.4482494,bq,1.56,18.569,>18.569,99.99,-0.039,0.027,g
2459647.899,2022-03-09.3968331,bq,1.49,18.326,>18.326,99.99,0.136,0.034,g
2459650.926,2022-03-12.4232649,bA,2,17.163,>17.163,99.99,-0.374,0.099,g
2459651.916,2022-03-13.4140684,bq,1.46,18.845,>18.845,99.99,0.005,0.021,g
2459652.936,2022-03-14.4334163,bq,1.53,18.134,>18.134,99.99,0.02,0.041,g
2459654.965,2022-03-16.4624461,bA,1.75,16.677,>16.677,99.99,0.35,0.155,g
2459658.91,2022-03-20.4072277,bA,1.65,17.071,>17.071,99.99,-0.398,0.108,g
2459659.832,2022-03-21.3292910,bq,1.58,17.199,>17.199,99.99,-0.483,0.096,g
2459663.038,2022-03-24.5349369,bA,1.74,17.568,>17.568,99.99,-0.014,0.068,g
2459665.904,2022-03-27.4008806,bA,1.68,18.347,>18.347,99.99,0.025,0.033,g
2459666.907,2022-03-28.4039261,bq,1.48,18.6,>18.600,99.99,-0.004,0.026,g
2459670.89,2022-04-01.3865866,bA,2.02,18.603,>18.603,99.99,-0.06,0.026,g
2459673.076,2022-04-03.5730476,bA,2.04,18.658,>18.658,99.99,-0.056,0.025,g
2459675.806,2022-04-06.3029594,bE,1.49,17.117,>17.117,99.99,-0.464,0.103,g
2459677.035,2022-04-07.5322481,bA,1.71,18.893,>18.893,99.99,0.018,0.02,g
2459677.923,2022-04-08.4195381,bA,1.69,18.392,>18.392,99.99,0.003,0.032,g
2459678.857,2022-04-09.3533304,bA,1.75,18.48,>18.480,99.99,0.032,0.029,g
2459679.897,2022-04-10.3938283,bA,1.74,18.527,>18.527,99.99,0.054,0.028,g
2459680.85,2022-04-11.3469841,bA,1.74,17.594,>17.594,99.99,0.221,0.067,g
2459682.859,2022-04-13.3555083,bA,1.74,17.348,>17.348,99.99,0.111,0.084,g
2459683.836,2022-04-14.3322515,bA,1.7,16.884,>16.884,99.99,-0.028,0.128,g
2459684.845,2022-04-15.3420768,bA,1.88,17.646,>17.646,99.99,-0.148,0.063,g
2459687.766,2022-04-18.2622804,bE,1.71,16.271,>16.271,99.99,-0.723,0.225,g
2459688.696,2022-04-19.1924574,bq,1.5,16.515,>16.515,99.99,-0.478,0.18,g
2459689.834,2022-04-20.3306394,bA,1.72,18.445,>18.445,99.99,-0.051,0.03,g
2459690.825,2022-04-21.3218,bE,1.54,16.761,>16.761,99.99,-0.474,0.143,g
2459693.666,2022-04-24.1627648,bq,1.43,18.075,>18.075,99.99,0.132,0.043,g
2459694.828,2022-04-25.3241547,bA,2.17,18.513,>18.513,99.99,0.086,0.029,g
2459695.801,2022-04-26.2978501,bA,2.04,18.9,>18.900,99.99,-0.047,0.02,g
2459696.851,2022-04-27.3476612,bA,1.73,18.747,>18.747,99.99,0.027,0.023,g
2459698.09,2022-04-28.5867805,bA,1.72,18.822,>18.822,99.99,0.02,0.021,g
2459698.885,2022-04-29.3809362,bA,1.66,19.028,>19.028,99.99,-0.007,0.018,g
2459700.72,2022-05-01.2164976,bE,1.46,17.089,>17.089,99.99,-0.391,0.106,g
2459702.722,2022-05-03.2181181,bE,1.53,16.999,>16.999,99.99,-0.367,0.115,g
2459704.72,2022-05-05.2165917,bE,1.43,17.154,>17.154,99.99,-0.522,0.1,g
2459708.775,2022-05-09.2711312,bA,2.07,17.829,>17.829,99.99,-0.083,0.054,g
2459709.817,2022-05-10.3135648,bA,1.78,18.372,>18.372,99.99,-0.052,0.033,g
2459710.775,2022-05-11.2715320,bA,1.79,17.557,>17.557,99.99,0.065,0.069,g
2459712.899,2022-05-13.3954930,bA,2.09,18.167,>18.167,99.99,-0.104,0.039,g
2459713.839,2022-05-14.3354348,bA,1.79,17.731,>17.731,99.99,-0.053,0.059,g
2459714.854,2022-05-15.3501418,bA,1.99,17.303,>17.303,99.99,0.017,0.087,g
2459715.899,2022-05-16.3959162,bA,1.88,16.988,>16.988,99.99,-0.126,0.116,g
2459716.703,2022-05-17.1990373,bE,1.67,16.51,>16.510,99.99,-0.215,0.181,g
2459720.95,2022-05-21.4461420,bq,1.68,17.401,>17.401,99.99,-0.172,0.08,g
2459722.973,2022-05-23.4696228,bA,1.73,18.726,>18.726,99.99,-0.014,0.023,g
2459725.941,2022-05-26.4381456,bA,1.74,18.546,>18.546,99.99,-0.003,0.028,g
2459726.799,2022-05-27.2954195,bA,2.02,18.425,>18.425,99.99,-0.076,0.031,g
2459729.849,2022-05-30.3457034,bq,1.6,18.007,>18.007,99.99,-0.037,0.046,g
2459732.844,2022-06-02.3412342,bA,2.1,18.698,>18.698,99.99,0.028,0.024,g
2459736.906,2022-06-06.4026780,bA,2.02,19.092,>19.092,99.99,-0.009,0.017,g
2459739.902,2022-06-09.3992010,bA,1.73,18.282,>18.282,99.99,-0.052,0.035,g
2459741.754,2022-06-11.2509003,bq,1.47,17.362,>17.362,99.99,-0.19,0.082,g
2459748.74,2022-06-18.2376225,bq,1.5,18.387,>18.387,99.99,-0.011,0.032,g
2459754.846,2022-06-24.3433381,bA,1.73,19.185,>19.185,99.99,-0.036,0.015,g
2459756.855,2022-06-26.3531341,bq,1.49,18.086,>18.086,99.99,0.068,0.042,g
2459759.894,2022-06-29.3916681,bA,2.04,18.834,>18.834,99.99,-0.007,0.021,g
2459764.848,2022-07-04.3464243,bA,1.77,18.469,>18.469,99.99,-0.067,0.03,g
2459767.841,2022-07-07.3388684,bA,2.02,17.686,>17.686,99.99,-0.112,0.061,g
2459769.694,2022-07-09.1922868,bq,1.59,17.688,>17.688,99.99,0.072,0.061,g
2459776.707,2022-07-16.2060748,bq,1.49,18.152,>18.152,99.99,-0.058,0.04,g
2459777.775,2022-07-17.2734596,bq,1.57,17.666,>17.666,99.99,0.076,0.062,g
2459780.818,2022-07-20.3173872,bA,1.78,19.353,>19.353,99.99,-0.011,0.013,g
2459783.772,2022-07-23.2712277,bq,1.56,18.083,>18.083,99.99,-0.054,0.042,g
2459788.88,2022-07-28.3798167,bA,1.79,18.723,>18.723,99.99,0.004,0.024,g
2459790.772,2022-07-30.2712849,bq,1.53,18.115,>18.115,99.99,-0.036,0.041,g
2459792.814,2022-08-01.3133620,bA,2.01,18.691,>18.691,99.99,-0.032,0.024,g
2459793.74,2022-08-02.2399442,bq,1.46,18.16,>18.160,99.99,0.029,0.04,g
2459794.729,2022-08-03.2290847,bq,1.48,18.494,>18.494,99.99,0.038,0.029,g
2459803.8,2022-08-12.3004843,bA,1.77,17.115,>17.115,99.99,0.308,0.104,g
2459810.78,2022-08-19.2812832,bA,1.75,18.631,>18.631,99.99,0.046,0.026,g
2459813.767,2022-08-22.2679527,bA,2.04,18.914,>18.914,99.99,-0.012,0.02,g
2459819.776,2022-08-28.2773042,bA,1.7,18.804,>18.804,99.99,-0.045,0.022,g
2459821.646,2022-08-30.1472277,bq,2.09,18.285,>18.285,99.99,0.099,0.035,g
2459824.744,2022-09-02.2453491,bA,2.33,18.134,>18.134,99.99,0.053,0.04,g
2459830.723,2022-09-08.2247885,bA,2.02,16.676,>16.676,99.99,-0.208,0.155,g
2459838.611,2022-09-16.1134592,bq,1.47,18.225,>18.225,99.99,0.065,0.037,g
2459840.603,2022-09-18.1053072,bq,1.74,18.255,>18.255,99.99,-0.021,0.036,g
2459843.596,2022-09-21.0984521,bq,1.52,18.397,>18.397,99.99,-0.028,0.032,g
2459845.598,2022-09-23.1002672,bq,1.64,18.288,>18.288,99.99,0.013,0.035,g
2459847.577,2022-09-25.0799233,bq,1.59,18.137,>18.137,99.99,0.017,0.04,g
2459849.59,2022-09-27.0932976,bq,1.53,18.395,>18.395,99.99,0.013,0.032,g
2459851.575,2022-09-29.0775605,bq,1.64,18.099,>18.099,99.99,-0.028,0.042,g
2459854.578,2022-10-02.0813790,bq,1.46,18.091,>18.091,99.99,-0.003,0.042,g
2459925.027,2022-12-11.5296423,bq,1.69,15.468,>15.468,99.99,-0.733,0.472,g
2459928.158,2022-12-14.6604732,bA,2.32,16.933,>16.933,99.99,0.251,0.122,g
2459934.03,2022-12-20.5321061,bq,1.48,16.533,>16.533,99.99,-0.344,0.177,g
2459964.089,2023-01-19.5893405,bA,2.25,18.411,>18.411,99.99,0.063,0.031,g
2459965.085,2023-01-20.5859561,bA,2.31,18.682,>18.682,99.99,0.056,0.024,g
2459966.078,2023-01-21.5784024,bA,2.3,18.665,>18.665,99.99,-0.026,0.025,g
2460002.029,2023-02-26.5278408,bA,2.02,18.686,>18.686,99.99,-0.002,0.024,g
2460007.817,2023-03-04.3155054,bq,1.55,16.853,>16.853,99.99,0.191,0.132,g
2460009.858,2023-03-06.3563078,bq,2.48,15.706,>15.706,99.99,-1.657,0.379,g
2460010.961,2023-03-07.4592138,bq,2.28,16.721,>16.721,99.99,-0.658,0.149,g
2460014.927,2023-03-11.4249944,bq,2.45,17.698,>17.698,99.99,0.234,0.061,g
2460016.835,2023-03-13.3329243,bq,2.19,17.409,>17.409,99.99,0.236,0.079,g
2460017.83,2023-03-14.3278520,bq,1.56,17.521,>17.521,99.99,0.158,0.071,g
2460022.915,2023-03-19.4123496,bA,2.15,18.557,>18.557,99.99,0.068,0.027,g
2460024.888,2023-03-21.3856561,bq,1.6,18.583,>18.583,99.99,0.019,0.027,g
2460026.819,2023-03-23.3161563,bq,2.27,18.399,>18.399,99.99,-0.102,0.032,g
2460028.872,2023-03-25.3687533,bq,1.57,18.537,>18.537,99.99,-0.02,0.028,g
2460029.901,2023-03-26.3981795,bq,1.49,18.889,>18.889,99.99,-0.017,0.02,g
2460031.89,2023-03-28.3872950,bA,2.09,17.957,>17.957,99.99,-0.053,0.048,g
2460034.925,2023-03-31.4220351,bA,2.11,17.679,>17.679,99.99,-0.027,0.062,g
2460035.879,2023-04-01.3764299,bq,1.69,17.578,>17.578,99.99,0.122,0.068,g
2460037.753,2023-04-03.2498267,bq,1.59,17.051,>17.051,99.99,-0.026,0.11,g
2460039.79,2023-04-05.2869856,bq,1.95,17.266,>17.266,99.99,-0.325,0.09,g
2460041.886,2023-04-07.3831108,bq,1.58,17.431,>17.431,99.99,0.109,0.077,g
2460049.118,2023-04-14.6150957,bA,1.71,18.367,>18.367,99.99,-0.047,0.033,g
2460050.843,2023-04-16.3399586,bA,1.64,18.366,>18.366,99.99,-0.08,0.033,g
2460051.83,2023-04-17.3271465,bq,1.44,18.584,>18.584,99.99,0.037,0.027,g
2460052.903,2023-04-18.3995871,bq,1.48,18.17,>18.170,99.99,-0.081,0.039,g
2460053.921,2023-04-19.4174314,bq,1.46,18.364,>18.364,99.99,0.006,0.033,g
2460056.962,2023-04-22.4585627,bA,1.71,18.832,>18.832,99.99,-0.005,0.021,g
2460071.793,2023-05-07.2895236,bA,1.7,16.908,>16.908,99.99,0.25,0.125,g
2460072.711,2023-05-08.2078754,bq,1.52,17.685,>17.685,99.99,-0.124,0.061,g
2460073.915,2023-05-09.4111714,bq,1.55,17.36,>17.360,99.99,-0.009,0.083,g
2460075.769,2023-05-11.2652714,bq,1.66,18.211,>18.211,99.99,0.005,0.038,g
2460081.764,2023-05-17.2609010,bq,1.46,18.217,>18.217,99.99,-0.038,0.038,g
2460083.754,2023-05-19.2508199,bq,1.48,17.587,>17.587,99.99,-0.267,0.067,g
2460086.745,2023-05-22.2412543,bq,1.48,18.245,>18.245,99.99,0.038,0.037,g
2460087.755,2023-05-23.2514979,bq,1.52,18.232,>18.232,99.99,-0.09,0.037,g
2460088.757,2023-05-24.2536903,bq,1.49,18.497,>18.497,99.99,-0.038,0.029,g
2460089.738,2023-05-25.2349048,bq,1.5,18.162,>18.162,99.99,0.158,0.039,g
2460090.791,2023-05-26.2873920,bq,1.56,17.932,>17.932,99.99,0.09,0.049,g
2460093.745,2023-05-29.2415214,bq,1.53,17.459,>17.459,99.99,-0.024,0.075,g
2460094.707,2023-05-30.2038281,bq,1.43,17.844,>17.844,99.99,0.018,0.053,g
2460095.7,2023-05-31.1966928,bq,1.44,17.517,>17.517,99.99,0.041,0.071,g
2460097.749,2023-06-02.2459460,bq,1.5,17.375,>17.375,99.99,-0.197,0.081,g
2460098.69,2023-06-03.1866266,bq,1.53,16.889,>16.889,99.99,-0.096,0.127,g
2460099.692,2023-06-04.1891641,bq,1.83,16.659,>16.659,99.99,0.024,0.158,g
2460101.796,2023-06-06.2933494,bq,1.51,17.272,>17.272,99.99,-0.455,0.09,g
2460103.808,2023-06-08.3050918,bq,1.52,17.739,>17.739,99.99,0.041,0.058,g
2460104.805,2023-06-09.3017087,bq,1.46,17.625,>17.625,99.99,-0.016,0.065,g
2460107.837,2023-06-12.3343839,bq,1.59,18.346,>18.346,99.99,-0.019,0.033,g
2460108.747,2023-06-13.2438533,bq,1.51,18.109,>18.109,99.99,-0.044,0.041,g
2460110.855,2023-06-15.3519539,bA,1.69,18.636,>18.636,99.99,0.022,0.026,g
2460112.94,2023-06-17.4369982,bA,1.68,18.217,>18.217,99.99,-0.081,0.038,g
2460116.817,2023-06-21.3144978,bA,1.69,18.613,>18.613,99.99,-0.065,0.026,g
2460119.972,2023-06-24.4700666,bA,2,18.341,>18.341,99.99,0.01,0.033,g
2460122.861,2023-06-27.3586648,bA,2.23,18.379,>18.379,99.99,-0.04,0.032,g
2460124.91,2023-06-29.4075475,bA,2.01,18.184,>18.184,99.99,0.016,0.039,g
2460126.921,2023-07-01.4193357,bA,1.71,16.915,>16.915,99.99,-0.068,0.125,g
2460129.841,2023-07-04.3387453,bA,1.74,16.31,>16.310,99.99,0.595,0.217,g
2460132.9,2023-07-07.3982269,bA,1.73,17.971,>17.971,99.99,-0.13,0.047,g
2460134.896,2023-07-09.3942841,bA,1.68,17.808,>17.808,99.99,-0.065,0.055,g
2460137.889,2023-07-12.3877603,bA,2.01,18.629,>18.629,99.99,0.023,0.026,g
2460140.818,2023-07-15.3172207,bA,2.06,18.661,>18.661,99.99,0.013,0.025,g
2460146.872,2023-07-21.3706736,bA,1.67,18.533,>18.533,99.99,0.017,0.028,g
2460149.831,2023-07-24.3306155,bA,1.73,18.456,>18.456,99.99,-0.055,0.03,g
2460152.845,2023-07-27.3449438,bA,2.15,17.976,>17.976,99.99,-0.036,0.047,g
2460154.837,2023-07-29.3366900,bA,1.75,17.626,>17.626,99.99,-0.295,0.065,g
2460157.79,2023-08-01.2897328,bA,1.77,17.247,>17.247,99.99,0.032,0.092,g
2460160.792,2023-08-04.2924601,bA,1.69,18.413,>18.413,99.99,0.024,0.031,g
2460170.795,2023-08-14.2951254,bA,1.69,18.601,>18.601,99.99,0.001,0.026,g
2460180.769,2023-08-24.2701990,bA,1.7,18.073,>18.073,99.99,-0.002,0.043,g
2460186.753,2023-08-30.2549122,bA,2.1,17.046,>17.046,99.99,0.071,0.11,g
2460192.734,2023-09-05.2357542,bA,1.73,18.457,>18.457,99.99,0.025,0.03,g
