###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59142.586736 -19.818  0.609   -43   26 o  0   1.19 146.19499  51.68739  4211.15  7948.53 2.05 1.96 -26.5 -0.409 18.48 19.65 01a59142o0855o
59142.593178 -22.381  3.792    -4   15 o  0   2.18 146.19499  51.68739  4268.43  8026.14 2.22 2.08 -12.4 -0.399 18.89 20.22 01a59142o0869o
59142.607027 -22.933  5.500    -2   13 o  0   1.19 146.19499  51.68739  4289.64  7912.03 2.09 1.98  -9.8 -0.402 19.28 20.55 01a59142o0899o
59144.616835 -19.852  0.224   -42    9 c  0   2.22 146.19499  51.68739  4437.23   418.36 2.43 2.29 -84.4 -0.401 19.68 21.61 02a59144o0872c
59144.626966 -20.567  0.473   -22   10 c  0   1.72 146.19499  51.68739  4454.69   457.47 2.43 2.28 -79.1 -0.405 19.67 21.65 02a59144o0894c
59144.633869 -20.383  0.395   -26   10 c  0   1.60 146.19499  51.68739  4401.05   378.40 2.36 2.19 -72.0 -0.410 19.68 21.59 02a59144o0909c
59144.642628 -20.392  0.449   -25   11 c  0   1.50 146.19499  51.68739  4383.26   497.03 2.39 2.22 -74.0 -0.412 19.41 20.88 02a59144o0928c
59146.616670 -22.020  1.689    -6   10 o  0   2.85 146.19499  51.68739  2555.56  1915.74 2.10 2.04  17.5 -0.416 19.65 20.92 01a59146o0769o
59146.624068  21.229  0.867    12   10 o  0   2.48 146.19499  51.68739  2534.00  1879.11 1.92 1.87  33.6 -0.420 19.74 20.90 01a59146o0785o
59146.634561 -21.800  0.972    -7    7 o  0   3.54 146.19499  51.68739  2592.97  1956.97 2.35 2.03  -6.8 -0.369 19.57 20.84 01a59146o0807o
59146.642395  22.033  2.000     6   11 o  0   1.87 146.19499  51.68739  2609.20  1841.58 2.12 2.05  39.3 -0.407 19.36 20.23 01a59146o0824o
59156.628039 -22.283  3.333    -4   15 o  0   2.10 146.19499  51.68739  8314.68  4177.67 2.41 2.10  40.0 -0.407 18.93 19.47 02a59156o0962o
59156.632421  20.820  0.868    17   15 o  0   1.69 146.19499  51.68739  8347.34  4212.95 2.34 2.08  43.2 -0.410 18.94 19.47 02a59156o0971o
59156.637473  20.308  0.697    27   19 o  0   1.08 146.19499  51.68739  8288.62  4139.11 2.29 2.03  41.6 -0.412 18.97 19.47 02a59156o0982o
59156.647890  19.978  0.556    37   21 o  0   1.37 146.19499  51.68739  8271.32  4255.31 2.44 2.07  44.7 -0.406 18.75 19.08 02a59156o1004o
59162.618017  24.133 17.900     1   14 o  0   1.52 146.19499  51.68739  2437.33  9886.52 1.97 1.86 -56.2 -0.433 19.42 20.24 01a59162o0941o
59162.623157 -20.003  0.384   -36   14 o  0   1.34 146.19499  51.68739  2423.13  9845.45 2.26 2.14 -19.7 -0.392 19.29 20.32 01a59162o0952o
59162.640041 -21.272  1.488   -11   17 o  0   0.94 146.19499  51.68739  2475.57  9928.25 2.00 1.87 -50.8 -0.437 19.28 20.01 01a59162o0987o
59162.644189 -23.426  8.667    -2   13 o  0   1.77 146.19499  51.68739  2494.02  9809.64 2.02 1.91 -55.9 -0.429 19.25 19.93 01a59162o0996o
59182.520356 -22.423  5.158    -4   20 o  0   1.01 146.19499  51.68739  4643.10  3539.24 2.20 2.20  55.7 -0.397 18.93 19.38 01a59182o0714o
59182.523585 -19.903  0.426   -40   17 o  0   1.52 146.19499  51.68739  4625.16  3495.94 2.33 2.05  -0.6 -0.382 18.90 19.39 01a59182o0721o
59182.530037  20.522  0.818    22   18 o  0   1.02 146.19499  51.68739  4681.64  3578.92 2.10 2.06 -15.1 -0.400 18.99 19.42 01a59182o0735o
59182.539713 -20.040  0.526   -35   18 o  0   1.51 146.19499  51.68739  4703.00  3461.30 2.59 2.29   1.3 -0.381 18.80 19.46 01a59182o0756o
59184.517810 -21.497  3.620    -9   33 o  0   1.37 146.19499  51.68739  1956.53  8902.10 2.01 1.92 -51.8 -0.463 18.74 19.05 02a59184o0730o
59184.519658  20.665  1.475    20   29 o  0   2.03 146.19499  51.68739  1977.47  8941.10 2.03 1.87 -50.5 -0.471 18.77 19.06 02a59184o0734o
59184.522899  19.992  0.841    37   31 o  0   1.60 146.19499  51.68739  1914.31  8860.83 2.09 1.95 -56.3 -0.464 18.73 19.08 02a59184o0741o
59184.532999  21.063  1.986    14   27 o  0   2.53 146.19499  51.68739  1894.88  8977.11 2.01 1.85 -52.8 -0.464 18.79 19.10 02a59184o0763o
59186.563808  21.206  1.670    12   20 o  0   1.80 146.19499  51.68739  4289.02 10234.54 2.56 2.51 -85.4 -0.381 18.82 19.41 01a59186o0829o
59186.565195  21.455  4.455    10   42 o  0   1.22 146.19499  51.68739  4482.84    31.54 2.75 2.50  11.6 -0.400 18.75 19.41 01a59186o0832o
59186.565657  23.028  9.316     2   21 o  0   1.28 146.19499  51.68739  4270.10 10195.51 2.42 2.34 -81.4 -0.396 18.83 19.41 01a59186o0833o
59186.581966 -21.165  1.576   -12   20 o  0   1.55 146.19499  51.68739  4323.05 10278.24 2.60 2.49 -46.6 -0.403 18.77 19.42 01a59186o0867o
59186.583346 -20.651  1.434   -20   29 o  0   1.26 146.19499  51.68739  4516.64    72.35 2.34 2.27  32.6 -0.437 18.85 19.43 01a59186o0870o
59186.588872 -19.418  0.365   -62   23 o  0   1.20 146.19499  51.68739  4342.52 10158.58 2.88 2.85 -40.5 -0.364 18.67 19.43 01a59186o0882o
59190.522526  21.765  1.637     7   12 o  0   1.56 146.19499  51.68739  4283.42 10225.01 1.95 1.87 -42.0 -0.422 19.43 20.27 01a59190o0725o
59190.524368 -24.213 15.800    -1   12 o  0   2.17 146.19499  51.68739  4264.39 10188.69 1.89 1.82 -45.7 -0.434 19.45 20.28 01a59190o0729o
59190.528064 -20.807  0.630   -17   11 o  0   2.18 146.19499  51.68739  4320.02 10266.97 1.88 1.81 -52.9 -0.440 19.49 20.29 01a59190o0737o
59190.534058  19.985  0.549    37   20 o  0   1.10 146.19499  51.68739  4527.96    64.87 2.03 1.93   0.6 -0.445 19.44 20.31 01a59190o0750o
59190.534518  24.480 21.375     1   12 o  0   1.37 146.19499  51.68739  4339.53 10148.51 1.87 1.79 -56.8 -0.430 19.46 20.30 01a59190o0751o
59192.508288 -20.562  0.576   -22   12 o  0   1.54 146.19499  51.68739 10131.21  2244.34 2.50 1.97 -53.2 -0.458 19.48 20.65 02a59192o0690o
59192.514293 -22.382  3.054    -4   12 o  0   1.40 146.19499  51.68739 10151.87  2283.37 2.16 2.02 -43.3 -0.458 19.46 20.66 02a59192o0703o
59192.519984 -20.039  0.385   -35   14 o  0   1.52 146.19499  51.68739 10098.03  2208.88 2.55 1.98 -53.8 -0.463 19.47 20.66 02a59192o0715o
59192.531040 -23.109  5.611    -2   12 o  0   2.05 146.19499  51.68739 10084.19  2328.08 2.35 1.93 -53.3 -0.458 19.49 20.62 02a59192o0739o
59192.564667 -21.111  0.802   -13   10 o  0   1.60 146.19499  51.68739   704.67  2234.51 2.21 2.00 -55.9 -0.461 19.50 20.59 02a59192o0811o
59192.566497  21.323  0.861    11    9 o  0   2.98 146.19499  51.68739   722.77  2275.00 2.08 2.03  83.8 -0.462 19.45 20.59 02a59192o0815o
59192.569698 -21.504  1.226    -9   11 o  0   1.79 146.19499  51.68739   666.02  2193.57 2.11 2.05 -80.1 -0.458 19.48 20.60 02a59192o0822o
59192.579641  20.435  0.544    24   13 o  0   1.37 146.19499  51.68739   648.99  2309.55 2.32 2.04 -55.7 -0.455 19.47 20.61 02a59192o0843o
59194.562724 -21.022  0.681   -14   10 c  0   1.79 146.19499  51.68739   492.68  2101.22 2.61 2.39  64.9 -0.397 19.72 23.05 01a59194o0821c
59194.565030 -20.945  0.545   -15    8 c  0   2.25 146.19499  51.68739   472.08  2061.60 2.62 2.53  50.4 -0.366 19.70 23.05 01a59194o0826c
59194.571390 -20.444  0.360   -24    9 c  0   1.96 146.19499  51.68739   531.62  2140.51 2.55 2.41  54.3 -0.384 19.69 22.99 01a59194o0839c
59194.576461  21.253  0.819    12    9 c  0   1.48 146.19499  51.68739   552.78  2021.64 2.60 2.45  35.3 -0.377 19.68 23.03 01a59194o0850c
59200.573861  21.864  1.250     6    8 c  0   1.98 146.19499  51.68739  2051.29  6667.24 2.47 2.30  46.1 -0.401 19.80 21.82 02a59200o0731c
59200.576198  22.704  3.208     3   10 c  0   1.27 146.19499  51.68739  2071.13  6706.49 2.45 2.31  43.3 -0.405 19.76 21.82 02a59200o0736c
59200.581764 -24.520 17.500    -1   10 c  0   1.32 146.19499  51.68739  2013.82  6629.13 2.57 2.48  34.5 -0.400 19.69 21.83 02a59200o0748c
59200.586813 -21.646  0.967    -8    8 c  0   2.34 146.19499  51.68739  1992.74  6745.11 2.55 2.33  41.0 -0.394 19.80 21.84 02a59200o0759c
59206.509667  22.801  3.000     3    8 c  0   2.01 146.19499  51.68739  7986.73  8322.92 2.82 2.63  11.7 -0.357 19.70 21.99 01a59206o0665c
59206.512891  20.979  0.627    15    9 c  0   1.67 146.19499  51.68739  7966.84  8280.90 2.65 2.52  81.2 -0.369 19.78 21.97 01a59206o0672c
59206.517960 -20.062  0.226   -34    8 c  0   1.90 146.19499  51.68739  8023.66  8358.59 2.71 2.57  52.2 -0.357 19.73 21.97 01a59206o0683c
59206.523990 -20.611  0.368   -21    8 c  0   1.84 146.19499  51.68739  8041.45  8243.33 2.57 2.46  59.2 -0.371 19.79 21.95 01a59206o0696c
59208.504337  21.541  1.515     9   13 o  0   2.58 146.19499  51.68739  9912.51  6725.36 2.34 2.22 -81.7 -0.438 19.25 20.05 02a59208o0676o
59208.509494  21.486  1.831     9   17 o  0   1.57 146.19499  51.68739  9935.38  6763.76 2.38 2.20 -73.3 -0.438 19.27 20.06 02a59208o0687o
59208.529883 -21.410  1.640   -10   16 o  0   1.16 146.19499  51.68739  9878.42  6694.49 2.38 2.25 -84.5 -0.433 19.31 20.12 02a59208o0730o
59208.537452  19.947  0.451    38   17 o  0   1.26 146.19499  51.68739  9862.71  6810.01 2.37 2.25 -75.4 -0.436 19.30 20.14 02a59208o0746o
59208.551764 -19.813  0.276   -43   12 c  0   2.41 146.19499  51.68739    62.28  6665.58 2.35 2.31 -75.8 -0.383 19.61 21.25 02a59208o0770c
59208.554546 -19.965  0.252   -38   10 c  0   2.23 146.19499  51.68739    80.15  6704.97 2.32 2.28 -71.2 -0.390 19.64 21.36 02a59208o0776c
59212.541178 -21.251  3.179   -12   36 o  0   1.27 146.19499  51.68739  4004.45  8857.54 2.46 2.07  44.9 -0.398 18.73 19.14 02a59212o0760o
59212.543464  22.393  8.139     4   33 o  0   1.67 146.19499  51.68739  4026.08  8897.18 2.24 2.05  44.6 -0.419 18.74 19.15 02a59212o0765o
59212.548511  19.322  0.529    68   36 o  0   1.22 146.19499  51.68739  3966.04  8818.69 2.31 2.07  45.0 -0.410 18.72 19.15 02a59212o0776o
59212.553540  21.904  4.778     6   30 o  0   1.86 146.19499  51.68739  3946.67  8935.38 2.28 2.10  46.2 -0.420 18.78 19.16 02a59212o0787o
59214.456577 -21.681  2.863    -8   22 o  0   1.22 146.19499  51.68739  6566.75  3929.32 2.28 2.22 -37.1 -0.374 18.59 18.79 01a59214o0575o
59214.458418 -20.465  0.876   -24   21 o  0   1.80 146.19499  51.68739  6546.64  3890.42 2.14 2.10 -31.7 -0.383 18.67 18.79 01a59214o0579o
59214.461184  20.122  0.821    32   27 o  0   1.00 146.19499  51.68739  6606.34  3969.42 2.28 2.17   6.7 -0.370 18.64 18.80 01a59214o0585o
59214.472261 -20.675  1.239   -20   24 o  0   1.15 146.19499  51.68739  6624.32  3853.35 2.14 2.08 -14.1 -0.387 18.68 18.82 01a59214o0609o
59216.454733 -19.806  1.078   -43   47 o  0   1.12 146.19499  51.68739  3991.04  8854.24 2.80 2.58  40.8 -0.368 18.50 19.05 02a59216o0569o
59216.460249 -19.409  0.812   -63   51 o  0   1.16 146.19499  51.68739  4013.56  8893.00 2.84 2.73 -86.0 -0.405 18.44 19.06 02a59216o0581o
59216.464421  20.841  2.525    17   42 o  0   1.69 146.19499  51.68739  3956.42  8814.85 2.70 2.61 -84.3 -0.402 18.49 19.09 02a59216o0590o
59216.477363  19.677  0.798    49   39 o  0   1.34 146.19499  51.68739  3935.83  8932.70 2.52 2.46  80.0 -0.401 18.58 19.12 02a59216o0617o
59218.527418 -21.463  1.598    -9   15 o  0   1.34 146.19499  51.68739  9831.74 10068.93 2.42 2.04  29.7 -0.385 19.30 20.11 01a59218o0714o
59218.529258 -21.850  2.318    -7   15 o  0   1.18 146.19499  51.68739  9810.10 10026.97 2.30 2.05  42.2 -0.406 19.31 20.12 01a59218o0718o
59218.532945 -21.242  1.198   -12   14 o  0   1.39 146.19499  51.68739  9865.64 10109.50 2.20 2.05  62.1 -0.404 19.35 20.13 01a59218o0726o
59218.538949  21.215  1.161    12   14 o  0   1.40 146.19499  51.68739  9883.45  9992.09 2.20 2.04  65.3 -0.405 19.39 20.14 01a59218o0739o
59218.560816  21.521  1.584     9   14 o  0   1.54 146.19499  51.68739  9911.06   428.16 2.44 2.24 -61.3 -0.350 19.38 20.22 01a59218o0786o
59218.564512 -20.880  0.871   -16   14 o  0   1.60 146.19499  51.68739  9933.11   468.51 2.50 2.25 -28.6 -0.367 19.32 20.22 01a59218o0794o
59218.570974  20.155  0.426    32   13 o  0   1.63 146.19499  51.68739  9879.11   392.76 2.54 2.35 -52.9 -0.355 19.33 20.22 01a59218o0808o
59218.606406  20.246  0.502    29   14 o  0   1.68 146.19499  51.68739  9869.41   507.29 2.54 2.24 -61.2 -0.371 19.34 20.18 01a59218o0884o
59220.552053  19.160  0.154    79   12 o  0   1.60 146.19499  51.68739  7999.88  6115.83 2.20 1.96  42.0 -0.432 19.53 20.51 02a59220o0773o
59220.586590  18.776  0.108   112   12 o  0   1.75 146.19499  51.68739  7978.11  6072.67 2.21 1.98  39.5 -0.432 19.53 20.62 02a59220o0847o
59220.589803  19.851  0.306    42   13 o  0   1.74 146.19499  51.68739  8035.67  6152.62 2.22 1.98  39.0 -0.430 19.57 20.61 02a59220o0854o
59220.597598  18.984  0.124    93   11 o  0   1.52 146.19499  51.68739  8050.66  6034.66 2.43 1.97  35.6 -0.420 19.52 20.60 02a59220o0871o
59222.474005  19.496  0.154    58    9 c  0   1.86 146.19499  51.68739   571.78 10077.67 2.66 2.32 -49.7 -0.406 19.80 21.85 01a59222o0603c
59222.477696  19.608  0.182    52   10 c  0   1.74 146.19499  51.68739   551.06 10041.51 2.76 2.47 -44.4 -0.395 19.73 21.88 01a59222o0611c
59222.480948  19.630  0.178    51    9 c  0   1.87 146.19499  51.68739  9825.91 10066.84 2.79 2.56  62.4 -0.362 19.78 21.90 01a59222o0618c
59222.485149  19.153  0.133    79   10 c  0   1.47 146.19499  51.68739   607.51 10119.08 2.70 2.38 -56.5 -0.414 19.78 21.91 01a59222o0627c
59222.486069  19.214  0.123    75    9 c  0   1.52 146.19499  51.68739  9808.25 10027.49 2.83 2.59  55.9 -0.354 19.76 21.92 01a59222o0629c
59222.490233  19.165  0.123    78   10 c  0   1.73 146.19499  51.68739  9864.47 10108.98 2.92 2.65  43.4 -0.348 19.77 21.94 01a59222o0638c
59222.500661  19.065  0.115    86   10 c  0   1.31 146.19499  51.68739   629.58  9998.87 2.81 2.42 -65.5 -0.398 19.70 21.93 01a59222o0659c
59222.506277  19.109  0.114    82    9 c  0   1.79 146.19499  51.68739  9883.86  9990.56 2.95 2.70  38.6 -0.347 19.69 21.94 01a59222o0671c
59226.491189  19.746  0.158    46    7 c  0   2.04 146.19499  51.68739  2637.98  3672.74 2.57 2.54 -76.8 -0.383 19.79 22.20 01a59226o0603c
59226.512787  19.998  0.341    36   12 c  0   2.37 146.19499  51.68739  2617.17  3637.56 2.43 2.10  85.9 -0.569 19.49 21.83 01a59226o0649c
59226.516489  19.784  0.164    44    7 c  0   1.79 146.19499  51.68739  2674.75  3712.89 2.54 2.39  -1.2 -0.375 19.84 22.23 01a59226o0657c
59226.540732  19.865  0.229    41    9 c  0   1.46 146.19499  51.68739  7832.01  6933.92 3.24 3.04  89.3 -0.341 19.65 22.18 01a59226o0709c
59228.538008  19.576  0.199    54   11 c  0   1.50 146.19499  51.68739  7959.23 10101.45 3.15 2.97 -67.8 -0.364 19.64 21.83 02a59228o0666c
59228.541233  19.422  0.195    62   12 c  0   1.45 146.19499  51.68739  7939.77 10061.21 3.34 3.19 -71.5 -0.355 19.60 21.91 02a59228o0673c
59228.547183  19.514  0.205    57   12 c  0   1.31 146.19499  51.68739  7994.83 10141.30 3.10 2.92 -66.9 -0.374 19.74 21.88 02a59228o0686c
59228.557323  19.061  0.122    86   10 c  0   1.60 146.19499  51.68739  8012.41 10026.02 2.91 2.75 -64.5 -0.386 19.70 21.83 02a59228o0708c
59230.478885  19.421  0.135    62    8 c  0   1.63 146.19499  51.68739  2642.14  3672.67 2.45 2.22  79.9 -0.421 19.83 21.97 01a59230o0607c
59230.481657  19.297  0.123    69    9 c  0   1.16 146.19499  51.68739  2621.70  3634.43 2.29 2.12  86.5 -0.413 19.91 21.99 01a59230o0613c
59230.485808  19.329  0.114    67    8 c  0   1.68 146.19499  51.68739  2680.86  3710.43 2.42 2.23  73.2 -0.410 19.84 22.02 01a59230o0622c
59230.494595  19.317  0.126    68    9 c  0   1.40 146.19499  51.68739  2696.79  3595.28 2.43 2.24  87.9 -0.414 19.86 21.99 01a59230o0640c
59238.441057  18.630  0.085   128   11 o  0   3.49 146.19499  51.68739  6125.20 10137.37 1.93 1.87  70.9 -0.389 19.31 19.90 01a59238o0500o
59238.444258  18.619  0.109   130   14 o  0   2.24 146.19499  51.68739  6109.48 10097.54 2.62 1.96  17.6 -0.363 19.14 19.95 01a59238o0506o
59238.447025  18.919  0.133    98   13 o  0   1.95 146.19499  51.68739  6162.24 10176.78 2.02 1.96 -89.7 -0.402 19.28 19.92 01a59238o0512o
59238.454672  18.850  0.134   105   14 o  0   1.49 146.19499  51.68739  6182.92 10058.93 1.90 1.79  15.5 -0.373 19.20 19.78 01a59238o0528o
59244.492928  19.077  0.531    85   45 o  0   1.49 146.19499  51.68739  4208.64  8000.08 2.43 2.40  57.2 -0.410 18.49 18.92 02a59244o0632o
59244.496129  19.248  0.568    73   41 o  0   1.45 146.19499  51.68739  4190.08  7961.32 2.45 2.38  45.4 -0.408 18.54 18.92 02a59244o0639o
59244.501638  19.653  0.835    50   42 o  0   1.41 146.19499  51.68739  4244.88  8036.50 2.42 2.39  67.7 -0.403 18.53 18.92 02a59244o0651o
59244.512166  19.439  0.522    61   32 o  0   1.98 146.19499  51.68739  4265.37  7919.26 2.47 2.39  45.4 -0.409 18.54 18.91 02a59244o0674o
59246.446977  19.199  0.154    76   12 o  0   2.88 146.19499  51.68739  6071.13  6161.58 1.83 1.82 -80.8 -0.417 19.44 20.02 01a59246o0509o
59246.450217  19.391  0.204    64   13 o  0   1.99 146.19499  51.68739  6056.06  6120.84 1.86 1.83  -1.5 -0.413 19.43 20.03 01a59246o0516o
59246.456226  19.323  0.202    68   14 o  0   1.22 146.19499  51.68739  6110.33  6201.52 1.99 1.98 -76.9 -0.412 19.35 20.03 01a59246o0529o
59246.461761  19.719  0.262    47   12 o  0   1.34 146.19499  51.68739  6126.96  6087.38 1.94 1.88 -57.5 -0.416 19.43 20.03 01a59246o0541o
59250.514871  19.530  0.186    56   10 o  0   1.47 146.19499  51.68739  8280.99  4125.08 2.19 2.11 -37.7 -0.412 19.63 20.89 01a59250o0572o
59250.517669  19.236  0.139    73   10 o  0   1.96 146.19499  51.68739  8301.48  4163.34 2.27 2.19 -49.1 -0.413 19.61 20.90 01a59250o0578o
59250.525079  19.422  0.173    62   11 o  0   2.26 146.19499  51.68739  8242.71  4088.24 2.28 2.18 -70.0 -0.412 19.56 20.85 01a59250o0594o
59250.535265  19.296  0.158    70   11 o  0   1.63 146.19499  51.68739  8228.78  4206.20 2.29 2.15 -74.0 -0.414 19.57 20.86 01a59250o0616o
59252.463208  21.024  0.598    14    8 c  0   1.81 146.19499  51.68739  2542.25  1931.58 2.43 2.32 -65.7 -0.410 19.80 21.84 02a59252o0561c
59252.466431  20.533  0.351    22    8 c  0   2.12 146.19499  51.68739  2521.66  1892.75 2.46 2.31 -63.7 -0.415 19.78 21.84 02a59252o0568c
59252.472411  20.569  0.308    22    7 c  0   2.67 146.19499  51.68739  2582.16  1967.98 2.43 2.29 -66.6 -0.413 19.76 21.84 02a59252o0581c
59252.483497  21.031  0.518    14    7 c  0   2.23 146.19499  51.68739  2602.46  1848.02 2.38 2.29 -67.4 -0.413 19.81 21.85 02a59252o0605c
59254.451369  20.785  0.412    18    7 c  0   2.52 146.19499  51.68739  8263.49  4130.36 2.67 2.31 -86.8 -0.420 19.85 22.03 01a59254o0530c
59254.454147  26.178 61.000     0    8 c  0   2.90 146.19499  51.68739  8283.67  4168.50 2.71 2.34 -87.4 -0.427 19.83 22.02 01a59254o0536c
59254.459727  20.235  0.265    29    8 c  0   2.71 146.19499  51.68739  8227.34  4092.65 2.77 2.36 -87.1 -0.426 19.81 21.99 01a59254o0548c
59254.494145  20.518  0.361    22    8 c  0   1.67 146.19499  51.68739  8220.63  4205.97 2.69 2.38 -83.1 -0.414 19.78 21.94 01a59254o0621c
59256.387856  21.288  0.781    11    9 c  0   1.45 146.19499  51.68739  8050.80  8635.02 2.70 2.55  49.6 -0.395 19.76 21.82 02a59256o0391c
59256.391058  21.436  0.982    10   10 c  0   2.12 146.19499  51.68739  8070.32  8673.72 2.89 2.73  42.8 -0.386 19.65 21.83 02a59256o0398c
59256.398592  20.412  0.342    25    8 c  0   2.02 146.19499  51.68739  8009.40  8597.58 2.85 2.58  43.3 -0.388 19.77 21.86 02a59256o0414c
59256.427841  21.915  1.187     6    7 c  0   1.84 146.19499  51.68739  2605.23  1850.80 2.42 2.39  65.4 -0.405 19.82 21.93 02a59256o0477c
59258.457560  19.937  0.201    38    8 c  0   1.97 146.19499  51.68739  6024.47  8764.08 2.54 2.46 -43.3 -0.364 19.76 21.92 01a59258o0545c
59258.460797  20.376  0.314    26    8 c  0   1.44 146.19499  51.68739  6047.14  8804.17 2.56 2.45 -66.8 -0.371 19.74 21.92 01a59258o0552c
59258.466785 -21.748  1.075    -7    8 c  0   1.62 146.19499  51.68739  5986.02  8725.71 2.49 2.36 -37.8 -0.367 19.78 21.92 01a59258o0565c
59258.476928  21.368  0.837    10    9 c  0   1.41 146.19499  51.68739  5972.64  8841.43 2.65 2.50 -18.1 -0.339 19.72 21.91 01a59258o0587c
59262.388895  23.026  3.739     2    8 c  0   1.66 146.19499  51.68739  4545.28  1800.07 2.31 2.22   2.0 -0.388 19.83 21.87 01a59262o0378c
59262.390739  21.143  0.496    13    6 c  0   3.43 146.19499  51.68739  4525.28  1758.93 2.25 2.15   7.3 -0.398 19.85 21.86 01a59262o0382c
59262.393539  20.903  0.464    16    7 c  0   2.53 146.19499  51.68739  4587.00  1836.61 2.25 2.21   6.2 -0.392 19.86 21.87 01a59262o0388c
59262.399071  20.070  0.235    34    8 c  0   1.26 146.19499  51.68739  4605.36  1722.11 2.29 2.19  -0.2 -0.392 19.87 21.86 01a59262o0400c
59266.437487  20.043  0.920    35   32 o  0   0.75 146.19499  51.68739  4422.25  2679.94 2.15 1.87  -7.4 -0.414 18.52 18.84 01a59266o0052o
59266.440781 -19.106  0.984   -83   81 o  0   1.21 146.19499  51.68739  4442.90  2717.24 2.02 1.89 -18.4 -0.411 17.43 17.33 01a59266o0059o
59266.447310  20.311  0.668    27   18 o  0   2.14 146.19499  51.68739  4385.14  2637.74 1.86 1.82 -20.1 -0.414 18.84 19.20 01a59266o0073o
59266.458480  20.291  0.343    28   10 o  0   2.55 146.19499  51.68739  4370.81  2753.27 1.96 1.84 -89.7 -0.414 19.53 20.33 01a59266o0097o
59267.415587  20.668  0.682    20   13 o  0   1.44 146.19499  51.68739  2425.46  9899.61 2.28 1.91 -54.1 -0.462 19.27 20.14 02a59267o0417o
59267.419847  21.650  1.763     8   14 o  0   1.50 146.19499  51.68739  2406.60  9861.65 2.16 1.87 -53.5 -0.466 19.28 20.15 02a59267o0425o
59267.448612  19.902  0.348    40   14 o  0   1.50 146.19499  51.68739  2456.53  9935.88 2.25 1.89 -54.3 -0.465 19.27 20.15 02a59267o0482o
59267.453891  20.758  0.729    18   13 o  0   2.47 146.19499  51.68739  2475.71  9813.92 2.23 1.90 -52.5 -0.460 19.26 20.16 02a59267o0493o
59276.545298  20.513  0.716    23   16 o  0   1.48 146.19499  51.68739   278.49  6073.42 2.31 2.14  -8.4 -0.383 19.00 19.84 02a59276o0158o
59276.548515  24.025 19.750     1   18 o  0   1.32 146.19499  51.68739   261.81  6039.72 2.19 2.01 -29.5 -0.385 19.09 19.83 02a59276o0165o
59276.555869 -20.534  0.759   -22   17 o  0   1.22 146.19499  51.68739   318.56  6113.35 2.22 2.09 -11.7 -0.381 18.99 19.77 02a59276o0181o
59276.559999  20.533  0.654    22   14 o  0   2.12 146.19499  51.68739  9905.73  6111.09 2.40 2.27  31.8 -0.420 19.07 19.86 02a59276o0190o
59276.562767  20.419  0.754    25   19 o  0   1.47 146.19499  51.68739  9890.15  6065.07 2.42 2.34  24.2 -0.428 19.06 19.84 02a59276o0196o
59276.566513 -21.243  1.306   -12   15 o  0   1.71 146.19499  51.68739   343.19  5992.82 2.22 2.11  -8.0 -0.388 18.94 19.68 02a59276o0204o
59276.568801  19.084  0.167    84   14 o  0   2.11 146.19499  51.68739  9947.02  6152.09 2.69 2.55  17.2 -0.410 18.94 19.79 02a59276o0209o
59276.581864 -21.849  3.714    -7   25 o  0   0.95 146.19499  51.68739  9971.07  6032.34 2.46 2.42 -13.5 -0.427 18.94 19.73 02a59276o0236o
59278.443249  19.556  0.313    55   17 o  0   1.63 146.19499  51.68739  1988.45  8940.53 2.10 1.92 -60.5 -0.423 19.08 20.12 01a59278o0326o
59278.446940 -20.124  0.596   -32   19 o  0   1.08 146.19499  51.68739  2011.14  8979.98 2.02 1.92 -43.9 -0.408 18.93 19.95 01a59278o0334o
59278.452475  19.228  0.276    74   20 o  0   1.69 146.19499  51.68739  1949.85  8900.06 2.12 1.97 -51.7 -0.421 18.73 19.68 01a59278o0346o
59278.463565  21.886  7.000     6   45 o  0   1.14 146.19499  51.68739  1929.14  9015.06 2.03 1.84 -66.5 -0.429 18.24 18.94 01a59278o0370o
59288.376493 -23.140  4.125    -2    8 c  0   1.54 146.19499  51.68739  4627.28  3560.75 2.46 2.29  32.1 -0.400 19.74 21.81 02a59288o0353c
59288.379693  21.001  0.558    14    8 c  0   2.22 146.19499  51.68739  4609.08  3522.32 2.37 2.27  25.9 -0.401 19.81 21.81 02a59288o0360c
59288.412661  21.743  1.050     7    8 c  0   2.23 146.19499  51.68739  4668.15  3593.74 2.38 2.25  34.4 -0.402 19.79 21.81 02a59288o0425c
59288.418203 -23.701  6.800    -1    8 c  0   1.83 146.19499  51.68739  4690.37  3476.47 2.39 2.23  26.9 -0.401 19.80 21.81 02a59288o0437c
59292.354987  19.965  0.402    38   15 o  0   1.18 146.19499  51.68739  4269.78 10262.09 2.33 1.79 -57.4 -0.436 19.59 20.82 02a59292o0303o
59292.355903 -22.368  2.851    -4   12 o  0   2.39 146.19499  51.68739  4506.25    57.37 2.01 1.72 -61.5 -0.439 19.62 20.81 02a59292o0305o
59292.359105  23.106  7.381     2   15 o  0   0.97 146.19499  51.68739  4250.75 10218.97 2.23 1.74 -55.3 -0.446 19.66 20.87 02a59292o0312o
