HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459802.624,2022-08-11.1272836,bs,1.57,16.891,>16.891,99.99,-0.639,0.127,g
2459806.616,2022-08-15.1188807,bs,1.58,18.368,>18.368,99.99,0.035,0.033,g
2459894.143,2022-11-10.6444474,bC,1.57,17.373,>17.373,99.99,-0.048,0.082,g
2459908.101,2022-11-24.6020490,bC,1.68,18.574,>18.574,99.99,0.115,0.027,g
2459911.991,2022-11-28.4910583,bs,1.57,18.37,>18.370,99.99,-0.173,0.033,g
2459916.085,2022-12-02.5846307,bC,1.5,18.56,>18.560,99.99,0.09,0.027,g
2459919.94,2022-12-06.4401987,bs,1.48,17.265,>17.265,99.99,-0.069,0.09,g
2459923.952,2022-12-10.4519552,bs,1.62,17.406,>17.406,99.99,-0.004,0.079,g
2459927.919,2022-12-14.4188571,bs,1.55,17.629,>17.629,99.99,0.016,0.064,g
2459964.016,2023-01-19.5136178,bC,1.44,19.081,>19.081,99.99,-0.028,0.017,g
2459965.017,2023-01-20.5139739,bC,1.46,18.59,>18.590,99.99,0.071,0.027,g
2459966.004,2023-01-21.5013929,bC,1.47,18.756,>18.756,99.99,-0.074,0.023,g
2459966.942,2023-01-22.4395696,bC,1.4,18.498,>18.498,99.99,0.029,0.029,g
2459974.942,2023-01-30.4390640,bs,2.05,18.514,>18.514,99.99,-0.116,0.029,g
2460019.892,2023-03-16.3884162,bC,1.4,18.47,>18.470,99.99,0.137,0.03,g
2460021.035,2023-03-17.5314402,bC,1.72,19.159,>19.159,99.99,0.019,0.016,g
2460028.822,2023-03-25.3184630,bC,1.52,18.437,>18.437,99.99,-0.003,0.031,g
2460029.868,2023-03-26.3643425,bs,1.56,18.805,>18.805,99.99,0.028,0.022,g
2460031.922,2023-03-28.4184870,bC,1.46,18.873,>18.873,99.99,0.043,0.021,g
2460034.691,2023-03-31.1875371,bs,1.55,18.295,>18.295,99.99,-0.029,0.035,g
2460034.991,2023-03-31.4874950,bC,1.47,18.37,>18.370,99.99,0.019,0.033,g
2460036.76,2023-04-02.2565278,bs,1.59,17.583,>17.583,99.99,0.057,0.067,g
2460037.832,2023-04-03.3290016,bs,1.56,17.958,>17.958,99.99,0.048,0.048,g
2460041.997,2023-04-07.4939902,bC,1.57,17.803,>17.803,99.99,-0.007,0.055,g
2460048.846,2023-04-14.3431707,bC,1.39,18.684,>18.684,99.99,-0.046,0.024,g
2460049.751,2023-04-15.2483797,bs,1.51,18.933,>18.933,99.99,0.078,0.019,g
2460050.987,2023-04-16.4841245,bC,1.37,18.513,>18.513,99.99,-0.016,0.029,g
2460055.781,2023-04-21.2785521,bC,1.61,18.586,>18.586,99.99,-0.046,0.027,g
2460056.879,2023-04-22.3765571,bs,1.45,18.805,>18.805,99.99,0.011,0.022,g
2460058.828,2023-04-24.3262269,bs,1.52,18.839,>18.839,99.99,0.021,0.021,g
2460073.795,2023-05-09.2934556,bC,1.47,18.817,>18.817,99.99,-0.01,0.022,g
2460074.825,2023-05-10.3241038,bs,1.4,16.807,>16.807,99.99,-0.519,0.138,g
2460075.804,2023-05-11.3030556,bs,1.76,18.059,>18.059,99.99,0.154,0.043,g
2460076.849,2023-05-12.3480666,bs,1.43,18.218,>18.218,99.99,0.122,0.037,g
2460107.777,2023-06-12.2779442,bC,1.69,18.78,>18.780,99.99,0.021,0.022,g
2460108.788,2023-06-13.2890732,bs,1.48,18.28,>18.280,99.99,-0.122,0.035,g
2460111.774,2023-06-16.2752378,bC,1.42,18.802,>18.802,99.99,0.069,0.022,g
2460113.807,2023-06-18.3076423,bC,1.39,18.635,>18.635,99.99,0.089,0.026,g
2460116.802,2023-06-21.3028968,bC,1.41,18.378,>18.378,99.99,-0.015,0.032,g
2460120.795,2023-06-25.2959009,bC,1.46,18.291,>18.291,99.99,-0.094,0.035,g
2460122.741,2023-06-27.2421108,bs,1.52,17.453,>17.453,99.99,0.152,0.076,g
2460123.697,2023-06-28.1981298,bs,1.49,17.985,>17.985,99.99,-0.205,0.047,g
2460124.68,2023-06-29.1816414,bs,1.48,17.701,>17.701,99.99,-0.135,0.06,g
2460125.795,2023-06-30.2968931,bC,1.42,17.821,>17.821,99.99,0.049,0.054,g
2460127.725,2023-07-02.2266339,bs,1.48,16.572,>16.572,99.99,-0.275,0.171,g
2460128.764,2023-07-03.2656680,bC,1.65,17.313,>17.313,99.99,-0.032,0.086,g
2460131.76,2023-07-06.2618348,bC,1.74,18.454,>18.454,99.99,-0.019,0.03,g
2460134.759,2023-07-09.2615120,bC,1.68,18.306,>18.306,99.99,-0.121,0.035,g
2460139.747,2023-07-14.2492704,bC,1.75,17.249,>17.249,99.99,-0.098,0.091,g
2460140.747,2023-07-15.2490866,bC,1.71,17.243,>17.243,99.99,0.384,0.092,g
2460142.638,2023-07-17.1399380,bs,2.01,18.425,>18.425,99.99,-0.111,0.031,g
2460143.651,2023-07-18.1530547,bs,1.59,18.597,>18.597,99.99,-0.036,0.026,g
2460144.653,2023-07-19.1559547,bs,1.47,18.303,>18.303,99.99,-0.279,0.035,g
2460145.651,2023-07-20.1539402,bs,1.46,18.413,18.211,0.181,0.189,0.031,g
2460154.663,2023-07-29.1663302,bs,1.48,17.098,>17.098,99.99,0.14,0.105,g
2460163.641,2023-08-07.1441785,bs,1.46,17.938,>17.938,99.99,-0.039,0.049,g
2460166.628,2023-08-10.1311260,bs,1.47,18.468,>18.468,99.99,0.057,0.03,g
2460167.628,2023-08-11.1315373,bs,1.62,18.197,>18.197,99.99,0.03,0.038,g
2460255.01,2023-11-06.5119870,bs,1.49,16.894,>16.894,99.99,-0.113,0.127,g
2460257.013,2023-11-08.5147606,bs,1.47,16.57,>16.570,99.99,0.16,0.171,g
2460271.125,2023-11-22.6251972,bC,1.42,18.616,>18.616,99.99,0.036,0.026,g
2460273.105,2023-11-24.6058582,bC,1.45,18.413,>18.413,99.99,0.06,0.031,g
2460286.113,2023-12-07.6124769,bC,1.62,18.505,>18.505,99.99,-0.035,0.029,g
2460288.11,2023-12-09.6097636,bC,2.13,18.823,>18.823,99.99,0.061,0.021,g
2460304.052,2023-12-25.5505148,bC,1.55,17.351,>17.351,99.99,-0.04,0.083,g
2460305.88,2023-12-27.3787263,bs,1.75,16.893,>16.893,99.99,-0.07,0.127,g
2460310.103,2023-12-31.6015627,bC,1.55,17.866,>17.866,99.99,-0.112,0.052,g
2460310.884,2024-01-01.3827452,bs,1.51,17.692,>17.692,99.99,-0.158,0.061,g
2460312.992,2024-01-03.4899738,bC,2.08,17.96,>17.960,99.99,0.046,0.048,g
2460316.033,2024-01-06.5312782,bs,1.71,18.439,>18.439,99.99,-0.108,0.031,g
2460316.965,2024-01-07.4632406,bs,1.55,18.886,>18.886,99.99,0.021,0.02,g
2460319.867,2024-01-10.3649787,bs,2,17.992,>17.992,99.99,-0.045,0.046,g
2460333.97,2024-01-24.4675865,bC,1.59,17.135,>17.135,99.99,0.107,0.102,g
2460335.98,2024-01-26.4775806,bC,1.55,17.053,>17.053,99.99,0.123,0.11,g
2460336.988,2024-01-27.4847010,bC,1.47,17.239,>17.239,99.99,-0.178,0.092,g
2460341.971,2024-02-01.4676692,bs,1.55,17.04,>17.040,99.99,0.498,0.111,g
2460342.986,2024-02-02.4833135,bs,1.49,17.263,17.193,0.205,0.482,0.09,g
2460344.969,2024-02-04.4657812,bs,2.12,17.831,>17.831,99.99,-0.147,0.054,g
2460345.803,2024-02-05.2995621,bs,1.46,18.535,>18.535,99.99,-0.209,0.028,g
2460348.926,2024-02-08.4224111,bs,1.46,18.708,>18.708,99.99,-0.022,0.024,g
2460353.921,2024-02-13.4176015,bs,1.47,18.289,>18.289,99.99,-0.316,0.035,g
2460355.992,2024-02-15.4882118,bC,1.48,18.845,>18.845,99.99,-0.013,0.021,g
2460358.889,2024-02-18.3852657,bC,1.42,17.847,>17.847,99.99,-0.085,0.053,g
2460359.891,2024-02-19.3879626,bC,1.58,17.656,>17.656,99.99,-0.359,0.063,g
2460360.884,2024-02-20.3805729,bC,1.5,17.572,>17.572,99.99,0.095,0.068,g
2460361.86,2024-02-21.3561530,bC,1.44,17.172,>17.172,99.99,0.071,0.098,g
2460362.893,2024-02-22.3894013,bC,1.51,17.619,>17.619,99.99,0.034,0.065,g
2460364.727,2024-02-24.2233894,bs,1.52,16.027,>16.027,99.99,-0.883,0.282,g
2460371.952,2024-03-02.4488787,bs,1.56,17.95,>17.950,99.99,0.107,0.048,g
2460373.972,2024-03-04.4684777,bs,1.6,17.842,>17.842,99.99,-0.384,0.053,g
2460374.965,2024-03-05.4616268,bs,1.53,18.163,>18.163,99.99,-0.032,0.039,g
2460377.944,2024-03-08.4406362,bs,1.58,18.413,>18.413,99.99,0.002,0.031,g
2460379.926,2024-03-10.4222782,bs,1.49,18.027,>18.027,99.99,-0.25,0.045,g
2460381.919,2024-03-12.4156902,bs,1.59,18.282,>18.282,99.99,-0.133,0.035,g
2460382.912,2024-03-13.4087373,bs,1.65,18.466,>18.466,99.99,-0.102,0.03,g
2460386.049,2024-03-16.5460127,bC,1.42,18.752,>18.752,99.99,0.042,0.023,g
2460386.972,2024-03-17.4684863,bC,1.52,18.588,>18.588,99.99,0.055,0.027,g
2460388.01,2024-03-18.5065966,bC,1.57,18.516,>18.516,99.99,-0.001,0.028,g
2460389.048,2024-03-19.5449862,bC,1.41,18.44,>18.440,99.99,0.036,0.031,g
2460396.006,2024-03-26.5024609,bC,1.4,17.512,>17.512,99.99,-0.203,0.072,g
2460397.012,2024-03-27.5089983,bC,1.4,17.547,>17.547,99.99,0.155,0.07,g
2460398.028,2024-03-28.5249836,bC,1.44,17.678,>17.678,99.99,0.194,0.062,g
