###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58821.519833  19.701  0.160    48    8 o  0  10.02 119.94706  25.35583  7615.87  9799.23 2.38 1.80 -80.3 -0.400 19.77 21.23 01a58821o0635o
58821.523068  19.703  0.193    48    9 o  0   4.45 119.94706  25.35583  7596.57  9759.44 2.47 1.90 -81.8 -0.402 19.70 21.22 01a58821o0642o
58821.533719 -20.471  0.350   -24    8 o  0   3.77 119.94706  25.35583  7656.48  9838.96 2.41 1.87 -82.3 -0.397 19.74 21.25 01a58821o0663o
58821.545652  16.123  0.130  1290  168 o  0   1.87 119.94706  25.35583  7674.98  9722.15 2.30 1.80 -82.7 -0.395 19.79 21.28 01a58821o0686o
58825.496312 -19.755  0.264   -46   12 o  0   6.29 119.94706  25.35583  1223.28  3507.22 2.32 1.89  80.3 -0.426 19.47 20.39 01a58825o0606o
58825.507679  22.715  4.290     3   13 o  0   2.33 119.94706  25.35583  1204.61  3473.26 2.41 1.92  79.1 -0.422 19.45 20.42 01a58825o0628o
58825.510945  20.274  0.455    28   13 o  0   3.39 119.94706  25.35583  1262.77  3548.21 2.53 2.10  77.2 -0.429 19.40 20.43 01a58825o0635o
58825.521577 -20.334  0.407   -27   11 o  0   4.09 119.94706  25.35583  1281.29  3433.35 2.30 1.84  80.4 -0.424 19.50 20.46 01a58825o0657o
58827.490675  22.171  3.262     5   16 o  0   3.25 119.94706  25.35583  4905.63   691.94 1.91 1.76 -74.9 -0.476 19.01 19.61 02a58827o0639o
58827.493671  19.819  0.408    43   18 o  0   2.80 119.94706  25.35583  4917.27   731.85 1.94 1.79 -67.4 -0.470 18.96 19.60 02a58827o0645o
58827.499128 -19.733  0.336   -46   16 o  0   2.32 119.94706  25.35583  4863.76   654.10 1.95 1.77 -71.1 -0.466 19.06 19.63 02a58827o0656o
58827.513667  20.198  0.534    30   16 o  0   2.85 119.94706  25.35583  4845.20   772.59 1.94 1.85 -82.7 -0.465 19.01 19.67 02a58827o0685o
58837.514255 -18.813  0.084  -108    9 o  0   5.49 119.94706  25.35583  6742.74   579.14 2.07 1.80  82.6 -0.464 19.63 20.94 01a58837o0436o
58837.517536  20.890  0.624    16   10 o  0   5.96 119.94706  25.35583  6762.32   617.78 2.07 1.79  81.1 -0.465 19.65 20.94 01a58837o0443o
58837.523094  21.478  0.890     9    8 o  0   5.89 119.94706  25.35583  3830.14 10016.29 2.44 1.99 -80.5 -0.430 19.68 20.95 01a58837o0454o
58837.533072  16.327  0.045  1069   48 o  0  15.52 119.94706  25.35583  6687.59   654.20 2.27 1.94  82.2 -0.444 19.59 20.97 01a58837o0474o
58839.614976  17.001  0.076   575   44 c  0   3.45 119.94706  25.35583  5609.13  7934.52 3.11 2.82  43.8 -0.370 18.08 19.72 02a58839o0018c
58839.615434 -18.490  0.331  -146   48 c  0   1.27 119.94706  25.35583  5609.26  7934.66 3.05 2.71  42.5 -0.368 17.97 19.52 02a58839o0019c
58839.622384 -17.526  0.557  -354  198 c  0   0.77 119.94706  25.35583  5649.42  7974.62 2.93 2.65  43.4 -0.374 16.40 17.74 02a58839o0034c
58839.632641  15.239  0.495  2912 1441 c  0   1.21 119.94706  25.35583  5671.27  7858.50 2.74 2.61  41.7 -0.390 14.08 15.30 02a58839o0056c
58841.513928  20.889  0.492    16    8 o  0   4.22 119.94706  25.35583  1712.06  4564.73 2.18 1.80  88.4 -0.433 19.81 21.22 01a58841o0688o
58841.516950  21.053  0.911    14   12 o  0   1.89 119.94706  25.35583  1732.28  4603.67 2.77 2.36  82.1 -0.413 19.51 21.17 01a58841o0694o
58841.524040 -20.043  0.312   -35   11 o  0   2.27 119.94706  25.35583  1674.51  4523.31 2.53 2.22  85.0 -0.422 19.58 21.14 01a58841o0708o
58841.537858 -20.453  0.412   -24   10 o  0   2.29 119.94706  25.35583  1657.63  4635.48 2.50 2.13  87.6 -0.418 19.63 21.23 01a58841o0735o
58845.527160  21.294  0.757    11    8 o  0   3.10 119.94706  25.35583  1714.36  4561.67 2.46 2.01  85.2 -0.418 19.77 21.37 01a58845o0684o
58845.530215 -19.967  0.266   -37   10 o  0   2.19 119.94706  25.35583  1734.63  4600.51 2.54 2.08  87.7 -0.416 19.68 21.38 01a58845o0690o
58845.535933 -20.808  0.425   -17    7 o  0   5.40 119.94706  25.35583  1677.71  4520.71 1.97 1.83  -9.3 -0.414 19.88 21.39 01a58845o0701o
58845.548783 -19.882  0.200   -40    8 o  0   4.11 119.94706  25.35583  1660.73  4635.02 2.31 1.96  84.8 -0.426 19.76 21.36 01a58845o0726o
58849.502975 -19.439  0.113   -61    7 o  0   3.39 119.94706  25.35583  5581.74  4376.46 2.03 1.89 -83.0 -0.399 19.74 21.07 01a58849o0021o
58849.507977 -21.417  0.893   -10    9 o  0   3.57 119.94706  25.35583  5601.32  4413.59 2.05 1.90 -83.0 -0.403 19.71 21.06 01a58849o0031o
58849.512687 -20.254  0.299   -29    9 o  0   4.71 119.94706  25.35583  5544.82  4335.13 2.22 1.95 -85.8 -0.403 19.67 21.05 01a58849o0041o
58849.524378 -20.513  0.383   -23    9 o  0   5.55 119.94706  25.35583  5526.82  4448.27 2.21 1.84 -87.4 -0.412 19.72 21.10 01a58849o0065o
58867.505025 -19.436  0.157   -61   10 c  0   3.67 119.94706  25.35583  9499.70  9761.58 3.10 2.71 -55.2 -0.377 19.72 21.61 02a58867o0658c
58867.508717 -20.692  0.531   -19   10 c  0   1.94 119.94706  25.35583  9479.94  9722.67 3.05 2.71 -54.5 -0.379 19.72 21.60 02a58867o0665c
58867.511207 -19.673  0.211   -49   10 c  0   2.71 119.94706  25.35583  9538.63  9803.21 3.12 2.71 -55.1 -0.372 19.71 21.58 02a58867o0670c
58867.514035 -22.370  2.423    -4   10 c  0   1.81 119.94706  25.35583  9557.02  9684.02 2.94 2.60 -53.6 -0.382 19.75 21.57 02a58867o0676c
58869.338018  21.654  1.056     8    8 o  0   5.24 119.94706  25.35583  9475.14  7789.97 2.79 1.89 -84.8 -0.401 19.69 21.26 01a58869o0251o
58869.345230 -22.812  3.273    -3    9 o  0   5.45 119.94706  25.35583  9456.97  7749.74 2.93 2.04 -83.9 -0.397 19.61 21.26 01a58869o0265o
58869.348769 -19.950  0.270   -38   10 o  0   2.47 119.94706  25.35583  9517.23  7827.07 3.09 2.15 -83.5 -0.390 19.55 21.25 01a58869o0272o
58869.367593  19.258  0.148    72   11 o  0   2.94 119.94706  25.35583  9537.91  7708.68 3.15 2.25 -83.2 -0.379 19.52 21.20 01a58869o0308o
58871.358229 -19.525  0.157   -56    9 c  0   1.61 119.94706  25.35583  1060.43   807.24 2.97 2.35 -51.1 -0.411 19.72 21.54 02a58871o0335c
58871.361969 -20.640  0.432   -20    9 c  0   2.73 119.94706  25.35583  1080.38   847.19 2.90 2.31 -54.0 -0.417 19.76 21.55 02a58871o0341c
58871.372036 -21.270  0.810   -11    9 c  0   2.16 119.94706  25.35583  1025.11   765.56 2.91 2.27 -53.3 -0.419 19.76 21.59 02a58871o0361c
58871.377445 -20.197  0.284   -30    9 c  0   3.19 119.94706  25.35583  1011.07   881.95 3.05 2.38 -54.7 -0.416 19.69 21.58 02a58871o0372c
58873.434660 -21.076  0.683   -14    9 o  0   3.18 119.94706  25.35583  4217.61  9121.20 2.51 2.04 -83.5 -0.427 19.57 20.87 01a58873o0504o
58873.438023 -21.931  2.088    -6   13 o  0   1.87 119.94706  25.35583  4237.54  9160.50 2.53 1.99 -81.1 -0.429 19.60 20.88 01a58873o0511o
58873.443776  20.358  0.418    26   11 o  0   2.57 119.94706  25.35583  4179.13  9081.77 2.53 2.09 -87.7 -0.421 19.58 20.91 01a58873o0523o
58873.461819  21.125  0.917    13   12 o  0   2.80 119.94706  25.35583  4161.65  9196.66 2.51 1.97 -81.1 -0.435 19.62 20.93 01a58873o0559o
58875.426156 -20.046  0.220   -35    8 c  0   3.82 119.94706  25.35583  2694.15  5810.76 2.36 2.25 -54.9 -0.421 19.75 21.66 02a58875o0483c
58875.429622 -20.613  0.365   -21    8 c  0   3.73 119.94706  25.35583  2676.92  5775.44 2.32 2.26 -48.5 -0.416 19.78 21.66 02a58875o0490c
58875.437715 -19.501  0.119   -58    7 c  0   6.93 119.94706  25.35583  2734.25  5850.62 2.33 2.26 -55.4 -0.414 19.76 21.69 02a58875o0506c
58875.451965 -21.236  0.642   -12    8 c  0   5.32 119.94706  25.35583  2754.01  5735.20 2.31 2.19 -57.7 -0.419 19.81 21.70 02a58875o0535c
58877.388141  20.193  0.367    30   11 o  0   3.51 119.94706  25.35583  6377.28  1444.44 2.05 1.94  79.8 -0.429 19.60 20.94 01a58877o0383o
58877.391430 -20.404  0.387   -25   10 o  0   5.21 119.94706  25.35583  6357.12  1405.26 2.06 1.96  75.1 -0.429 19.61 20.95 01a58877o0390o
58877.396630  21.461  0.929    10    9 o  0   4.35 119.94706  25.35583  6414.82  1484.46 2.11 2.05  85.6 -0.420 19.60 21.01 01a58877o0401o
58877.407303  20.131  0.352    32   11 o  0   2.16 119.94706  25.35583  4154.96  9200.88 2.43 2.15 -72.4 -0.408 19.60 21.07 01a58877o0422o
58879.360158 -20.823  0.490   -17    8 o  0   4.71 119.94706  25.35583  7877.47  4754.39 2.04 1.95 -73.7 -0.434 19.46 20.56 02a58879o0326o
58879.364276 -22.017  2.255    -6   13 o  0   3.55 119.94706  25.35583  7903.27  4792.42 2.06 1.97 -66.9 -0.435 19.35 20.44 02a58879o0334o
58879.370176 -19.908  0.295   -40   12 o  0   3.18 119.94706  25.35583  7842.81  4716.12 2.08 1.96 -75.1 -0.433 19.35 20.49 02a58879o0346o
58879.377945  19.867  0.335    41   14 o  0   2.40 119.94706  25.35583  7824.33  4834.80 2.06 1.98 -69.6 -0.431 19.30 20.45 02a58879o0359o
58881.387352  21.819  1.767     7   12 o  0   2.67 119.94706  25.35583  3722.34  8033.41 2.55 2.10 -84.9 -0.415 19.46 20.59 01a58881o0391o
58881.390730 -20.512  0.534   -23   12 o  0   2.70 119.94706  25.35583  3701.32  7996.45 2.64 2.11 -85.6 -0.412 19.46 20.59 01a58881o0398o
58881.397724 -19.507  0.214   -57   12 o  0   2.99 119.94706  25.35583  6795.77  2484.55 2.44 1.81  82.8 -0.439 19.44 20.60 01a58881o0412o
58881.409136  22.517  3.053     4   11 o  0   5.69 119.94706  25.35583  6777.12  2599.15 2.40 1.80  87.4 -0.444 19.38 20.60 01a58881o0435o
58883.392568  20.000  0.355    36   13 o  0   3.88 119.94706  25.35583  3172.88  3387.09 2.09 1.85 -49.2 -0.438 19.27 20.00 02a58883o0409o
58883.403485  21.109  1.046    13   14 o  0   2.69 119.94706  25.35583  3153.57  3347.57 2.14 1.90 -50.1 -0.438 19.26 20.02 02a58883o0429o
58883.406712  19.951  0.325    38   12 o  0   3.37 119.94706  25.35583  3212.93  3426.28 2.31 2.06 -48.3 -0.426 19.17 20.02 02a58883o0436o
58883.412454  21.063  0.950    14   13 o  0   3.23 119.94706  25.35583  3232.84  3309.79 2.32 2.05 -50.2 -0.423 19.12 20.03 02a58883o0448o
58889.487825 -19.142  0.592   -80   47 o  0   1.34 119.94706  25.35583  3273.17  6879.72 3.95 3.68  -1.6 -0.304 17.85 18.61 01a58889o0589o
58889.491100  21.509  5.545     9   50 o  0   1.52 119.94706  25.35583  3292.73  6918.33 5.88 3.81   0.0 -0.192 17.51 18.45 01a58889o0596o
58889.496733  19.713  1.072    47   51 o  0   1.20 119.94706  25.35583  3234.27  6840.64 4.50 3.97   0.9 -0.288 17.67 18.51 01a58889o0608o
58893.395617  21.377  1.333    10   14 o  0   2.52 119.94706  25.35583  3259.13  6883.91 2.38 2.28  16.3 -0.406 19.16 20.91 01a58893o0317o
58893.398940 -20.951  0.750   -15   11 o  0   3.17 119.94706  25.35583  3279.07  6921.31 2.53 2.37 -88.2 -0.400 19.20 20.94 01a58893o0324o
58893.405609  20.814  0.808    17   14 o  0   1.93 119.94706  25.35583  3221.13  6844.01 2.42 2.38  -6.7 -0.391 19.26 20.69 01a58893o0337o
58901.366556 -19.782  0.223   -44   10 o  0   2.08 119.94706  25.35583  1295.76  6979.85 3.06 2.47 -85.5 -0.357 19.46 21.03 01a58901o0326o
58901.372858  21.267  1.113    11   13 o  0   2.30 119.94706  25.35583  1319.48  7017.47 3.22 2.48  88.9 -0.348 19.45 20.99 01a58901o0337o
58901.377021 -20.755  0.628   -18   11 o  0   2.30 119.94706  25.35583  1258.73  6938.63 3.06 2.42 -89.2 -0.358 19.53 20.99 01a58901o0345o
58901.387176  22.954  4.438     2   11 o  0   1.99 119.94706  25.35583  1239.94  7054.10 3.15 2.34 -88.9 -0.363 19.46 20.98 01a58901o0365o
58903.348217 -20.236  0.298   -29    9 c  0   3.01 119.94706  25.35583  8663.25  1865.43 2.89 2.48 -60.0 -0.399 19.68 21.71 02a58903o0284c
58903.358345 -21.760  1.160    -7    8 c  0   3.52 119.94706  25.35583  8643.24  1826.97 2.80 2.39 -61.0 -0.403 19.68 21.71 02a58903o0304c
58903.366980  20.156  0.304    31   10 c  0   2.15 119.94706  25.35583  8701.87  1904.30 2.86 2.49 -61.2 -0.397 19.67 21.70 02a58903o0321c
58903.372064  19.978  0.252    37    9 c  0   1.90 119.94706  25.35583  8723.16  1789.77 2.90 2.43 -56.4 -0.399 19.70 21.70 02a58903o0330c
58905.403502  22.501  2.429     4    9 o  0   3.29 119.94706  25.35583  6197.23  9007.61 2.26 1.76 -79.2 -0.429 19.69 21.03 01a58905o0421o
58905.406309 -19.766  0.218   -45   10 o  0   5.16 119.94706  25.35583  6217.70  9047.74 2.31 1.76 -78.5 -0.429 19.70 21.02 01a58905o0427o
58905.417240 -19.171  0.105   -78    8 o  0   5.24 119.94706  25.35583  6157.71  8969.33 2.37 1.82 -79.9 -0.431 19.63 20.99 01a58905o0449o
58905.429571 -21.150  0.811   -13   10 o  0   2.53 119.94706  25.35583  6139.81  9085.54 2.49 1.93 -80.1 -0.422 19.59 20.99 01a58905o0474o
58911.238872  21.956  2.324     6   14 o  0   5.01 119.94706  25.35583  8789.83  2406.71 1.99 1.80 -54.1 -0.445 19.32 20.02 02a58911o0037o
58911.241714 -22.156  2.585    -5   13 o  0   2.53 119.94706  25.35583  8808.19  2447.14 2.12 1.86 -57.3 -0.439 19.30 20.03 02a58911o0043o
58911.264881 -20.469  0.635   -24   15 o  0   2.67 119.94706  25.35583  8755.13  2371.98 2.04 1.96  25.8 -0.432 19.25 20.07 02a58911o0089o
58911.277751 -21.652  1.320    -8   10 o  0   4.80 119.94706  25.35583  8738.15  2492.42 2.36 1.87 -57.2 -0.430 19.33 20.21 02a58911o0112o
58917.393461  20.269  1.052    28   30 o  0   1.28 119.94706  25.35583  9792.16  4589.68 2.24 2.07  -6.4 -0.389 18.60 18.59 01a58917o0375o
58917.397780 -19.267  0.421   -71   30 o  0   1.07 119.94706  25.35583  9811.60  4627.98 2.20 2.08  -4.3 -0.396 18.58 18.57 01a58917o0384o
58917.402908 -21.982  4.844    -6   28 o  0   1.13 119.94706  25.35583  9753.52  4552.38 2.10 2.03 -20.5 -0.399 18.61 18.55 01a58917o0394o
58917.413677  19.527  0.548    56   31 o  0   1.16 119.94706  25.35583  9735.24  4671.77 2.22 2.16 -42.1 -0.392 18.52 18.50 01a58917o0415o
58919.304846  20.572  0.865    21   19 o  0   3.14 119.94706  25.35583  5366.55  3781.53 2.14 1.83 -56.5 -0.454 19.06 19.70 02a58919o0190o
58919.312078  21.740  1.703     7   12 o  0   7.51 119.94706  25.35583  5347.17  3742.27 2.22 1.85 -55.8 -0.441 19.01 19.68 02a58919o0204o
58919.324129 -19.646  0.336   -50   17 o  0   2.73 119.94706  25.35583  5403.24  3819.62 2.09 1.80 -51.6 -0.449 19.05 19.67 02a58919o0228o
58919.333622 -20.831  1.077   -17   18 o  0   2.48 119.94706  25.35583  5422.39  3702.84 2.08 1.84 -51.3 -0.448 19.06 19.66 02a58919o0247o
58921.436807  18.184  8.246   193 1594 o  0   0.92 119.94706  25.35583  4849.06   676.92 2.37 1.89  -6.1 -0.378 14.38 14.13 01a58921o0057o
58921.439644 -16.065  1.095 -1362 1492 o  0   1.03 119.94706  25.35583  4868.44   716.20 2.22 1.81  -8.2 -0.381 14.32 13.99 01a58921o0063o
58921.445209 -15.864  0.903 -1639 1480 o  0   1.56 119.94706  25.35583  4811.20   638.74 2.22 1.79  -8.6 -0.376 14.13 13.70 01a58921o0075o
58921.455446  13.990  0.349  9202 3214 o  0   1.25 119.94706  25.35583  4791.86   757.28 2.22 1.82  -8.4 -0.373 13.40 12.99 01a58921o0097o
58931.371586 -21.827  1.714    -7   12 c  0   1.71 119.94706  25.35583  1205.15  3504.11 3.47 3.17 -56.5 -0.384 19.32 21.51 02a58931o0283c
58931.375313  20.233  0.255    29    8 c  0   3.68 119.94706  25.35583  1186.56  3464.42 2.70 2.44 -57.3 -0.407 19.59 21.49 02a58931o0291c
58931.380907 -19.447  0.147   -60    9 c  0   2.58 119.94706  25.35583  1246.31  3540.81 2.89 2.66 -58.7 -0.399 19.50 21.50 02a58931o0303c
58931.391634 -20.781  0.475   -18    8 c  0   3.25 119.94706  25.35583  1267.72  3422.71 2.91 2.67 -56.8 -0.387 19.43 21.45 02a58931o0326c
58933.271042 -19.546  0.166   -55    9 o  0   4.75 119.94706  25.35583  4895.70  2626.31 2.11 2.01 -14.6 -0.405 19.61 20.90 01a58933o0114o
58933.280354  20.110  0.340    33   11 o  0   3.31 119.94706  25.35583  4917.44  2664.52 2.13 2.00   6.3 -0.400 19.61 20.94 01a58933o0133o
58933.292054 -20.226  0.226   -30    7 o  0   5.85 119.94706  25.35583  4862.98  2586.09 2.16 2.08   0.7 -0.402 19.58 20.95 01a58933o0156o
58933.297167  19.699  0.197    48    9 o  0   2.27 119.94706  25.35583  4845.07  2702.66 2.08 2.03 -60.2 -0.406 19.63 20.94 01a58933o0166o
58937.361099  20.601  2.131    21   44 o  0   1.54 119.94706  25.35583  2151.52  2873.61 2.17 1.84  75.5 -0.408 18.05 19.20 01a58937o0155o
58937.364347 -21.858  2.316    -7   15 o  0   2.86 119.94706  25.35583  2175.48  2924.34 1.98 1.83  80.4 -0.403 19.21 20.30 01a58937o0162o
58937.369519 -20.971  0.850   -15   13 o  0   2.22 119.94706  25.35583  2125.49  2864.92 2.12 1.90  86.5 -0.402 19.37 20.52 01a58937o0173o
58937.379847 -19.279  0.811   -70   57 o  0   2.03 119.94706  25.35583  2116.96  3015.06 2.06 1.80  78.8 -0.407 17.37 18.54 01a58937o0195o
58947.374614 -19.722  0.542   -47   25 o  0   2.63 119.94706  25.35583  8824.47  6048.97 2.36 2.12 -60.1 -0.438 18.40 18.59 02a58947o0245o
58947.399905 -19.425  0.467   -62   29 o  0   2.64 119.94706  25.35583  8808.26  6008.27 2.30 2.21  50.9 -0.423 18.30 18.41 02a58947o0258o
58947.403113 -20.390  1.419   -25   36 o  0   1.12 119.94706  25.35583  8866.59  6086.95 2.20 2.19  74.1 -0.423 18.31 18.38 02a58947o0265o
58947.408653  20.644  1.734    20   35 o  0   1.93 119.94706  25.35583  8886.24  5970.88 2.30 2.29  46.3 -0.418 18.22 18.33 02a58947o0277o
58948.295466 -21.706  2.687    -8   20 o  0   1.12 119.94706  25.35583 10131.59  8753.34 2.19 1.83 -87.6 -0.415 18.99 19.46 01a58948o0141o
58948.300852 -21.116  1.504   -13   20 o  0   2.16 119.94706  25.35583 10153.06  8793.67 2.14 1.85 -88.4 -0.416 19.00 19.45 01a58948o0151o
58948.303694  21.255  1.695    11   19 o  0   3.21 119.94706  25.35583 10091.24  8715.42 2.14 1.77 -87.9 -0.423 19.00 19.43 01a58948o0157o
58948.313689 -19.232  0.256   -74   19 o  0   1.50 119.94706  25.35583 10071.92  8835.21 2.21 1.77 -87.7 -0.413 18.97 19.36 01a58948o0177o
58951.270217 -20.018  0.306   -36   11 c  0   1.55 119.94706  25.35583  8840.34  6053.65 2.54 2.30 -61.1 -0.409 19.70 21.35 02a58951o0060c
58951.275445 -20.424  0.440   -25   11 c  0   1.57 119.94706  25.35583  8819.99  6014.98 2.48 2.43  79.6 -0.402 19.67 21.30 02a58951o0071c
58951.278794 -19.671  0.202   -49   10 c  0   1.76 119.94706  25.35583  8877.50  6094.77 2.61 2.38 -60.0 -0.409 19.61 21.32 02a58951o0078c
58951.289182 -21.249  1.071   -12   12 c  0   1.28 119.94706  25.35583  8896.49  5978.70 2.58 2.32 -63.1 -0.406 19.65 21.31 02a58951o0099c
58953.351511 -21.255  0.893   -11   10 o  0   3.36 119.94706  25.35583  3645.91  4458.89 1.96 1.81 -12.9 -0.402 19.56 20.63 01a58953o0113o
58953.354757  21.955  1.746     6   10 o  0   3.66 119.94706  25.35583  3664.88  4497.72 1.99 1.84 -12.6 -0.402 19.52 20.59 01a58953o0120o
58953.361235  19.311  0.180    68   12 o  0   3.06 119.94706  25.35583  3605.19  4421.76 1.90 1.88 -45.2 -0.411 19.51 20.56 01a58953o0134o
58953.371403  19.756  0.239    45   11 o  0   7.72 119.94706  25.35583  3585.91  4539.60 2.08 2.03 -14.5 -0.394 19.41 20.58 01a58953o0156o
58957.293778 -20.634  0.427   -20    9 o  0   5.82 119.94706  25.35583  3636.79  4460.32 2.00 1.77 -10.0 -0.406 19.52 20.55 01a58957o0149o
58957.297049 -20.460  0.545   -24   13 o  0   2.09 119.94706  25.35583  3656.79  4499.16 2.01 1.80 -11.2 -0.404 19.51 20.53 01a58957o0156o
58957.304816  21.188  0.829    12   10 o  0   5.43 119.94706  25.35583  3599.04  4422.49 2.06 1.80 -12.9 -0.396 19.50 20.54 01a58957o0171o
58957.314118 -19.288  0.146   -70   10 o  0   5.61 119.94706  25.35583  3581.73  4538.46 2.22 1.90 -11.6 -0.381 19.44 20.56 01a58957o0190o
58959.247784 -19.579  0.203   -54   11 c  0   2.10 119.94706  25.35583  4978.26  6205.61 2.59 2.29  41.5 -0.389 19.56 21.09 02a58959o0050c
58959.250650 -21.076  0.701   -14    9 c  0   3.09 119.94706  25.35583  4959.14  6168.12 2.59 2.26  41.5 -0.388 19.60 21.11 02a58959o0056c
58959.256483 -21.255  0.944   -11   11 c  0   1.83 119.94706  25.35583  5016.07  6245.44 2.59 2.27  41.8 -0.387 19.59 21.12 02a58959o0068c
58959.266561  23.283  6.500     2   12 c  0   2.37 119.94706  25.35583  5038.64  6129.64 2.53 2.31  42.7 -0.389 19.58 21.12 02a58959o0089c
58961.298767  20.216  0.409    30   12 o  0   3.25 119.94706  25.35583  1010.20   831.71 2.08 1.79 -11.0 -0.436 19.46 20.48 01a58961o0148o
58961.301543  20.236  0.503    29   15 o  0  32.15 119.94706  25.35583  1030.32   872.09 2.06 1.78  -8.2 -0.435 19.49 20.49 01a58961o0154o
58961.307594  22.990  4.778     2   11 o  0   5.26 119.94706  25.35583   971.84   792.54 2.05 1.80  -9.1 -0.443 19.49 20.50 01a58961o0167o
58961.318396  19.799  0.301    44   13 o  0   3.75 119.94706  25.35583   954.91   910.68 2.02 1.87  -5.3 -0.449 19.47 20.43 01a58961o0190o
58963.296090 -18.084  1.829  -212  388 c  0   1.30 119.94706  25.35583  2431.23  1646.06 3.60 3.51  84.2 -0.413 15.43 16.96 02a58963o0155c
58963.299315 -23.490 46.000    -2   67 c  0   1.31 119.94706  25.35583  2413.85  1604.51 2.79 2.72 -82.3 -0.403 17.49 18.91 02a58963o0162c
58963.307175 -19.035  0.344   -88   30 c  0   1.41 119.94706  25.35583  2473.71  1682.64 2.61 2.49  72.5 -0.400 18.09 19.48 02a58963o0179c
58965.241717 -20.256  0.486   -29   14 o  0   3.05 119.94706  25.35583   998.60   838.03 2.02 1.75  -8.8 -0.436 19.35 20.16 01a58965o0009o
58965.245837  20.533  0.665    22   15 o  0   2.40 119.94706  25.35583  1019.00   877.38 2.07 1.81  -9.1 -0.442 19.39 20.22 01a58965o0017o
58965.251443 -20.585  0.599   -21   13 o  0   4.41 119.94706  25.35583   961.54   796.16 1.95 1.74  -5.4 -0.447 19.36 20.22 01a58965o0029o
58965.264847 -21.053  1.282   -14   18 o  0   3.40 119.94706  25.35583   945.67   913.69 2.02 1.76  -5.0 -0.439 19.02 19.84 01a58965o0058o
58967.238354  20.469  0.711    24   17 o  0   3.57 119.94706  25.35583  2442.17  1651.32 2.06 1.99 -68.9 -0.454 18.98 19.46 02a58967o0026o
58967.243440  19.505  0.288    57   16 o  0   3.29 119.94706  25.35583  2422.95  1612.49 2.08 1.96 -63.9 -0.456 19.17 19.88 02a58967o0037o
58967.246655  21.037  1.069    14   15 o  0   2.21 119.94706  25.35583  2483.81  1689.89 2.05 1.92 -52.0 -0.456 19.25 19.98 02a58967o0044o
58967.261053 -20.003  0.382   -36   14 o  0   3.30 119.94706  25.35583  2502.30  1570.71 1.95 1.90  67.9 -0.464 19.25 19.98 02a58967o0075o
58971.295211  20.786  1.321    18   23 o  0   2.28 119.94706  25.35583  9456.14  7814.43 2.52 2.12  36.3 -0.419 18.84 19.38 02a58971o0130o
58971.298416 -20.357  0.959   -26   25 o  0   2.21 119.94706  25.35583  9438.91  7773.03 2.47 2.28  33.3 -0.419 18.80 19.37 02a58971o0137o
58971.304397 -19.164  0.343   -78   27 o  0   1.48 119.94706  25.35583  9496.45  7852.70 2.53 2.26  32.4 -0.419 18.80 19.35 02a58971o0150o
58971.314519 -19.651  0.558   -50   28 o  0   1.43 119.94706  25.35583  9519.26  7733.95 2.32 2.29 -13.9 -0.433 18.83 19.29 02a58971o0172o
58973.234267  21.589  2.634     8   22 o  0   1.88 119.94706  25.35583  7844.44  4724.68 2.10 1.84  -6.8 -0.370 18.53 18.46 01a58973o0021o
58973.237516  19.779  0.453    44   20 o  0   1.92 119.94706  25.35583  7863.35  4763.76 2.16 1.84  -9.0 -0.380 18.83 19.01 01a58973o0028o
58973.247735 -20.472  0.660   -24   16 o  0   2.15 119.94706  25.35583  7804.60  4686.14 2.17 1.89  -8.5 -0.375 19.11 19.49 01a58973o0050o
58973.259133 -21.024  1.071   -14   15 o  0   2.95 119.94706  25.35583  7786.71  4803.79 2.29 1.88  -7.2 -0.357 19.04 19.47 01a58973o0074o
58975.239281 -21.876  6.383    -6   41 o  0   1.67 119.94706  25.35583  9465.46  7817.90 2.52 2.24 -62.0 -0.436 18.54 18.74 02a58975o0023o
58975.243421 -20.305  1.184   -27   32 o  0   1.25 119.94706  25.35583  9449.62  7774.86 2.50 2.16 -54.3 -0.440 18.79 19.12 02a58975o0032o
58975.259969 -21.014  1.934   -14   28 o  0   1.32 119.94706  25.35583  9507.59  7854.78 2.52 2.15 -51.4 -0.444 18.85 19.28 02a58975o0068o
58975.270103 -19.098  0.296   -83   25 o  0   2.18 119.94706  25.35583  9525.37  7735.81 2.43 2.23 -51.2 -0.438 18.82 19.24 02a58975o0090o
58979.285736  21.451  0.975    10    9 c  0   3.15 119.94706  25.35583  6382.53  1457.67 2.33 2.25 -84.4 -0.395 19.47 20.87 02a58979o0010c
58979.289889 -21.639  1.215    -8   10 c  0   2.68 119.94706  25.35583  6362.12  1418.27 2.35 2.26 -76.6 -0.394 19.45 20.88 02a58979o0019c
58979.307359  21.966  1.979     6   12 c  0   2.04 119.94706  25.35583  6420.85  1495.04 2.34 2.25 -67.0 -0.394 19.40 20.82 02a58979o0057c
58979.318856  19.602  0.221    52   12 c  0   2.82 119.94706  25.35583  6442.61  1375.52 2.46 2.19 -50.3 -0.404 19.27 20.53 02a58979o0082c
58985.247078  20.122  0.669    32   22 o  0   1.42 119.94706  25.35583  8653.43   422.62 3.40 2.87 -11.0 -0.316 18.73 19.68 01a58985o0020o
