index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
257,2458581.7052894,ZTF_g,21.697672177561348,22.416762787617987,21.268838970830018,,ztf
258,2458584.6582755,ZTF_r,,,22.522828614647064,,ztf
259,2458584.711794,ZTF_g,21.88893047659915,23.484078575987866,21.26906650015792,,ztf
260,2458588.6712847,ZTF_g,23.919273653271606,,21.534516359516083,,ztf
261,2458591.6387384,ZTF_r,,,,,ztf
262,2458591.6516551,ZTF_g,24.377683428384554,,21.74336248217005,,ztf
263,2458594.693912,ZTF_g,,,,,ztf
264,2458598.7077662,ZTF_g,22.661096688428973,,21.845915833344154,,ztf
265,2458602.6651389,ZTF_r,,,,,ztf
266,2458602.6850694,ZTF_g,22.061942850552516,23.25701951059637,21.50686684259375,,ztf
267,2458606.6523843,ZTF_g,22.7589089725928,,21.673740498418166,,ztf
268,2458609.6557523,ZTF_r,,,22.96790074978142,,ztf
269,2458609.6834722,ZTF_g,22.566113429380092,,21.64756749335973,,ztf
270,2458617.7137269,ZTF_r,23.441663979377793,,21.475772756035266,,ztf
271,2458638.667581,ZTF_r,,,22.03761688326819,,ztf
272,2458638.6708681,ZTF_r,21.21456118530799,23.36711386185058,20.53944539393554,,ztf
273,2458638.6741435,ZTF_r,,,,,ztf
274,2458638.6774421,ZTF_r,23.646851096115185,,21.40019265098794,,ztf
275,2458733.9910648,ZTF_g,21.080160653473015,21.827893390133372,20.64155140100077,,ztf
276,2458734.0096296,ZTF_r,,,23.29725791353738,,ztf
277,2458736.9903356,ZTF_g,22.610708685820338,,21.653785990848515,,ztf
278,2458737.0119444,ZTF_r,21.805298115360937,23.45611193424586,21.178401954979197,,ztf
279,2458739.9670833,ZTF_r,,,21.498381818834382,,ztf
280,2458745.9856019,ZTF_r,21.659253780437655,24.514236828931363,20.946549209084957,,ztf
281,2458746.0181481,ZTF_g,,,,,ztf
282,2458748.986088,ZTF_r,,,21.750092776392293,,ztf
283,2458749.015081,ZTF_g,20.742600492557507,21.193635204199857,20.424890438225056,,ztf
284,2458756.9699421,ZTF_g,,,,,ztf
