index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
94,2459116.8983102,ZTF_r,18.592254191440606,18.623087993909905,18.562271910852044,,ztf
95,2459117.0048148,ZTF_g,20.065547150195233,20.165565178322602,19.973970616734057,,ztf
96,2459118.8109954,ZTF_r,18.72472385740906,18.76774907797789,18.683338836182735,,ztf
97,2459118.9296991,ZTF_r,18.758405415219265,18.791863398711957,18.72594772286708,,ztf
98,2459118.930162,ZTF_r,18.807786460371645,18.844723585210104,18.772064715138832,,ztf
99,2459118.9306366,ZTF_r,18.743690857114906,18.77673119603407,18.711626355012616,,ztf
100,2459118.9310995,ZTF_r,18.822000314903704,18.857645751866833,18.787488037355992,,ztf
101,2459118.9315625,ZTF_r,18.801655827457992,18.838489870250175,18.76603050050591,,ztf
102,2459118.9757986,ZTF_g,20.09449315413693,20.190157959518316,20.006579109366964,,ztf
103,2459119.8750116,ZTF_g,20.338373307543325,20.522546442344964,20.180957366296283,,ztf
104,2459120.8401968,ZTF_g,20.048470809080456,20.246098239600123,19.881336526688123,,ztf
105,2459120.8406597,ZTF_g,20.199115211255986,20.45091674022985,19.994857221440952,,ztf
106,2459120.8411343,ZTF_g,20.07919285719789,20.261833607048892,19.922897031341577,,ztf
107,2459121.8419676,ZTF_g,20.132667328761563,20.413230682790235,19.90991879829228,,ztf
108,2459121.8424421,ZTF_g,20.3383680511429,20.614845438839946,20.11819763992165,,ztf
109,2459121.8429051,ZTF_g,19.744133012249456,19.890657652300558,19.61505173401121,,ztf
110,2459122.8324537,ZTF_g,20.63881556260798,21.278745288513864,20.238891718648333,,ztf
111,2459122.8329282,ZTF_g,20.326772343572866,20.818207576111007,19.989700040087627,,ztf
112,2459122.8333912,ZTF_g,20.389892986727965,20.866473712186913,20.059816330413287,,ztf
113,2459123.8533102,ZTF_r,18.98511088379638,19.11843405973009,18.866383214957033,,ztf
114,2459124.8752315,ZTF_r,18.977281449701046,19.09722550584926,18.869279567839662,,ztf
115,2459128.8466204,ZTF_g,20.027275099047706,20.328133389858497,19.791952004328376,,ztf
116,2459128.8470833,ZTF_g,20.443920602067188,20.943826708522067,20.10292142862606,,ztf
117,2459128.859838,ZTF_g,25.66740089350993,,20.836851951854847,,ztf
118,2459128.9013079,ZTF_r,19.385284215770945,19.683075071747435,19.151837374999772,,ztf
119,2459129.8729861,ZTF_g,20.892465854509915,21.24689990856932,20.625699976116522,,ztf
120,2459129.8734606,ZTF_g,20.397676999652305,20.595205728346702,20.23061326032866,,ztf
121,2459130.8681366,ZTF_g,20.60653021933575,20.880908960116017,20.387690158678197,,ztf
122,2459130.8865509,ZTF_g,20.436670116797863,20.677039254590127,20.239989459369816,,ztf
123,2459130.8870255,ZTF_g,20.73348452930592,20.993944958245663,20.523574860847198,,ztf
124,2459130.923044,ZTF_r,19.37985322011427,19.45812823165891,19.306843867912036,,ztf
125,2459131.8676852,ZTF_g,20.45294515398317,20.680435125845364,20.26496179752094,,ztf
126,2459131.8681481,ZTF_g,20.911589031700192,21.257375531808595,20.649733653084724,,ztf
127,2459134.8809028,ZTF_g,20.4916311324171,20.706363640722323,20.312435681731586,,ztf
128,2459134.9235532,ZTF_r,19.555822192951823,19.646711159048117,19.471957479347957,,ztf
129,2459135.7853356,ZTF_g,20.684485158938692,20.83387037093509,20.553189788891128,,ztf
130,2459135.7857986,ZTF_g,20.86007581013655,21.0341314867495,20.710106319094862,,ztf
131,2459136.8193634,ZTF_r,19.477053827790186,19.545770579501372,19.412428525830336,,ztf
132,2459136.8538889,ZTF_g,20.603266133114676,20.72988597227662,20.48988263660304,,ztf
133,2459136.8543634,ZTF_g,20.90216412512293,21.071319853378924,20.75584462334763,,ztf
134,2459136.8793981,ZTF_g,20.86794189931979,21.055958998881806,20.707728165439118,,ztf
135,2459137.9051505,ZTF_g,20.706507372590046,20.862356113778354,20.570247084826335,,ztf
136,2459137.9056134,ZTF_g,20.700658691961053,20.85925983126682,20.562299959536524,,ztf
137,2459138.8495949,ZTF_r,19.71905575719672,19.81343987781958,19.632224350691512,,ztf
138,2459138.8725694,ZTF_g,20.906068772835763,21.16679247821758,20.69598842652407,,ztf
139,2459140.8631829,ZTF_r,19.72687889120606,19.810732977251348,19.649039321619824,,ztf
140,2459140.8997801,ZTF_g,20.911143194270593,21.175148036580403,20.69894144913844,,ztf
141,2459142.8703472,ZTF_r,19.890587147239454,19.97419873898854,19.812956562290438,,ztf
142,2459142.8982292,ZTF_g,21.053707322862493,21.29651314799147,20.85540049011211,,ztf
143,2459143.8215394,ZTF_r,19.7502974005957,19.828297302145227,19.677527432615726,,ztf
144,2459143.8639005,ZTF_g,20.920424450715053,21.11707467203326,20.753989073234266,,ztf
145,2459144.881713,ZTF_g,20.70942081252238,20.840953665868867,20.59211466487959,,ztf
146,2459144.8826505,ZTF_g,21.18085932062603,21.381297717996453,21.011720621490497,,ztf
147,2459144.908206,ZTF_r,19.805458417563763,19.88514244822921,19.73122479738075,,ztf
148,2459144.9091435,ZTF_r,19.84535362261067,19.919591388556583,19.77586865919395,,ztf
149,2459145.7866088,ZTF_g,21.035430036775278,21.249347351894414,20.856802086135943,,ztf
150,2459145.8397685,ZTF_r,19.9397644864141,20.024784300693987,19.8609214892625,,ztf
151,2459146.8716551,ZTF_g,20.45343221195664,21.061803374052214,20.065867051084812,,ztf
152,2459146.872581,ZTF_g,20.740525836220915,22.844322830066336,20.06910393562291,,ztf
153,2459146.8791782,ZTF_r,19.38930836321625,21.45158224251792,18.72117642763532,,ztf
