###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58719.524551  22.200  2.176     5   10 o  0   1.09   2.69121  21.13909   448.06  5847.68 2.12 1.95 -34.3 -0.412 19.63 20.99 02a58719o0513o
58719.540197 -20.010  0.485   -36   18 o  0   0.87   2.69121  21.13909 10508.53  5752.95 2.35 2.16 -30.9 -0.450 19.57 20.96 02a58719o0544o
58719.540653 -21.374  0.960   -10   10 o  0   0.95   2.69121  21.13909   463.07  5726.46 2.25 2.00  -6.1 -0.417 19.58 20.98 02a58719o0545o
58721.607113 -20.719  0.842   -19   16 o  0   0.84   2.69121  21.13909  6462.57  8850.82 2.12 1.81  -2.4 -0.434 19.32 20.31 01a58721o0796o
58721.612868  20.628  0.696    20   14 o  0   0.75   2.69121  21.13909  6482.65  8889.49 2.15 1.88  -0.0 -0.417 19.10 20.08 01a58721o0807o
58721.616442 -20.785  0.583   -18   10 o  0   1.09   2.69121  21.13909  6422.94  8811.77 2.01 1.78   3.1 -0.440 19.55 20.60 01a58721o0814o
58721.625572  21.054  1.208    14   17 o  0   1.34   2.69121  21.13909  6405.28  8929.03 2.19 1.95  -2.7 -0.402 18.84 19.58 01a58721o0831o
58723.398470  21.015  0.578    14    8 c  0   1.23   2.69121  21.13909  4473.40  8969.09 2.40 2.35  18.7 -0.417 19.84 21.86 02a58723o0308c
58723.418759 -21.648  1.016    -8    8 c  0   0.99   2.69121  21.13909  4486.77  9006.76 2.68 2.34  41.7 -0.390 19.83 21.91 02a58723o0350c
58723.421654  26.203 66.000     0    8 c  0   1.11   2.69121  21.13909  4430.81  8930.98 2.38 2.33 -14.8 -0.423 19.87 21.91 02a58723o0356c
58723.428562  24.413 14.600     1    9 c  0   0.91   2.69121  21.13909  4410.33  9047.72 2.44 2.38  26.0 -0.412 19.87 21.92 02a58723o0371c
58727.476044  23.084  3.944     2    8 c  0   1.17   2.69121  21.13909  4482.91  8969.88 2.45 2.33 -57.6 -0.403 19.80 21.85 02a58727o0465c
58727.479348  21.773  1.286     7    9 c  0   0.96   2.69121  21.13909  4503.89  9009.81 2.49 2.46  17.7 -0.402 19.77 21.87 02a58727o0472c
58727.493439  22.513  2.062     4    7 c  0   1.04   2.69121  21.13909  6164.30  1641.37 2.37 2.28 -69.4 -0.402 19.82 21.88 02a58727o0500c
58727.499642 -22.217  1.810    -5    8 c  0   0.79   2.69121  21.13909  6179.74  1527.87 2.38 2.26 -60.2 -0.406 19.84 21.91 02a58727o0512c
58731.608524  21.352  0.966    10   10 o  0   1.00   2.69121  21.13909  6202.60  5480.68 2.55 1.97  40.8 -0.425 19.68 21.06 02a58731o0131o
58731.611727 -20.927  0.589   -16    9 o  0   1.24   2.69121  21.13909  6183.31  5441.87 2.53 1.97  40.6 -0.426 19.62 21.02 02a58731o0138o
58731.618686  21.345  0.932    10   10 o  0   0.93   2.69121  21.13909  6240.46  5520.32 2.53 1.97  39.2 -0.419 19.59 20.99 02a58731o0153o
58731.627462 -21.915  1.611    -6   10 o  0   1.15   2.69121  21.13909  6259.38  5403.52 2.49 1.93  41.2 -0.418 19.57 20.83 02a58731o0172o
58733.458354  20.837  0.713    17   12 o  0   1.23   2.69121  21.13909  3950.13  9948.59 2.55 2.45 -60.3 -0.396 19.34 20.93 01a58733o0504o
58733.461347 -21.020  0.752   -14   11 o  0   1.26   2.69121  21.13909  3930.37  9908.68 2.49 2.30 -71.3 -0.403 19.47 21.02 01a58733o0510o
58733.469286 -21.446  1.412   -10   14 o  0   1.14   2.69121  21.13909  3987.54  9986.19 2.45 2.23 -77.1 -0.417 19.42 20.94 01a58733o0527o
58733.481338  21.538  1.182     9   10 o  0   0.77   2.69121  21.13909  6536.62   689.00 2.35 2.16   8.7 -0.417 19.51 21.18 01a58733o0551o
58737.492091 -25.717 78.000    -0   15 o  0   1.14   2.69121  21.13909  4686.88   720.70 2.21 2.04  58.9 -0.434 19.07 19.81 01a58737o0484o
58737.501029  22.676  3.385     3   10 o  0   2.04   2.69121  21.13909  4708.62   758.77 2.03 1.85  69.9 -0.441 19.15 19.81 01a58737o0502o
58737.504310  20.608  0.947    21   20 o  0   0.76   2.69121  21.13909  4651.06   680.72 2.18 2.01  71.5 -0.429 19.10 19.80 01a58737o0509o
58737.522059 -21.620  2.326    -8   19 o  0   1.84   2.69121  21.13909  4636.09   797.24 2.12 1.83 -20.7 -0.423 18.76 18.92 01a58737o0543o
58739.458636  20.388  3.770    25   96 o  0   1.03   2.69121  21.13909  8421.69  8774.05 2.24 2.18  77.4 -0.512 18.18 18.38 02a58739o0527o
58739.462009  18.933  3.048    97  296 o  0   0.89   2.69121  21.13909  8441.02  8812.57 2.29 2.24  71.6 -0.553 17.86 18.18 02a58739o0534o
58739.472220  20.719  1.635    19   31 o  0   0.92   2.69121  21.13909  2223.95  1840.92 2.14 1.91 -54.5 -0.451 18.61 18.88 02a58739o0555o
58739.478442 -19.616  0.717   -52   37 o  0   0.94   2.69121  21.13909  2241.42  1724.97 2.21 1.93 -54.8 -0.474 18.05 18.24 02a58739o0568o
58743.449135 -20.278  0.992   -28   28 o  0   1.09   2.69121  21.13909  8422.55  8776.00 2.38 2.03  42.0 -0.443 18.94 19.42 02a58743o0483o
58743.454349 -21.262  1.588   -11   18 o  0   1.05   2.69121  21.13909  2166.93  1762.38 2.10 1.92  42.0 -0.451 18.94 19.43 02a58743o0493o
58743.466150  20.676  0.820    20   16 o  0   1.10   2.69121  21.13909  2223.28  1841.03 2.05 1.89  45.9 -0.455 19.07 19.61 02a58743o0516o
58743.470417 -19.469  0.299   -59   18 o  0   0.91   2.69121  21.13909  2241.42  1722.28 2.06 1.91  45.7 -0.459 18.93 19.43 02a58743o0524o
58745.498741 -21.885  2.824    -6   18 o  0   0.82   2.69121  21.13909  8324.13  6785.42 2.20 1.86 -89.9 -0.439 19.02 19.46 01a58745o0556o
58745.501961  20.375  0.560    26   14 o  0   1.48   2.69121  21.13909  8345.18  6822.67 2.08 1.86 -83.2 -0.433 19.10 19.50 01a58745o0563o
58745.519812  21.602  2.330     8   19 o  0   1.55   2.69121  21.13909  8286.76  6747.19 2.08 1.91 -84.7 -0.428 18.96 19.30 01a58745o0600o
58745.531460 -19.846  0.423   -42   18 o  0   1.16   2.69121  21.13909  8269.57  6863.20 2.02 1.94 -57.0 -0.418 19.01 19.33 01a58745o0624o
58751.463159 -21.122  0.670   -13    9 c  0   0.83   2.69121  21.13909  3855.76  7991.49 2.47 2.31  42.5 -0.402 19.77 21.76 02a58751o0429c
58751.467309  24.291 10.167     1    7 c  0   1.49   2.69121  21.13909  3833.92  7956.04 2.37 2.33  28.2 -0.408 19.81 21.75 02a58751o0437c
58751.473237 -21.967  0.982    -6    6 c  0   2.01   2.69121  21.13909  3893.06  8033.32 2.29 2.26  39.5 -0.403 19.79 21.75 02a58751o0448c
58751.488343  21.379  0.782    10    8 c  0   1.24   2.69121  21.13909  3905.82  7917.50 2.72 2.33  36.3 -0.376 19.77 21.78 02a58751o0479c
58751.538775  21.310  0.774    11    8 c  0   1.07   2.69121  21.13909  3866.58  7971.97 2.35 2.30  19.1 -0.408 19.71 21.55 02a58751o0579c
58753.529229 -21.408  0.945   -10    9 o  0   0.85   2.69121  21.13909  8627.18  2415.65 2.17 1.66 -84.9 -0.442 19.76 20.86 01a58753o0140o
58753.533556  21.455  1.136    10   11 o  0   0.88   2.69121  21.13909  8645.67  2453.06 2.30 1.66 -88.7 -0.460 19.63 20.76 01a58753o0149o
58753.539549  21.793  1.413     7   10 o  0   1.54   2.69121  21.13909  8588.35  2378.69 2.27 1.75 -86.6 -0.443 19.60 20.65 01a58753o0162o
58753.549582 -21.748  1.580    -7   12 o  0   1.02   2.69121  21.13909  8569.94  2496.04 2.37 1.73  89.7 -0.450 19.52 20.62 01a58753o0183o
58755.421781 -21.050  8.608   -14  119 c  0   0.03   2.69121  21.13909    34.70  8278.85 2.36 2.16 -43.9 -0.405 19.74 21.60 02a58755o0459c
58755.431759 -20.983  0.825   -15   12 c  0   1.05   2.69121  21.13909    53.15  8161.97 2.35 2.18 -45.0 -0.403 19.71 21.58 02a58755o0479c
58755.433146 -21.164  0.762   -12   10 c  0   1.03   2.69121  21.13909  9903.42  8245.42 2.71 2.64  80.7 -0.393 19.71 21.56 02a58755o0482c
58755.436038  24.030 10.667     1   10 c  0   1.34   2.69121  21.13909  9883.10  8206.80 2.71 2.64  81.8 -0.392 19.71 21.57 02a58755o0488c
58755.444330 -24.081 12.000    -1   10 c  0   1.00   2.69121  21.13909  9939.40  8286.30 2.68 2.57 -64.1 -0.385 19.72 21.54 02a58755o0505c
58755.454099  22.105  1.829     5   10 c  0   1.26   2.69121  21.13909  9957.82  8171.57 2.73 2.65  69.8 -0.389 19.73 21.55 02a58755o0525c
58757.308413  21.125  0.684    13    9 o  0   1.10   2.69121  21.13909  1943.07  8110.76 1.89 1.73 -25.8 -0.401 19.68 20.87 01a58757o0240o
58757.318530 -26.171 59.500    -0    7 o  0   1.38   2.69121  21.13909  1924.45  8074.24 1.77 1.66 -52.8 -0.425 19.85 20.91 01a58757o0260o
58757.324366 -21.681  1.194    -8    9 o  0   0.87   2.69121  21.13909  1978.50  8144.20 2.22 1.82  88.4 -0.409 19.76 20.96 01a58757o0271o
58757.328439  21.835  1.414     7   10 o  0   0.83   2.69121  21.13909  2002.24  8031.79 2.09 1.77  88.8 -0.426 19.81 20.99 01a58757o0279o
58761.488549  18.371  0.057   163    9 o  0   1.54   2.69121  21.13909  2544.46  9064.18 2.32 1.99 -83.1 -0.417 19.62 20.76 01a58761o0584o
58761.491824  18.483  0.081   147   12 o  0   0.99   2.69121  21.13909  2563.12  9103.84 2.56 2.16 -82.1 -0.399 19.53 20.76 01a58761o0591o
58761.498774  18.564  0.087   136   12 o  0   1.15   2.69121  21.13909  2504.58  9024.95 2.41 2.16 -76.6 -0.414 19.54 20.81 01a58761o0606o
58761.512343  18.482  0.075   147   11 o  0   1.50   2.69121  21.13909  2482.50  9140.91 2.50 2.16 -78.8 -0.402 19.53 20.74 01a58761o0634o
58763.325082  18.313  0.076   172   13 o  0   1.81   2.69121  21.13909  6363.34  6931.13 2.07 1.99 -60.4 -0.440 19.21 19.99 02a58763o0163o
58763.333594  18.264  0.084   180   15 o  0   1.35   2.69121  21.13909  6383.77  6967.99 2.14 2.02 -60.0 -0.452 19.19 20.05 02a58763o0180o
58763.336576  18.273  0.093   178   17 o  0   0.91   2.69121  21.13909  6323.59  6892.22 2.18 2.04  43.4 -0.437 19.24 20.07 02a58763o0186o
58763.349892  18.368  0.087   163   14 o  0   1.59   2.69121  21.13909  6304.03  7009.76 2.54 1.90  42.9 -0.421 19.25 20.10 02a58763o0212o
58765.391777  18.839  0.149   106   16 o  0   1.22   2.69121  21.13909  2525.94  9073.66 2.54 2.17 -85.4 -0.401 19.24 19.99 01a58765o0393o
58765.398681  18.530  0.111   141   16 o  0   1.52   2.69121  21.13909  2547.08  9111.65 2.65 2.30 -84.6 -0.393 19.20 20.03 01a58765o0407o
58765.402478  18.472  0.104   148   16 o  0   1.05   2.69121  21.13909  2488.17  9034.31 2.42 2.07 -84.1 -0.399 19.13 19.80 01a58765o0415o
58765.412481  18.497  0.100   145   14 o  0   1.23   2.69121  21.13909  2470.28  9149.95 2.51 2.08 -79.5 -0.401 19.26 20.03 01a58765o0434o
58771.480701  18.796  0.313   110   34 o  0   1.53   2.69121  21.13909  7736.20  9771.48 2.41 2.08 -52.7 -0.466 18.44 18.70 02a58771o0609o
58771.483792  18.565  0.264   136   36 o  0   1.14   2.69121  21.13909  7717.48  9731.97 2.44 2.04 -53.5 -0.471 18.48 18.70 02a58771o0615o
58771.489544  18.281  0.233   177   41 o  0   1.04   2.69121  21.13909  7774.38  9811.51 2.36 2.01 -53.6 -0.461 18.48 18.66 02a58771o0627o
58771.506145  18.418  0.236   156   37 o  0   1.03   2.69121  21.13909  7788.02  9694.04 2.49 2.16 -50.6 -0.435 18.42 18.66 02a58771o0661o
58773.472251  18.636  0.136   128   17 o  0   1.17   2.69121  21.13909  2858.60  2757.58 2.16 1.90  77.8 -0.420 19.08 19.59 01a58773o0586o
58773.477786  18.413  0.094   157   15 o  0   1.51   2.69121  21.13909  2878.95  2796.17 2.12 1.89  81.3 -0.416 19.09 19.57 01a58773o0597o
58773.481668  18.444  0.083   152   13 o  0   1.70   2.69121  21.13909  2821.70  2718.37 2.10 1.86  77.1 -0.419 19.13 19.56 01a58773o0605o
58773.492747  18.705  0.148   120   18 o  0   1.22   2.69121  21.13909  2803.80  2833.40 2.27 1.94  76.1 -0.418 19.01 19.52 01a58773o0627o
58775.379127  18.575  0.101   135   14 o  0   1.31   2.69121  21.13909  7762.43  9770.92 2.37 2.07 -50.0 -0.443 19.42 20.32 02a58775o0390o
58775.382511  18.408  0.100   157   16 o  0   0.95   2.69121  21.13909  7743.20  9732.01 2.51 2.19 -36.2 -0.430 19.36 20.33 02a58775o0397o
58775.389717  18.488  0.097   146   14 o  0   0.98   2.69121  21.13909  7799.14  9811.26 2.33 2.14 -60.4 -0.440 19.44 20.32 02a58775o0412o
58775.402257  18.492  0.093   146   14 o  0   1.30   2.69121  21.13909  7813.93  9692.86 2.50 1.97 -54.8 -0.435 19.30 20.12 02a58775o0437o
58777.473576  18.285  0.073   176   13 o  0   1.50   2.69121  21.13909  2434.23  5180.28 2.29 1.94  87.2 -0.423 19.42 20.27 01a58777o0606o
58777.477104  18.421  0.085   155   13 o  0   1.11   2.69121  21.13909  2454.20  5218.34 2.17 1.86  86.5 -0.427 19.46 20.25 01a58777o0613o
58777.489147  18.396  0.073   159   12 o  0   1.67   2.69121  21.13909  2396.72  5140.75 2.21 1.87  84.3 -0.428 19.44 20.24 01a58777o0637o
58777.497311  18.422  0.089   155   14 o  0   0.88   2.69121  21.13909  2378.93  5256.68 2.25 2.01  87.3 -0.420 19.36 20.23 01a58777o0653o
58779.468339  18.643  0.073   127    9 c  0   1.70   2.69121  21.13909  8100.94  3461.93 2.45 2.44 -84.2 -0.382 19.60 21.25 02a58779o0596c
58779.472498  18.522  0.070   142   10 c  0   1.22   2.69121  21.13909  8079.83  3421.07 2.48 2.37 -57.9 -0.387 19.54 21.24 02a58779o0605c
58779.478347  18.505  0.063   144    9 c  0   1.43   2.69121  21.13909  8139.49  3500.99 2.42 2.41  55.0 -0.390 19.60 21.20 02a58779o0617c
58779.482879  18.642  0.078   127   10 c  0   1.57   2.69121  21.13909  8159.57  3382.97 2.62 2.54  26.9 -0.374 19.52 21.19 02a58779o0626c
58779.495626  18.466  0.070   149   10 c  0   1.10   2.69121  21.13909  8116.10  3441.46 2.44 2.39 -53.8 -0.387 19.48 21.08 02a58779o0653c
58781.359634  18.257  0.045   181    8 o  0   2.35   2.69121  21.13909  2422.82  5186.22 2.23 1.73  81.3 -0.428 19.66 20.76 01a58781o0269o
58781.363474  18.256  0.054   181   10 o  0   1.37   2.69121  21.13909  2441.79  5223.69 2.08 1.75  79.4 -0.434 19.74 20.79 01a58781o0276o
58781.368930  18.188  0.053   193   10 o  0   1.53   2.69121  21.13909  2383.99  5146.61 2.24 1.73  79.5 -0.428 19.71 20.83 01a58781o0287o
58781.381237  18.384  0.076   161   12 o  0   1.04   2.69121  21.13909  2368.09  5260.87 2.33 1.90  84.9 -0.421 19.65 20.83 01a58781o0311o
58783.417297  18.543  0.063   139    9 c  0   1.21   2.69121  21.13909  8104.71  3461.80 2.47 2.32 -56.6 -0.389 19.74 21.57 02a58783o0429c
58783.420754  18.427  0.055   155    8 c  0   1.58   2.69121  21.13909  8079.58  3422.75 2.45 2.27 -62.2 -0.395 19.72 21.53 02a58783o0435c
58783.427153  18.519  0.059   142    8 c  0   1.21   2.69121  21.13909  8141.38  3500.61 2.42 2.30 -64.8 -0.393 19.74 21.52 02a58783o0448c
58783.437149  18.593  0.063   133    8 c  0   1.58   2.69121  21.13909  8156.87  3385.87 2.40 2.28 -63.2 -0.394 19.74 21.49 02a58783o0468c
58785.337373  18.177  0.062   195   12 o  0   0.98   2.69121  21.13909 10414.32  8599.86 2.74 1.92 -82.1 -0.395 19.56 20.86 01a58785o0189o
58785.341392  18.307  0.071   173   12 o  0   0.77   2.69121  21.13909 10436.09  8638.85 2.67 1.91 -81.7 -0.398 19.59 20.86 01a58785o0197o
58785.349073  18.071  0.055   215   12 o  0   1.22   2.69121  21.13909 10374.69  8560.38 2.65 1.77 -88.4 -0.394 19.60 20.81 01a58785o0212o
58785.365535  18.214  0.056   188   11 o  0   1.29   2.69121  21.13909 10359.76  8674.65 2.73 1.79 -86.9 -0.399 19.61 20.90 01a58785o0246o
58785.414709  18.139  0.055   202   11 o  0   1.10   2.69121  21.13909   199.52  8668.41 2.44 2.06 -83.9 -0.421 19.65 20.90 01a58785o0346o
58785.417769  18.195  0.050   191   10 o  0   1.53   2.69121  21.13909   219.71  8707.11 2.21 1.88 -79.5 -0.426 19.73 20.92 01a58785o0352o
58785.424591  18.418  0.066   156   10 o  0   1.90   2.69121  21.13909   161.41  8628.82 2.75 2.12 -88.9 -0.395 19.67 20.96 01a58785o0365o
58785.436759  18.224  0.059   186   11 o  0   0.98   2.69121  21.13909   144.29  8744.45 2.17 1.78 -83.2 -0.441 19.73 20.95 01a58785o0389o
58787.376199  18.317  0.064   171   11 c  0   0.95   2.69121  21.13909  1992.13 10060.34 2.41 2.04 -41.0 -0.437 19.79 21.59 02a58787o0368c
58787.379165  18.441  0.065   153   10 c  0   1.24   2.69121  21.13909  1972.96 10020.83 2.47 2.08 -40.3 -0.430 19.74 21.57 02a58787o0374c
58787.394745  18.614  0.076   130   10 c  0   1.12   2.69121  21.13909  2025.37 10101.85 2.51 2.10 -41.3 -0.415 19.73 21.55 02a58787o0406c
58787.402406  18.608  0.074   131   10 c  0   1.64   2.69121  21.13909  2044.13  9983.63 2.43 2.08 -40.0 -0.443 19.74 21.55 02a58787o0420c
58789.325790  18.158  0.057   198   11 o  0   1.52   2.69121  21.13909 10411.57  8600.09 2.81 1.94 -86.8 -0.380 19.53 20.70 01a58789o0259o
58789.332448  18.128  0.051   204   10 o  0   1.69   2.69121  21.13909 10431.90  8637.37 2.75 1.80 -85.3 -0.396 19.57 20.74 01a58789o0271o
58789.335734  18.219  0.056   187   11 o  0   0.82   2.69121  21.13909 10372.33  8560.38 2.71 1.81 -85.3 -0.402 19.62 20.79 01a58789o0278o
58789.354475  18.201  0.071   190   14 o  0   0.91   2.69121  21.13909 10357.17  8676.23 2.32 1.62 -80.4 -0.436 19.57 21.11 01a58789o0313o
58789.421234  18.288  0.077   176   14 o  0   0.92   2.69121  21.13909   197.69  8666.65 2.76 2.15  89.9 -0.412 19.60 20.81 01a58789o0447o
58789.427800  18.047  0.047   219   10 o  0   1.83   2.69121  21.13909   218.15  8704.33 2.61 2.05 -89.8 -0.425 19.66 20.79 01a58789o0460o
58789.446149  18.117  0.067   206   14 o  0   1.03   2.69121  21.13909   161.05  8625.35 2.81 2.27  89.4 -0.403 19.59 20.78 01a58789o0496o
58789.449460  18.194  0.075   192   14 o  0   0.82   2.69121  21.13909   141.07  8741.95 2.81 2.23 -89.1 -0.411 19.55 20.77 01a58789o0503o
58791.344347  18.216  0.073   188   14 o  0   1.01   2.69121  21.13909  1989.77 10024.05 2.33 1.74 -49.7 -0.478 19.54 20.58 02a58791o0335o
58791.351811  18.176  0.058   195   11 o  0   1.76   2.69121  21.13909  2045.15 10101.29 2.49 1.60 -50.3 -0.468 19.58 20.58 02a58791o0351o
58791.362865  18.329  0.067   169   11 o  0   1.59   2.69121  21.13909  2062.27  9982.28 2.41 1.57 -50.9 -0.492 19.59 20.58 02a58791o0370o
58791.413397  18.200  0.076   190   14 o  0   0.70   2.69121  21.13909  2014.69 10044.26 2.08 1.71 -45.3 -0.459 19.57 20.69 02a58791o0466o
58795.198039  18.080  0.119   213   25 o  0   0.81   2.69121  21.13909  8234.85  4885.57 2.08 1.97  45.4 -0.429 18.70 18.97 02a58795o0049o
58795.201538  18.159  0.144   198   28 o  0   0.77   2.69121  21.13909  8254.21  4925.50 2.20 2.07  39.4 -0.421 18.47 18.91 02a58795o0056o
58795.237891  18.201  0.190   190   36 o  0   0.97   2.69121  21.13909  8200.56  4850.28 2.42 2.27  49.6 -0.397 17.98 18.29 02a58795o0086o
58795.245243  17.964  0.206   237   49 o  0   0.78   2.69121  21.13909  8174.41  4968.76 2.85 2.27  40.4 -0.382 17.91 18.32 02a58795o0101o
58799.393150  18.330  0.191   169   32 o  0   0.78   2.69121  21.13909  2328.01  5673.88 1.94 1.86  41.4 -0.453 18.45 18.61 02a58799o0349o
58799.403648  18.816  0.257   108   28 o  0   1.90   2.69121  21.13909  2306.58  5636.17 1.95 1.85  37.5 -0.457 18.38 18.58 02a58799o0370o
58799.406537  18.261  0.182   180   33 o  0   0.67   2.69121  21.13909  2365.74  5711.89 1.91 1.85  45.8 -0.456 18.42 18.57 02a58799o0376o
58799.411902  18.742  0.277   116   32 o  0   0.60   2.69121  21.13909  2385.33  5596.68 1.91 1.83  45.3 -0.444 18.41 18.55 02a58799o0387o
58801.224709  18.698  0.195   120   24 o  0   1.71   2.69121  21.13909    88.05 10207.66 2.51 1.96 -85.0 -0.443 19.34 19.93 01a58801o0108o
58801.235137  18.536  0.202   140   28 o  0   1.14   2.69121  21.13909    69.55 10170.17 2.48 2.06 -86.7 -0.423 19.30 19.80 01a58801o0129o
58801.235597  18.647  0.107   126   13 o  0   1.56   2.69121  21.13909 10025.00 10188.21 2.28 1.54 -84.6 -0.432 19.29 19.75 01a58801o0130o
58801.240856  18.483  0.105   147   15 o  0   2.09   2.69121  21.13909   127.81 10247.71 1.93 1.61  85.7 -0.518 19.38 19.83 01a58801o0140o
58801.247212  18.513  0.111   143   16 o  0   1.07   2.69121  21.13909   148.94 10129.97 1.92 1.59 -79.5 -0.505 19.34 19.80 01a58801o0152o
58801.247672  18.536  0.106   140   15 o  0   1.36   2.69121  21.13909 10006.23 10147.81 2.42 1.60 -81.9 -0.419 19.21 19.80 01a58801o0153o
58801.252663  18.608  0.109   131   14 o  0   1.16   2.69121  21.13909 10065.22 10226.10 1.94 1.62  78.5 -0.442 19.30 19.70 01a58801o0163o
58801.262960  18.496  0.096   145   14 o  0   1.33   2.69121  21.13909 10083.76 10110.02 2.00 1.70  73.9 -0.435 19.22 19.67 01a58801o0183o
58809.384309  18.500  0.287   145   41 o  0   0.96   2.69121  21.13909 10183.46  4709.73 2.65 2.11 -85.0 -0.393 17.91 20.61 01a58809o0301o
58809.387540  18.881  0.645   102   66 o  0   1.00   2.69121  21.13909 10203.85  4748.58 2.71 2.09 -85.6 -0.388 17.68 20.40 01a58809o0308o
58809.392192  19.115  0.626    82   51 o  0   1.11   2.69121  21.13909   147.33  4768.23 2.61 2.04  79.5 -0.387 17.96 20.63 01a58809o0318o
58809.393112  18.933  0.371    97   36 o  0   1.13   2.69121  21.13909 10145.42  4673.51 2.60 2.00 -86.2 -0.405 18.18 20.86 01a58809o0320o
58809.395884  19.338  0.382    67   26 o  0   1.52   2.69121  21.13909   168.48  4807.32 2.81 2.29  80.2 -0.384 18.47 21.21 01a58809o0326o
58813.274482  19.049  0.105    87    9 o  0   2.01   2.69121  21.13909 10172.52  4706.96 2.84 1.90 -86.1 -0.420 19.62 20.99 01a58813o0186o
58813.274943  18.855  0.101   104   11 o  0   1.46   2.69121  21.13909   133.14  4776.35 2.75 2.00  79.5 -0.394 19.65 20.99 01a58813o0187o
58813.277333  18.871  0.094   103   10 o  0   1.35   2.69121  21.13909 10193.26  4744.10 2.67 1.79 -87.1 -0.447 19.67 20.99 01a58813o0192o
58813.277794  18.884  0.090   102    9 o  0   1.55   2.69121  21.13909   154.11  4814.77 2.77 1.96  76.9 -0.395 19.68 21.00 01a58813o0193o
58813.287366  19.028  0.116    89   10 o  0   1.14   2.69121  21.13909 10133.97  4665.76 2.76 1.80 -84.4 -0.441 19.68 21.09 01a58813o0212o
58813.287855  18.874  0.109   102   11 o  0   0.88   2.69121  21.13909    93.52  4733.93 2.69 1.94  78.8 -0.402 19.68 21.09 01a58813o0213o
58813.296198  19.109  0.112    82    9 o  0   1.16   2.69121  21.13909 10117.28  4782.60 2.78 1.82 -87.4 -0.430 19.69 21.09 01a58813o0230o
58813.297119  18.629  0.097   128   12 o  0   1.33   2.69121  21.13909    77.27  4849.89 2.82 2.03  79.9 -0.390 19.66 21.12 01a58813o0232o
58815.322792  19.712  0.160    47    8 c  0   1.37   2.69121  21.13909  6166.44  3544.49 2.43 2.32  51.2 -0.393 19.72 21.70 02a58815o0284c
58815.328234  19.478  0.125    59    7 c  0   1.58   2.69121  21.13909  6155.63  3510.00 2.35 2.31  56.6 -0.396 19.77 21.71 02a58815o0294c
58815.341454  19.536  0.122    56    7 c  0   1.63   2.69121  21.13909  6210.66  3583.90 2.42 2.30  48.3 -0.393 19.79 21.70 02a58815o0321c
58815.344429  19.379  0.125    64    8 c  0   1.32   2.69121  21.13909  6229.83  3466.31 2.43 2.33  45.4 -0.393 19.80 21.76 02a58815o0327c
58817.325893  18.190  0.629   192  121 o  0   1.21   2.69121  21.13909  4503.08  8954.44 2.05 1.70 -80.5 -0.446 16.98 18.27 01a58817o0275o
58817.329206  19.218  0.616    75   46 o  0   1.67   2.69121  21.13909  4523.11  8993.52 2.07 1.77 -80.0 -0.435 17.77 19.04 01a58817o0282o
58817.334489  19.209  0.211    75   16 o  0   1.05   2.69121  21.13909  4464.39  8915.44 2.19 1.78 -80.6 -0.431 19.03 20.41 01a58817o0293o
58817.346081  18.857  0.140   104   14 o  0   1.08   2.69121  21.13909  4446.19  9032.12 1.98 1.75 -78.7 -0.431 19.10 20.44 01a58817o0317o
58821.268459  18.909  0.175    99   17 o  0   1.35   2.69121  21.13909  4497.58  8956.95 2.32 1.84 -82.3 -0.441 18.95 19.67 01a58821o0137o
58821.271733  19.152  0.232    79   18 o  0   0.94   2.69121  21.13909  4518.18  8995.56 2.33 1.83 -83.5 -0.440 19.13 19.81 01a58821o0144o
58821.278870  18.972  0.169    94   16 o  0   1.70   2.69121  21.13909  4458.48  8917.06 2.26 1.85 -82.5 -0.442 19.10 19.75 01a58821o0158o
58821.289054  19.264  0.214    72   15 o  0   1.23   2.69121  21.13909  4440.57  9033.82 2.35 1.81 -81.4 -0.439 19.16 19.91 01a58821o0178o
58825.303117  18.991  0.207    92   19 o  0   1.05   2.69121  21.13909  4362.26  5073.51 2.30 1.91 -86.1 -0.416 18.97 19.39 01a58825o0219o
58825.306384  19.130  0.192    81   16 o  0   1.32   2.69121  21.13909  4382.37  5112.13 2.19 1.84 -84.1 -0.407 19.00 19.38 01a58825o0226o
58825.312951  19.242  0.215    73   16 o  0   1.24   2.69121  21.13909  4324.81  5035.26 2.13 1.79 -85.8 -0.418 19.02 19.37 01a58825o0240o
58825.323407  18.811  0.140   109   15 o  0   1.41   2.69121  21.13909  4307.33  5152.29 2.17 1.86 -88.6 -0.396 18.95 19.33 01a58825o0262o
58827.334282  18.860  0.189   104   20 o  0   1.32   2.69121  21.13909  4144.07  1694.20 2.11 1.87  49.8 -0.445 18.69 19.23 02a58827o0321o
58827.337577  18.951  0.239    95   23 o  0   0.75   2.69121  21.13909  4125.35  1654.74 2.03 1.82  47.4 -0.451 18.74 19.22 02a58827o0328o
58827.342711  19.194  0.266    76   20 o  0   0.98   2.69121  21.13909  4184.57  1733.91 2.01 1.83  47.6 -0.451 18.74 19.20 02a58827o0339o
58827.352721  19.094  0.305    84   26 o  0   0.89   2.69121  21.13909  4204.61  1613.51 2.10 1.87  49.1 -0.442 18.68 19.18 02a58827o0360o
