HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459764.872,2022-07-04.3694872,bA,1.72,18.794,>18.794,99.99,0.03,0.022,g
2459772.792,2022-07-12.2907995,bt,1.62,16.43,>16.430,99.99,0.045,0.194,g
2459779.808,2022-07-19.3068031,bD,1.57,18.092,>18.092,99.99,0.024,0.042,g
2459779.808,2022-07-19.3068030,bA,2.06,18.584,>18.584,99.99,0.011,0.027,g
2459783.879,2022-07-23.3782047,bD,1.46,18.407,>18.407,99.99,-0.103,0.032,g
2459783.88,2022-07-23.3782050,bA,1.69,18.878,>18.878,99.99,-0.045,0.02,g
2459787.872,2022-07-27.3705929,bA,1.8,18.545,>18.545,99.99,-0.014,0.028,g
2459787.871,2022-07-27.3705928,bD,1.57,18.055,>18.055,99.99,0.03,0.044,g
2459789.727,2022-07-29.2263276,bt,1.43,17.702,>17.702,99.99,-0.035,0.06,g
2459791.726,2022-07-31.2250796,bt,1.55,17.852,>17.852,99.99,-0.181,0.053,g
2459792.755,2022-08-01.2543803,bt,1.47,17.491,>17.491,99.99,-0.028,0.073,g
2459793.86,2022-08-02.3595302,bD,1.63,18.123,>18.123,99.99,-0.019,0.041,g
2459793.86,2022-08-02.3595305,bA,2.03,18.625,>18.625,99.99,0.066,0.026,g
2459799.815,2022-08-08.3144814,bD,1.58,17.323,>17.323,99.99,0.108,0.085,g
2459799.815,2022-08-08.3144817,bA,1.78,17.59,>17.590,99.99,-0.012,0.067,g
2459804.8,2022-08-13.2999371,bD,1.52,17.241,>17.241,99.99,-0.198,0.092,g
2459804.801,2022-08-13.3011994,bA,1.98,16.883,>16.883,99.99,-0.05,0.128,g
2459805.804,2022-08-14.3035523,bA,1.73,17.77,>17.770,99.99,-0.054,0.057,g
2459806.707,2022-08-15.2070782,bt,1.52,17.018,>17.018,99.99,0.005,0.113,g
2459809.792,2022-08-18.2920127,bD,1.55,18.108,>18.108,99.99,0.128,0.041,g
2459809.792,2022-08-18.2920136,bA,1.72,18.8,>18.800,99.99,-0.045,0.022,g
2459812.803,2022-08-21.3031474,bD,1.78,18.242,>18.242,99.99,0.012,0.037,g
2459812.804,2022-08-21.3044070,bA,2.19,18.368,>18.368,99.99,-0.054,0.033,g
2459821.75,2022-08-30.2513276,bD,1.53,18.026,>18.026,99.99,-0.037,0.045,g
2459821.751,2022-08-30.2513277,bA,2.01,18.545,>18.545,99.99,-0.026,0.028,g
2459824.737,2022-09-02.2377553,bA,2.39,18.234,>18.234,99.99,-0.045,0.037,g
2459824.737,2022-09-02.2377549,bD,2.19,17.792,>17.792,99.99,0.161,0.056,g
2459829.741,2022-09-07.2423616,bD,2.33,17.333,>17.333,99.99,-0.05,0.085,g
2459833.738,2022-09-11.2394158,bA,1.76,17.492,>17.492,99.99,0.247,0.073,g
2459833.738,2022-09-11.2394160,bD,1.57,17.394,>17.394,99.99,0.104,0.08,g
2459837.728,2022-09-15.2291480,bA,1.77,18.458,>18.458,99.99,-0.032,0.03,g
2459837.727,2022-09-15.2291486,bD,1.45,17.878,>17.878,99.99,0.092,0.051,g
2459839.62,2022-09-17.1222035,bt,1.44,17.864,>17.864,99.99,-0.013,0.052,g
2459842.72,2022-09-20.2218192,bD,1.88,17.714,>17.714,99.99,-0.091,0.06,g
2459842.72,2022-09-20.2218196,bA,2.01,18.091,>18.091,99.99,0.091,0.042,g
2459844.622,2022-09-22.1242800,bt,1.47,17.701,>17.701,99.99,0.055,0.06,g
2459846.602,2022-09-24.1039817,bt,1.68,17.45,>17.450,99.99,0.086,0.076,g
2459848.613,2022-09-26.1147019,bt,1.49,17.613,>17.613,99.99,0.119,0.065,g
2459854.564,2022-10-02.0663641,bt,1.55,17.101,>17.101,99.99,-0.016,0.105,g
2459856.602,2022-10-04.1040627,bt,2.04,17.233,>17.233,99.99,0.002,0.093,g
2459864.567,2022-10-12.0696343,bt,1.43,17.589,>17.589,99.99,0.109,0.067,g
2459879.541,2022-10-27.0437766,bt,2.38,15.522,14.91,0.125,3.945,0.449,g
2459934.033,2022-12-20.5358590,bt,1.65,16.239,>16.239,99.99,0.422,0.232,g
2459935.034,2022-12-21.5362643,bt,1.61,15.552,>15.552,99.99,-0.862,0.437,g
2459960.12,2023-01-15.6215835,bD,1.63,17.686,>17.686,99.99,-0.106,0.061,g
2459960.12,2023-01-15.6215829,bA,1.72,17.927,>17.927,99.99,0.115,0.049,g
2459967.957,2023-01-23.4579472,bt,1.6,17.611,>17.611,99.99,-0.02,0.066,g
2459979.928,2023-02-04.4281076,bt,1.77,16.531,>16.531,99.99,-0.425,0.177,g
2459981.032,2023-02-05.5317366,bt,1.53,14.464,>14.464,99.99,-0.875,1.189,g
2459982.901,2023-02-07.4012027,bt,1.72,16.531,>16.531,99.99,-0.456,0.177,g
2459984.892,2023-02-09.3918530,bt,2.19,16.661,>16.661,99.99,0.05,0.157,g
2459987.879,2023-02-12.3784177,bt,1.57,16.911,>16.911,99.99,0.075,0.125,g
2459997.008,2023-02-21.5071502,bt,1.52,17.442,>17.442,99.99,-0.194,0.077,g
2460000.002,2023-02-24.5009560,bt,1.46,17.571,>17.571,99.99,0.268,0.068,g
2460019.96,2023-03-16.4581509,bD,1.48,17.949,>17.949,99.99,-0.255,0.048,g
2460021.949,2023-03-18.4475513,bD,1.52,17.787,>17.787,99.99,0.012,0.056,g
2460021.949,2023-03-18.4475520,bA,2.11,18.342,>18.342,99.99,0.059,0.033,g
2460024.95,2023-03-21.4484457,bD,1.76,18.174,>18.174,99.99,0.113,0.039,g
2460024.95,2023-03-21.4484461,bA,2.39,18.606,>18.606,99.99,0.014,0.026,g
2460030.923,2023-03-27.4206511,bD,1.48,17.722,>17.722,99.99,-0.053,0.059,g
2460030.923,2023-03-27.4206505,bA,1.81,18.571,>18.571,99.99,-0.03,0.027,g
2460034.005,2023-03-30.5024263,bD,1.48,17.646,>17.646,99.99,0.169,0.063,g
2460034.005,2023-03-30.5024269,bA,2.12,18.202,>18.202,99.99,-0.011,0.038,g
2460039.922,2023-04-05.4201001,bD,1.52,15.273,>15.273,99.99,-0.138,0.565,g
2460044.907,2023-04-10.4039004,bA,1.75,17.336,>17.336,99.99,-0.149,0.084,g
2460044.906,2023-04-10.4039001,bD,1.47,17.42,>17.420,99.99,0.241,0.078,g
2460048.873,2023-04-14.3702141,bA,1.67,19.044,>19.044,99.99,-0.01,0.018,g
2460048.873,2023-04-14.3702141,bD,1.43,18.214,>18.214,99.99,0.051,0.038,g
2460058.052,2023-04-23.5485950,bA,1.7,18.806,>18.806,99.99,-0.038,0.022,g
2460058.051,2023-04-23.5485944,bD,1.46,18.353,>18.353,99.99,0.101,0.033,g
2460067.076,2023-05-02.5732483,bD,1.47,17.701,>17.701,99.99,0.119,0.06,g
2460067.077,2023-05-02.5732487,bA,1.99,17.889,>17.889,99.99,-0.085,0.051,g
2460107.75,2023-06-12.2473446,bD,2.09,17.666,>17.666,99.99,0.063,0.062,g
2460107.75,2023-06-12.2473446,bA,2.44,17.794,>17.794,99.99,-0.096,0.055,g
2460110.797,2023-06-15.2942495,bD,1.48,17.834,>17.834,99.99,0.071,0.053,g
2460110.797,2023-06-15.2942486,bA,1.68,18.428,>18.428,99.99,0.029,0.031,g
2460112.886,2023-06-17.3831457,bD,1.47,17.973,>17.973,99.99,-0.052,0.047,g
2460112.886,2023-06-17.3831457,bA,1.69,18.506,>18.506,99.99,-0.07,0.029,g
2460115.967,2023-06-20.4647217,bD,1.46,17.919,>17.919,99.99,0.106,0.049,g
2460115.968,2023-06-20.4647211,bA,1.99,18.657,>18.657,99.99,-0.013,0.025,g
2460119.837,2023-06-24.3343695,bD,2.16,17.994,>17.994,99.99,0.045,0.046,g
2460122.779,2023-06-27.2772229,bD,2.08,17.908,>17.908,99.99,-0.071,0.05,g
2460122.892,2023-06-27.3896527,bA,2.2,18.232,>18.232,99.99,-0.012,0.037,g
2460124.902,2023-06-29.3997777,bD,1.46,17.311,>17.311,99.99,0.23,0.086,g
2460124.902,2023-06-29.3997781,bA,1.73,17.576,>17.576,99.99,0.162,0.068,g
2460126.894,2023-07-01.3921456,bD,1.51,17.044,>17.044,99.99,0.259,0.11,g
2460126.895,2023-07-01.3921466,bA,2.06,16.949,>16.949,99.99,0.081,0.121,g
2460128.941,2023-07-03.4387259,bD,1.53,16.943,>16.943,99.99,0.199,0.121,g
2460132.779,2023-07-07.2771442,bA,1.7,18.604,>18.604,99.99,0.044,0.026,g
2460132.779,2023-07-07.2771444,bD,1.61,17.983,>17.983,99.99,0.13,0.047,g
2460135.915,2023-07-10.4133574,bD,1.45,18.15,>18.150,99.99,0.088,0.04,g
2460135.915,2023-07-10.4133578,bA,1.73,18.834,>18.834,99.99,0.048,0.021,g
2460138.809,2023-07-13.3072704,bD,1.77,18.094,>18.094,99.99,0.063,0.042,g
2460138.809,2023-07-13.3072709,bA,2.23,18.58,>18.580,99.99,0.001,0.027,g
2460141.796,2023-07-16.2947575,bD,1.68,18.069,>18.069,99.99,-0.042,0.043,g
2460141.797,2023-07-16.2947581,bA,2.12,18.701,>18.701,99.99,-0.055,0.024,g
2460148.859,2023-07-23.3576026,bD,1.46,18.011,>18.011,99.99,0.119,0.045,g
2460148.859,2023-07-23.3576027,bA,1.72,18.48,>18.480,99.99,-0.025,0.029,g
2460152.861,2023-07-27.3601660,bD,1.81,17.64,>17.640,99.99,-0.022,0.064,g
2460152.861,2023-07-27.3601658,bA,2.21,17.82,>17.820,99.99,-0.067,0.054,g
2460154.864,2023-07-29.3632612,bD,1.49,17.416,>17.416,99.99,0.021,0.078,g
2460154.864,2023-07-29.3632619,bA,1.7,17.655,>17.655,99.99,-0.14,0.063,g
2460156.81,2023-07-31.3090521,bD,1.5,17.266,>17.266,99.99,-0.298,0.09,g
2460160.842,2023-08-04.3420644,bD,1.41,17.399,>17.399,99.99,0.102,0.08,g
2460160.843,2023-08-04.3420644,bA,1.72,17.658,>17.658,99.99,-0.059,0.063,g
2460164.857,2023-08-08.3565662,bD,1.75,18.095,>18.095,99.99,0.159,0.042,g
2460164.857,2023-08-08.3565652,bA,2.18,18.791,>18.791,99.99,-0.024,0.022,g
2460180.796,2023-08-24.2967297,bD,1.48,17.78,>17.780,99.99,0.001,0.056,g
2460180.796,2023-08-24.2967291,bA,1.72,18.09,>18.090,99.99,-0.073,0.042,g
2460185.777,2023-08-29.2783375,bD,1.51,16.98,>16.980,99.99,-0.164,0.117,g
2460185.778,2023-08-29.2783372,bA,1.67,17.281,>17.281,99.99,0.168,0.089,g
2460188.704,2023-09-01.2047287,bt,1.5,16.925,>16.925,99.99,-0.651,0.123,g
2460190.774,2023-09-03.2748877,bA,1.72,18.471,>18.471,99.99,0.057,0.03,g
2460190.774,2023-09-03.2748881,bD,1.48,17.878,>17.878,99.99,-0.036,0.051,g
2460192.678,2023-09-05.1788780,bt,1.48,17.064,>17.064,99.99,0.123,0.109,g
2460198.742,2023-09-11.2430697,bA,2,18.583,>18.583,99.99,0.088,0.027,g
2460198.742,2023-09-11.2430690,bD,1.52,17.832,>17.832,99.99,0.018,0.053,g
2460202.756,2023-09-15.2572732,bD,1.56,18.066,>18.066,99.99,0.049,0.043,g
2460202.756,2023-09-15.2572725,bA,1.73,18.648,>18.648,99.99,-0.014,0.025,g
